,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_21,harmonic_22,harmonic_23,harmonic_24,harmonic_25,harmonic_26,harmonic_27,harmonic_69,harmonic_70,harmonic_71,harmonic_72,harmonic_73,harmonic_74,harmonic_75,harmonic_76,harmonic_77,harmonic_78,harmonic_79,harmonic_80,harmonic_81,harmonic_82,harmonic_83,harmonic_84,harmonic_85,harmonic_86,harmonic_87,harmonic_88,harmonic_89,harmonic_90,harmonic_91,harmonic_92,harmonic_93,all_26_harmonics
66,2.631429795,-0.00021498624644871513,-0.07086991305281613,0.023071994048848344,0.0769948603965264,-0.0005357030257341081,-0.17174904739506094,-0.033218223745824525,-0.0015022696151590087,0.06955217836683453,0.03561105928592348,-0.049760205413613555,0.017602089063709275,-0.013831921198527893,-0.04794027901201947,0.04412185713849402,0.043361707118278005,0.050836512609729864,-0.008279396942584907,-0.01797842984633839,-0.007936656713412558,-0.004435743579745701,0.03123976709262337,0.04192778156641454,0.04038525210720433,0.0006879860520085028,-0.022937289731562054,-0.006770101608105765,0.04038525210720432,0.04192778156641454,0.031239767092623334,-0.004435743579745696,-0.007936656713412576,-0.01797842984633839,-0.008279396942584904,0.05083651260972989,0.043361707118278005,0.044121857138494,-0.047940279012019485,-0.01383192119852789,0.01760208906370927,-0.04976020541361355,0.03561105928592347,0.06955217836683454,-0.0015022696151589896,-0.033218223745824525,-0.17174904739506097,-0.0005357030257341176,0.07699486039652641,0.023071994048848365,-0.0708699130528161,-0.0002149862464487187,0.0,0.06388516072694118
65,2.515285709,0.012567259528281378,-0.0638193517342604,-0.03705331198031626,0.091499773536962,0.06202674002085246,-0.1919944690591212,-0.04673787182130504,-0.03636166848436058,0.09745637411179926,0.018163576347393105,-0.030685899469231052,0.06490680518110803,-0.021941149692944927,-0.07478236234585144,0.014501906255895078,0.015705376803641535,0.004158826246517868,-0.04047427469676238,0.015617327126627827,-0.052862708406850555,-0.05329117297040683,0.052602219600642784,0.0694612890478841,0.016589800906962073,0.0111713679112833,0.016421562613320877,-0.018100354477385606,0.016589800906962073,0.0694612890478841,0.05260221960064279,-0.05329117297040683,-0.05286270840685054,0.015617327126627827,-0.04047427469676238,0.004158826246517872,0.015705376803641535,0.014501906255895078,-0.07478236234585144,-0.021941149692944927,0.06490680518110803,-0.030685899469231063,0.01816357634739311,0.09745637411179926,-0.03636166848436058,-0.046737871821305045,-0.1919944690591212,0.062026740020852476,0.09149977353696201,-0.03705331198031626,-0.06381935173426038,0.012567259528281405,0.0,-0.22000135584646763
64,1.97178168,0.025292163780212356,-0.05560534680547764,-0.09566165106342742,0.09936283594791705,0.117578198758997,-0.18112058686445523,-0.0499974774627313,-0.060854874631904934,0.09042507960033362,-0.007264081453479722,0.004570572744141422,0.07183519412163834,-0.014185371001415112,-0.03956241339404417,-0.028779884157486165,-0.028584031826332842,-0.04742776956348882,-0.019834459471954634,0.026824255930178245,-0.01509177257298534,-0.01170378418729565,-0.022365660493534226,-0.039581451460182285,-0.04206577136147902,-0.0033234618218070666,0.01687030874116587,0.01584390097718011,-0.04206577136147902,-0.03958145146018229,-0.022365660493534213,-0.011703784187295651,-0.015091772572985315,0.026824255930178245,-0.019834459471954634,-0.04742776956348884,-0.028584031826332842,-0.028779884157486165,-0.03956241339404416,-0.014185371001415112,0.07183519412163834,0.004570572744141415,-0.007264081453479703,0.09042507960033362,-0.06085487463190494,-0.04999747746273129,-0.18112058686445523,0.11757819875899704,0.09936283594791705,-0.09566165106342739,-0.05560534680547764,0.025292163780212394,0.0,-0.6182054258799741
63,2.629037206,0.03790166568982848,-0.04637764174221734,-0.1503535909122351,0.10001327805487394,0.15983960055980978,-0.14088988722954215,-0.04228148194018972,-0.06799922455856545,0.05097882489662416,-0.029500262030684156,0.037416759798222024,0.03407733956927005,0.003827436880573984,0.028490461669453186,-0.04494895213727367,-0.04260097734512182,-0.043032554100291255,0.026697050772867287,-0.000423773142463972,0.04628832302295006,0.04974661691465605,-0.05637535421141563,-0.07079830931460236,-0.012328608194925598,-0.010387318619130236,-0.022654333808416645,0.010157726675812386,-0.012328608194925598,-0.07079830931460236,-0.05637535421141564,0.04974661691465605,0.04628832302295006,-0.00042377314246396934,0.026697050772867284,-0.04303255410029128,-0.04260097734512182,-0.044948952137273665,0.028490461669453196,0.0038274368805739814,0.03407733956927006,0.037416759798222,-0.029500262030684135,0.05097882489662417,-0.06799922455856545,-0.04228148194018972,-0.14088988722954218,0.15983960055980978,0.10001327805487394,-0.15035359091223507,-0.046377641742217306,0.03790166568982849,0.0,-0.3681504438125329
62,2.629037206,0.050338230992033314,-0.03630446004097648,-0.1988900370832991,0.09340388510291492,0.18403406976000983,-0.07782313803130705,-0.02528372449790029,-0.05575796606628018,-0.0067419680986207965,-0.03877549015077137,0.050531270780404786,-0.024878874814966402,0.01907273647499193,0.07289904553250734,-0.018772871807567773,-0.011500546735306835,0.012156538967072646,0.03837851140971799,-0.027064285705237962,0.03525622130527564,0.026769823462811544,0.012855018040959891,0.0371899581998041,0.043314638877501276,0.005773969830431989,-0.008500617268914507,-0.020936020803748772,0.043314638877501276,0.0371899581998041,0.01285501804095987,0.026769823462811544,0.03525622130527562,-0.027064285705237962,0.03837851140971799,0.012156538967072649,-0.011500546735306831,-0.018772871807567773,0.07289904553250735,0.01907273647499193,-0.024878874814966402,0.05053127078040477,-0.038775490150771356,-0.0067419680986207965,-0.05575796606628021,-0.025283724497900294,-0.07782313803130705,0.18403406976000986,0.09340388510291492,-0.1988900370832991,-0.03630446004097647,0.05033823099203335,0.0,0.2851505035053106
61,3.087181918,0.06254511449180529,-0.02556943846030071,-0.23928390176758568,0.08001442441497941,0.18742686576454634,-0.0021424740077959797,-0.002735605515162127,-0.027620907240759808,-0.062045946770891515,-0.03101469046124698,0.036998186622944206,-0.06835878303194425,0.020527095053738592,0.05680856550524112,0.025088605023903622,0.03177975685108065,0.05299654759606743,-3.893355494743175e-05,-0.014905736349829137,-0.030929756961871724,-0.0416392271723292,0.058544023162930725,0.07205454742607138,0.007940907279536733,0.009025161566878666,0.025794904812013027,0.000337606583949381,0.00794090727953673,0.0720545474260714,0.058544023162930725,-0.04163922717232919,-0.030929756961871738,-0.014905736349829142,-3.8933554947434145e-05,0.05299654759606744,0.03177975685108065,0.025088605023903622,0.05680856550524111,0.020527095053738592,-0.06835878303194425,0.0369981866229442,-0.031014690461246976,-0.06204594677089153,-0.02762090724075982,-0.002735605515162122,-0.0021424740077959892,0.18742686576454637,0.08001442441497938,-0.23928390176758568,-0.02556943846030071,0.06254511449180533,0.0,0.328036148759203
60,2.800075604,0.07446661897950746,-0.01436827927425408,-0.2698814553988426,0.06081681969972655,0.16963449526808766,0.07388545157999223,0.02041304206621887,0.00839047802629565,-0.09510812147066004,-0.009627573550461394,0.003954160373532384,-0.06931500545959748,0.007138908228454213,-0.006427456811552836,0.045314810061474246,0.041403103896071575,0.03128158573076368,-0.03840555506600832,0.01862151247438557,-0.048730062175480336,-0.03938049471823951,-0.002978516512476058,-0.034756030522473134,-0.04411903958456892,-0.007903126690801976,-0.00102936479360946,0.020766776913400516,-0.04411903958456891,-0.034756030522473134,-0.0029785165124760244,-0.03938049471823951,-0.04873006217548033,0.018621512474385562,-0.038405555066008325,0.03128158573076369,0.04140310389607158,0.04531481006147424,-0.006427456811552846,0.007138908228454216,-0.06931500545959748,0.0039541603735324,-0.009627573550461406,-0.09510812147066006,0.00839047802629563,0.020413042066218873,0.07388545157999223,0.16963449526808766,0.06081681969972653,-0.2698814553988426,-0.014368279274254051,0.07446661897950749,0.0,-0.22371892289122033
59,1.969068915,0.08604834936448043,-0.0029051825683592933,-0.2894300305363464,0.037204600361147415,0.13266805913324103,0.1379376997968403,0.039080555405794914,0.04200985775914905,-0.09407659135914563,0.015989421824967626,-0.031175086831612294,-0.0271527084824823,-0.011411215502108154,-0.06432931984746827,0.022851202290740395,0.0071777054947416265,-0.02735688834739969,-0.02663796847074394,0.025453166100827557,0.009701620440883376,0.02971262558790174,-0.05904650524903905,-0.07322856999181718,-0.0034717219096953734,-0.007160707807530206,-0.02541460381496018,-0.010748097024340932,-0.0034717219096953734,-0.07322856999181718,-0.05904650524903905,0.02971262558790174,0.00970162044088339,0.025453166100827557,-0.02663796847074394,-0.027356888347399695,0.0071777054947416265,0.022851202290740395,-0.06432931984746827,-0.011411215502108153,-0.0271527084824823,-0.03117508683161228,0.01598942182496761,-0.09407659135914563,0.04200985775914905,0.03908055540579492,0.1379376997968403,0.1326680591332411,0.0372046003611474,-0.2894300305363464,-0.002905182568359286,0.08604834936448046,0.0,-0.29209725971783557
58,3.147364861,0.09723746086736483,0.008610876381805443,-0.2971293062171076,0.010891746993688457,0.08070593435665838,0.1796324019104732,0.04916898413615077,0.06365282662053626,-0.059321132251306134,0.03458145803648675,-0.049864195494779544,0.0319003696441253,-0.021710221197613948,-0.06884415150260428,-0.02113988285246883,-0.03464937856565427,-0.053704403466674315,0.019902542316000173,-0.004204558869878137,0.05295635112319916,0.04837912843144267,-0.0069827548152693215,0.03228244558382204,0.04447071924289935,0.009592433861707366,0.010418843849563472,-0.015378701441173566,0.04447071924289935,0.032282445583822046,-0.006982754815269343,0.04837912843144267,0.05295635112319915,-0.004204558869878134,0.019902542316000176,-0.053704403466674336,-0.03464937856565427,-0.02113988285246883,-0.06884415150260428,-0.021710221197613948,0.03190036964412529,-0.04986419549477954,0.034581458036486726,-0.05932113225130612,0.06365282662053627,0.049168984136150756,0.1796324019104732,0.08070593435665839,0.010891746993688434,-0.2971293062171076,0.008610876381805447,0.09723746086736487,0.0,0.27827909709269
57,3.263295587,0.10798290013870922,0.019969956784983655,-0.2926640731901292,-0.016211724261869703,0.019621485253785795,0.19221149811462804,0.04846368512457963,0.06714928308218272,-0.003300641926642305,0.03798011620131248,-0.04225749023940618,0.07110930726465942,-0.016311197385605297,-0.01622508394401628,-0.045215676713708595,-0.03978037857369633,-0.01666142379603922,0.040462483453370286,-0.02783467455106639,0.013367602152112131,-0.015060737795938063,0.057868499623868704,0.07431903743079474,-0.0010330880249298257,0.004897723791902982,0.021565339949782554,0.01845751794250291,-0.0010330880249298216,0.07431903743079474,0.0578684996238687,-0.015060737795938058,0.013367602152112114,-0.027834674551066384,0.04046248345337029,-0.016661423796039226,-0.03978037857369633,-0.04521567671370859,-0.016225083944016273,-0.016311197385605297,0.07110930726465942,-0.04225749023940618,0.03798011620131248,-0.003300641926642305,0.06714928308218275,0.04846368512457963,0.19221149811462804,0.019621485253785802,-0.01621172426186972,-0.2926640731901292,0.019969956784983676,0.10798290013870925,0.0,0.48081991012806746
56,2.795153221,0.11823563820369393,0.030964979610223074,-0.2762171386201785,-0.04213840733039109,-0.043680812557182244,0.17363611344085617,0.03711948779538828,0.0515024373092133,0.05390303979949824,0.0246921944337639,-0.012366356468259282,0.0660835510433522,0.0008819788457377966,0.049859213275461216,-0.026695048515792665,-0.002781211282812946,0.04004802324334156,0.008203123777004084,-0.011561307349265446,-0.04713306112981845,-0.05294035653547882,0.016745294082439053,-0.029772025789138026,-0.044366069143299505,-0.010747872701716303,-0.01838620424075,0.006125854218175319,-0.044366069143299505,-0.029772025789138026,0.016745294082439074,-0.05294035653547882,-0.04713306112981845,-0.011561307349265446,0.008203123777004084,0.040048023243341564,-0.002781211282812943,-0.026695048515792665,0.04985921327546122,0.0008819788457377942,0.0660835510433522,-0.012366356468259298,0.0246921944337639,0.05390303979949824,0.05150243730921332,0.03711948779538828,0.17363611344085617,-0.04368081255718225,-0.0421384073303911,-0.2762171386201785,0.03096497961022308,0.118235638203694,0.0,0.1414383375524208
55,2.625425219,0.12794889417009792,0.04139550269221323,-0.24846184194098184,-0.06500631767579258,-0.10204579637558114,0.1269170275370745,0.017626705494952325,0.02117298171563011,0.0917839308013802,0.0005557467180379449,0.02404615813161734,0.01994945386317903,0.017437421826029666,0.07456524953913318,0.016974236876135564,0.037163450768043525,0.04948641158213426,-0.03476450749839077,0.02128622273954926,-0.03390004171093797,-0.0009725432649968276,-0.055043532809752646,-0.07532470549987451,0.005527297078427783,-0.0023621562314036803,-0.014772517960742021,-0.021528439686569728,0.0055272970784277856,-0.07532470549987454,-0.055043532809752646,-0.0009725432649968324,-0.03390004171093794,0.021286222739549256,-0.03476450749839077,0.04948641158213428,0.037163450768043525,0.01697423687613556,0.0745652495391332,0.017437421826029663,0.019949453863179034,0.024046158131617333,0.0005557467180379616,0.0917839308013802,0.02117298171563013,0.017626705494952318,0.12691702753707454,-0.10204579637558117,-0.0650063176757926,-0.24846184194098186,0.04139550269221323,0.12794889417009794,0.0,0.11797169563593976
54,3.225652817,0.13707834867878016,0.05107137484481238,-0.2105344882596946,-0.0831555031349364,-0.14887637621125988,0.059626674324772956,-0.005735545810025456,-0.015192588778751624,0.09676274998464443,-0.023824868550613353,0.047777964792447586,-0.03859452351263816,0.021384372250286474,0.037389435870296965,0.04465256933627362,0.037749452735701836,0.0005130512918741961,-0.03235091591051259,0.023618058341878304,0.032365283676230636,0.05264581640518779,-0.02603125542499496,0.027227635572947276,0.043806163137405485,0.01130513709062389,0.023843942201411925,0.004666461627860358,0.04380616313740548,0.027227635572947276,-0.026031255424994987,0.05264581640518779,0.03236528367623065,0.023618058341878304,-0.0323509159105126,0.0005130512918741961,0.037749452735701836,0.044652569336273616,0.03738943587029696,0.021384372250286474,-0.03859452351263815,0.047777964792447565,-0.02382486855061333,0.09676274998464444,-0.01519258877875161,-0.0057355458100254615,0.05962667432477297,-0.14887637621125988,-0.0831555031349364,-0.21053448825969462,0.0510713748448124,0.1370783486787802,0.0,0.2985613122201224
53,2.33844084,0.1455823461227506,0.05981620236731061,-0.16398782789230346,-0.09526853770749917,-0.17887921470241597,-0.01732823123370343,-0.027838712327867107,-0.04722696904490818,0.06705472451477199,-0.03773801786047481,0.04631412838468928,-0.07313015377857196,0.00986890506354426,-0.03081594551121175,0.030264967418900533,-0.0016438219204575884,-0.04906589388798789,0.012293221438266572,-0.00790869438042153,0.04799923694580979,0.016916621211299974,0.05065200451867843,0.07624442671354631,-0.00996478858427307,-0.00030487748489683926,0.0059633231552047306,0.01918911883914703,-0.00996478858427307,0.07624442671354631,0.050652004518678406,0.016916621211299974,0.04799923694580978,-0.00790869438042153,0.012293221438266572,-0.0490658938879879,-0.0016438219204575907,0.030264967418900533,-0.030815945511211754,0.009868905063544263,-0.07313015377857196,0.04631412838468928,-0.03773801786047479,0.06705472451477199,-0.04722696904490819,-0.027838712327867113,-0.01732823123370343,-0.17887921470241602,-0.09526853770749917,-0.16398782789230346,0.059816202367310604,0.14558234612275064,0.0,-0.33073248375560016
52,1.102074519,0.1534220847121504,0.06747056474810584,-0.11072748658324973,-0.1004661518127808,-0.18866304173233042,-0.09147450123231982,-0.0438306384604941,-0.06579761447200412,0.013309382899255894,-0.03507095324522927,0.020426600995479337,-0.06217398996806964,-0.008782480338135492,-0.07344711199450098,-0.012634412259640656,-0.03929617567536868,-0.04072945243109437,0.040889916670301674,-0.02809762994028384,-0.011455514443438279,-0.04752252369935992,0.03457635658173026,-0.02465217813064312,-0.04279674661851163,-0.011233212396120611,-0.026047104535845838,-0.014286064085551803,-0.04279674661851163,-0.024652178130643125,0.03457635658173028,-0.04752252369935992,-0.011455514443438296,-0.02809762994028384,0.040889916670301674,-0.040729452431094396,-0.03929617567536868,-0.012634412259640654,-0.07344711199450098,-0.00878248033813549,-0.06217398996806964,0.020426600995479334,-0.03507095324522926,0.013309382899255888,-0.06579761447200413,-0.043830638460494085,-0.0914745012323198,-0.18866304173233048,-0.10046615181278079,-0.11072748658324974,0.06747056474810582,0.15342208471215046,0.0,-1.446613773878381
51,1.21800363,0.16056179351791974,0.07389492094266692,-0.052933948963550526,-0.09837105733626175,-0.17712197526109305,-0.150794183709306,-0.05020072703415532,-0.06561029909387849,-0.045207014697294885,-0.016995450658673424,-0.01623286592741138,-0.0125414908513152,-0.02108350964522287,-0.055124373132988645,-0.043631266172867854,-0.0353311664294677,0.015682379039791368,0.016109344257698933,-0.008006112667198393,-0.05298956968225812,-0.03130908150170526,-0.04481889944357162,-0.07707715165322104,0.014300027874730278,0.002954943199505991,0.0036598346279437567,-0.012027442561039183,0.01430002787473027,-0.07707715165322104,-0.0448188994435716,-0.03130908150170527,-0.052989569682258104,-0.008006112667198396,0.016109344257698936,0.015682379039791368,-0.035331166429467695,-0.04363126617286785,-0.055124373132988645,-0.021083509645222865,-0.012541490851315213,-0.016232865927411355,-0.01699545065867343,-0.04520701469729489,-0.0656102990938785,-0.05020072703415532,-0.150794183709306,-0.17712197526109305,-0.09837105733626174,-0.05293394896355054,0.07389492094266692,0.16056179351791977,0.0,-1.555076021190858
50,2.23034352,0.1669688956863425,0.07897215324357017,0.007026710746191368,-0.08913533448797206,-0.14556052098907313,-0.1856724849008059,-0.045550596468184636,-0.04671842385142087,-0.08751791279857525,0.008547010280497409,-0.04433195365323839,0.04489264534317654,-0.01813966634046191,0.008946193395202785,-0.033524326801245986,0.0060519872863777574,0.05358336777443537,-0.029700196909132913,0.023562879551344774,-0.011628179054687509,0.03804039444433416,-0.04213740047561285,0.02204859210588751,0.04134817756606061,0.010536101597758725,0.024694970902855454,0.02031548195459337,0.04134817756606061,0.02204859210588751,-0.04213740047561287,0.03804039444433416,-0.01162817905468749,0.023562879551344774,-0.029700196909132913,0.05358336777443539,0.006051987286377759,-0.033524326801245986,0.008946193395202796,-0.018139666340461914,0.04489264534317654,-0.04433195365323837,0.008547010280497395,-0.08751791279857525,-0.0467184238514209,-0.045550596468184636,-0.1856724849008059,-0.14556052098907316,-0.08913533448797206,0.007026710746191368,0.07897215324357017,0.16696889568634252,0.0,-0.5037094241587733
49,3.112983238,0.17261415707975797,0.0826097023671876,0.06669969609238076,-0.07342939249589098,-0.097546121934852,-0.19045617709576382,-0.0309010578323108,-0.014507792746475992,-0.09845599185437899,0.030334338679462475,-0.04905264747651123,0.07440058595380682,-0.0020795578960194805,0.06559229610719533,0.008164941476270365,0.04102566864404265,0.02823672733023683,-0.03673941305183365,0.02135238715166379,0.047924019558917424,0.0428298262739112,0.03771023014277032,0.07782193016463644,-0.01848852952816323,-0.005440551111584796,-0.012783443784631228,0.0018431885690888459,-0.018488529528163232,0.07782193016463644,0.0377102301427703,0.0428298262739112,0.047924019558917424,0.021352387151663793,-0.03673941305183365,0.02823672733023685,0.04102566864404265,0.008164941476270362,0.06559229610719536,-0.002079557896019482,0.07440058595380682,-0.04905264747651122,0.03033433867946245,-0.09845599185437899,-0.014507792746476006,-0.03090105783231079,-0.19045617709576382,-0.09754612193485201,-0.07342939249589095,0.06669969609238073,0.08260970236718759,0.172614157079758,0.0,0.3549388438929524
48,2.8299918,0.177471819665226,0.0847412548338339,0.12364198804366648,-0.05239330546342755,-0.03850592449102172,-0.16436989852615053,-0.009468023237766654,0.021838803011480206,-0.0741002445651761,0.038794262696945594,-0.027905496096322355,0.057626439620863626,0.015484218379218073,0.06780322091096028,0.042162247175991825,0.0325503345449601,-0.03043939824309468,0.004180614630458165,-0.011468652307017449,0.03250518155404225,-0.025069143637203167,0.048499196702155335,-0.019419848237565162,-0.03947532025875768,-0.009252602500530869,-0.019972100597550696,-0.02123948171913826,-0.039475320258757676,-0.019419848237565162,0.04849919670215534,-0.02506914363720316,0.03250518155404224,-0.011468652307017444,0.004180614630458162,-0.030439398243094693,0.03255033454496009,0.04216224717599182,0.06780322091096028,0.015484218379218071,0.05762643962086364,-0.027905496096322358,0.03879426269694558,-0.07410024456517612,0.021838803011480185,-0.00946802323776665,-0.16436989852615055,-0.038505924491021734,-0.05239330546342753,0.12364198804366648,0.0847412548338339,0.17747181966522604,0.0,0.4589044685953778
47,3.678981842,0.18151971904252326,0.08532795187998686,0.17552236247712782,-0.02755405585841863,0.024886660847091735,-0.11164182739589752,0.014043461153497078,0.0519594677199665,-0.02318155159285043,0.030209911178806736,0.007957579713656585,0.005004835171968165,0.021851806702005032,0.013744116883792115,0.0364396812249482,-0.010398051073092395,-0.05318609547943232,0.0396433118943897,-0.027848358126807894,-0.0337638810147905,-0.050422155683760544,-0.029528312254654066,-0.07847791244200031,0.022487313849659372,0.0076233643437134575,0.020162178532159413,0.008804271184440769,0.022487313849659372,-0.07847791244200031,-0.02952831225465405,-0.050422155683760544,-0.033763881014790505,-0.027848358126807894,0.0396433118943897,-0.053186095479432344,-0.010398051073092397,0.0364396812249482,0.013744116883792108,0.021851806702005035,0.005004835171968165,0.007957579713656567,0.030209911178806736,-0.02318155159285043,0.0519594677199665,0.014043461153497076,-0.11164182739589752,0.024886660847091735,-0.02755405585841862,0.17552236247712782,0.08532795187998686,0.18151971904252331,0.0,0.5657817716957427
46,3.587648461,0.18473938557521793,0.08435909786379277,0.22021683076777362,-0.000714692822205905,0.08546626603132602,-0.040818360251884435,0.034472081440319664,0.06726722976059074,0.03604710444943223,0.008352822553621667,0.03962423696486875,-0.05073010788303856,0.01241898915705825,-0.0517212572720814,-0.003611687344422385,-0.04233418273582892,-0.013154087604991843,0.02335604629171601,-0.004304964440128329,-0.04721364371605086,0.009798513692839933,-0.05348068593641929,0.016768945970116772,0.03719739274695663,0.007454148437272362,0.012523141155630196,0.016825855984993133,0.03719739274695663,0.01676894597011677,-0.0534806859364193,0.00979851369283993,-0.04721364371605083,-0.004304964440128333,0.023356046291716007,-0.013154087604991855,-0.04233418273582892,-0.0036116873444223823,-0.05172125727208141,0.01241898915705825,-0.05073010788303856,0.039624236964868734,0.008352822553621679,0.03604710444943224,0.06726722976059075,0.03447208144031966,-0.04081836025188444,0.08546626603132605,-0.0007146928222058764,0.22021683076777362,0.08435909786379274,0.184739385575218,0.0,1.140805692095054
45,4.527971579,0.1871161286633845,0.08185235524943765,0.2558955961324077,0.026176548845603716,0.1363854787808569,0.03662112537390168,0.047333283601641934,0.06339806465195079,0.08235384257979866,-0.01717408215277725,0.050395108140450104,-0.0749075674370767,-0.005993638241803268,-0.07426305643003508,-0.040260586468453805,-0.02943549218038087,0.04240447057007126,-0.023419956768790186,0.025409978855776207,0.013196337496203716,0.05338968998647038,0.020506006511753577,0.07904434999763425,-0.02625534790086041,-0.00938189810134497,-0.024788879481411636,-0.017239158004558924,-0.026255347900860402,0.07904434999763425,0.020506006511753543,0.05338968998647037,0.013196337496203728,0.025409978855776196,-0.023419956768790186,0.042404470570071275,-0.029435492180380867,-0.0402605864684538,-0.0742630564300351,-0.005993638241803266,-0.0749075674370767,0.0503951081404501,-0.01717408215277723,0.08235384257979868,0.0633980646519508,0.047333283601641934,0.036621125373901664,0.13638547878085688,0.026176548845603734,0.2558955961324077,0.08185235524943764,0.18711612866338453,0.0,1.768127340127016
44,4.639406642,0.18863910377344176,0.07785342261576797,0.2810979657249253,0.051167668542343954,0.1718888168397224,0.10812489871722598,0.049803736690076476,0.04145501614478441,0.09913894201544352,-0.03515554668494158,0.034590189354580164,-0.05248756402211537,-0.02007244015262529,-0.035173796321956316,-0.038981115208515146,0.01463741678498584,0.047910515408699735,-0.03962379430611488,0.018697456313401795,0.05296232618104894,0.006370850499779193,0.056940092955523366,-0.014098910031118314,-0.034537769649457,-0.005240832635915547,-0.003364837276256991,-0.00818377876929136,-0.034537769649457,-0.014098910031118314,0.056940092955523366,0.006370850499779193,0.05296232618104894,0.018697456313401795,-0.03962379430611488,0.047910515408699755,0.014637416784985844,-0.038981115208515146,-0.035173796321956316,-0.02007244015262529,-0.05248756402211537,0.03459018935458017,-0.035155546684941565,0.09913894201544352,0.04145501614478443,0.049803736690076476,0.10812489871722598,0.17188881683972246,0.05116766854234396,0.2810979657249253,0.07785342261576797,0.1886391037734418,0.0,2.0455055156883506
43,4.968026412,0.1893013619192724,0.07243520155914814,0.29479215157305577,0.07244459307228956,0.18796327959005454,0.16210331523978047,0.04134111918923955,0.007693734191562696,0.08038539583268944,-0.03769140708268984,0.0005441824763464104,0.002583176888867355,-0.019637444394800793,0.033106267800123386,-0.0009786275869732286,0.04320829082544327,-0.0031350645981407968,-0.004103147031522575,-0.014819533677961804,0.009875487994019766,-0.05146024252247941,-0.010900091428976647,-0.07952059651601184,0.029753966553436238,0.010618280927084195,0.026032025719776787,0.021341727748494996,0.029753966553436238,-0.07952059651601184,-0.010900091428976622,-0.051460242522479396,0.00987548799401974,-0.0148195336779618,-0.0041031470315225724,-0.0031350645981407916,0.04320829082544327,-0.000978627586973231,0.0331062678001234,-0.019637444394800793,0.0025831768888673503,0.0005441824763464152,-0.03769140708268983,0.08038539583268944,0.00769373419156271,0.04134111918923954,0.16210331523978044,0.18796327959005457,0.07244459307228956,0.29479215157305577,0.07243520155914814,0.18930136191927235,0.0,2.0685627741269
42,4.706553991,0.18909988136885245,0.06569646767813594,0.29641751209917827,0.08846285788380717,0.18279194410359154,0.1898073169410401,0.02380317111334759,-0.028260921572688773,0.032815846197450954,-0.023667532020038698,-0.03378879827148952,0.05604701086721627,-0.0050031837489871705,0.07391137396933684,0.03794579766247123,0.026018601833445773,-0.050480141792436414,0.036773705271630035,-0.027091403401527075,-0.04866029581233093,-0.021955870809830327,-0.05877896161952503,0.0114127869800122,0.031523742298284196,0.0027358375160269613,-0.006252749606447808,-0.0025149374365815848,0.03152374229828419,0.0114127869800122,-0.05877896161952503,-0.02195587080983033,-0.04866029581233093,-0.027091403401527075,0.036773705271630035,-0.05048014179243643,0.02601860183344577,0.03794579766247123,0.07391137396933685,-0.005003183748987173,0.05604701086721627,-0.0337887982714895,-0.0236675320200387,0.03281584619745096,-0.02826092157268876,0.023803171113347583,0.18980731694104017,0.18279194410359154,0.08846285788380717,0.29641751209917827,0.06569646767813593,0.18909988136885247,0.0,2.08364996491089
41,4.445081295,0.18803558143172203,0.05776006986827537,0.28590750485238164,0.0980597177622279,0.15695933492470085,0.18674651797151098,0.0010398771633057682,-0.05615879194382399,-0.02651730213039233,0.0007546831309125643,-0.05030330339644657,0.0746458959123077,0.013248733548420096,0.05337728285100423,0.041122550200165746,-0.01872658279307567,-0.03824051161216738,0.029646549046331315,-0.0005253355761665382,-0.031073232395331038,0.044810785082658976,0.0009839552819563358,0.07990610859121618,-0.032947269245623974,-0.011263701751181526,-0.023721934171652515,-0.020080976874592135,-0.032947269245623974,0.07990610859121618,0.0009839552819563143,0.044810785082658976,-0.03107323239533102,-0.0005253355761665382,0.029646549046331315,-0.0382405116121674,-0.018726582793075673,0.041122550200165746,0.05337728285100423,0.013248733548420094,0.0746458959123077,-0.05030330339644657,0.0007546831309125518,-0.02651730213039233,-0.056158791943824005,0.001039877163305773,0.18674651797151098,0.15695933492470088,0.0980597177622279,0.28590750485238164,0.05776006986827535,0.18803558143172203,0.0,2.061959024254714
