,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_89,harmonic_92,harmonic_93,all_6_harmonics
35,5.789036179,-1.0969632783152234,0.10467074809239588,-0.15977965431679642,0.05331473519139151,-1.0969632783152234,0.0,5.905599960279208
34,5.789036179,-1.1721133722635113,0.19761647823702103,-0.13503686568064327,0.01278833222648717,-1.1721133722635109,0.0,6.028373532071404
33,5.915147087999999,-1.2419153817302488,0.2869596078751762,-0.10476565189736654,-0.02866635930618089,-1.2419153817302486,0.0,6.158186101218856
32,6.424650874,-1.3060508161560396,0.37107138819524693,-0.07020532001597025,-0.06804019673277407,-1.3060508161560394,0.0,6.282161753120518
31,6.243828183,-1.36422704026371,0.44841843926310754,-0.03277077408434527,-0.10247508389933169,-1.3642270402637098,0.0,6.388321745266465
30,6.860773665,-1.4161786092859638,0.5175907039426482,0.00600541118869527,-0.12947143669098823,-1.4161786092859634,0.0,6.466711234752382
29,6.432255634,-1.4616684801289717,0.5773271536091745,0.04453573422206477,-0.14706962462395742,-1.4616684801289717,0.0,6.510314724791967
28,6.432255634,-1.500489092945641,0.6265387770337483,0.08124275906365636,-0.1539922178987773,-1.500489092945641,0.0,6.515661366931266
27,6.4176861789999995,-1.5324633181835894,0.6643284333450451,0.11462369580356298,-0.14973671438440508,-1.5324633181835894,0.0,6.483055824783259
26,5.81078369,-1.5574452647866697,0.6900072071440005,0.14331192496955936,-0.13461201560079725,-1.5574452647866697,0.0,6.416412163101376
25,6.432255634,-1.5753209458623951,0.70310696761319,0.16613294708886575,-0.10971600395537306,-1.575320945862395,0.0,6.322712463628287
24,6.694414052999999,-1.5860087987779847,0.7033889026650694,0.18215246683456152,-0.07685584887289097,-1.5860087987779847,0.0,6.211153598093177
23,6.5770659920000005,-1.589460057311953,0.6908478725493014,0.19071464318604425,-0.03841682669414167,-1.589460057311953,0.0,6.092080105276776
22,6.390863398,-1.5856589741631908,0.6657125035517589,0.19146893963747125,0.002810823461918845,-1.5856589741631903,0.0,5.975824535524436
21,6.5770659920000005,-1.574622892802288,0.6284410200770503,0.18438447520349496,0.043834439562600566,-1.574622892802288,0.0,5.871586309966858
20,6.116025528,-1.556402168337258,0.5797128910967954,0.1697512886904317,0.08167617014454251,-1.556402168337258,0.0,5.786475012996317
19,6.162659882000001,-1.5310799377547268,0.5204164432511087,0.1481684644734526,0.11358913271662084,-1.5310799377547266,0.0,5.724824689532068
18,5.43322767,-1.4987717405849317,0.4516326664197136,0.120519605911875,0.13725680642259955,-1.4987717405849317,0.0,5.687854354434586
17,5.737113179,-1.4596249917213457,0.3746155069913949,0.08793666052381278,0.1509611853069157,-1.4596249917213457,0.0,5.67371009903088
16,6.291102632,-1.4138183088003304,0.29076900809068673,0.0517535779217868,0.1537074861545802,-1.41381830880033,0.0,5.6778804132960214
15,6.005139272,-1.3615606972098258,0.20162171350148908,0.01345169775885565,0.14529635852369208,-1.361560697209826,0.0,5.693933590783213
14,5.673669379,-1.3030905964457071,0.10879880191083559,-0.025400896490830414,0.12633835533729654,-1.3030905964457073,0.0,5.714489189927563
13,5.699684073999999,-1.2386747921670507,0.0139924594728964,-0.06321357505370329,0.09820961363295892,-1.2386747921670502,0.0,5.7323086693138325
12,5.478002836,-1.168607198914361,-0.08106896919081473,-0.09843828242659781,0.06295196254736946,-1.168607198914361,0.0,5.741376539185017
11,5.712896636,-1.0932075190449375,-0.17465248916962595,-0.1296329149509404,0.023124709568737332,-1.0932075190449377,0.0,5.737844239879852
10,5.440862667,-1.0128197840043434,-0.26505204821789136,-0.15552036070597067,-0.018381136297953703,-1.0128197840043431,0.0,5.720724375959098
9,5.9849463179999995,-0.9278107845898261,-0.35061963853728695,-0.17504078462083203,-0.0585527191516338,-0.9278107845898264,0.0,5.692251161938997
8,6.226789695,-0.8385683973680383,-0.42979534039352657,-0.18739501824689764,-0.09447403552511051,-0.8385683973680385,0.0,5.657860781410027
7,5.641238217000001,-0.7454998148832267,-0.501135759864443,-0.1920772778079555,-0.12353760332158178,-0.7454998148832264,0.0,5.6257885462925765
6,4.896779594,-0.6490296877310454,-0.5633403422917883,-0.18889587104743377,-0.14363373558217962,-0.6490296877310456,0.0,5.606323382039787
5,5.168813564,-0.5495981869752887,-0.6152750817355888,-0.17798104513190766,-0.15330367994550206,-0.5495981869752887,0.0,5.610799319500899
4,4.896779594,-0.44765899574828166,-0.6559931942014485,-0.15977965431679642,-0.1518455076029753,-0.4476589957482814,0.0,5.650433911733381
3,5.039761564,-0.3436772391988056,-0.6847523777624199,-0.13503686568064324,-0.13936506540713842,-0.34367723919880583,0.0,5.735141387416329
2,4.624730507,-0.23812736223272568,-0.7010283449188636,-0.10476565189736657,-0.11676829258492481,-0.2381273622327258,0.0,5.872451868590014
1,4.029882796,-0.13149096472970337,-0.7045243804978132,-0.07020532001597025,-0.0856954597758295,-0.13149096472970315,0.0,6.066656709941178
0,1.904299021,-0.0242546041134056,-0.6951767508488175,-0.03277077408434527,-0.04840210389849581,-0.02425460411340579,0.0,6.31827522075763
