,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,all_6_harmonics
18,-0.2,0.06972925693566631,-0.14554234855358494,-0.22001119772832156,0.15498006469012163,-0.15963839363911952,0.011102217163498154,-0.29994498388663593
17,-0.05,0.06387243813833447,-0.20766266209054682,-0.1155470501553389,0.1329829620038906,-0.13712303643674378,0.051792638374118675,-0.2629397141318022
16,-0.15,0.05772418405556887,-0.2659972305403758,-0.006352392772794835,0.10133279735858028,-0.0991084371903603,0.08408828207313802,-0.21186344468077958
15,-0.1,0.05131254776058473,-0.31948259933836703,0.10310233231624187,0.06232701544734838,-0.04989144849480972,0.10275452897955249,-0.15209451790039966
14,0.05,0.04466678407922224,-0.36714371610812285,0.20833603580624208,0.018796995748270064,0.004964852574806653,0.10476587209709623,-0.08984141349097968
13,0.45,0.037817216106886174,-0.4081117061234793,0.30504043751188986,-0.02609747366578221,0.05925996820272488,0.0897963041301126,-0.03155392355915844
12,-0.2,0.030795096851216435,-0.44163971212387254,0.3892564478650713,-0.06909756107423695,0.10685683228544825,0.060272158172889646,0.016708738212228662
11,0.0,0.023632466631782364,-0.4671165097191327,0.4575362535069661,-0.1070819455067618,0.14237549309404754,0.020978837022261537,0.04988339241550365
10,0.25,0.01636200688745335,-0.4840776501712865,0.5070844711720586,-0.13729338941292596,0.1618012180550836,-0.02171482585225976,0.06441429093898517
9,-0.1,0.009016891058489102,-0.49221392741751796,0.5358725910074714,-0.15753888298527058,0.16293828556790244,-0.06088885471207562,0.058612591639676415
8,-0.35,0.0016306332237403642,-0.49137701497822595,0.5427220240046824,-0.16634883191711852,0.1456581710238056,-0.0901937515042826,0.032822615765486
7,-0.7,-0.005763064816406017,-0.4815821699878588,0.5273523535720116,-0.16308373336078197,0.11191407415368376,-0.10487965029631321,-0.010624906030749184
6,-0.6,-0.013130467313612499,-0.46300795505333014,0.49039281582283184,-0.14798059661573704,0.06552014565414671,-0.10256619633530754,-0.0676684230970991
5,-0.1,-0.02043795850007281,-0.43599298301061096,0.43335653857515627,-0.122135738928791,0.011720367469238003,-0.08362836436469706,-0.1329521399864783
4,0.05,-0.027652195969550347,-0.4010297439234428,0.3585785937209824,-0.08742520523695144,-0.043404183102360334,-0.05113568107661504,-0.20039510010272032
3,-0.45,-0.03474026281113039,-0.3587556268596149,0.2691203991086758,-0.04636858848138203,-0.09362268756305411,-0.010354702791055315,-0.2638291321979035
2,-0.55,-0.04166981780153485,-0.30994130012018883,0.16864438373655563,-0.0019461356004845194,-0.13325886586573796,0.03210461104292286,-0.31763410124278846
1,-0.65,-0.04840924297070621,-0.25547666175315803,0.06126404747938723,0.0426175847574579,-0.15783257567126435,0.06936026900490147,-0.3572992137496813
0,-0.45,-0.054927787867353056,-0.19635461647738123,-0.04862444607980724,0.08408774951992472,-0.16456621019602938,0.09537371099334668,-0.379847676692044
