,raw_series,harmonic_1,harmonic_2,harmonic_4,harmonic_5,harmonic_6,harmonic_8,harmonic_10,harmonic_11,harmonic_12,harmonic_14,harmonic_16,harmonic_17,harmonic_19,harmonic_20,harmonic_21,harmonic_23,harmonic_24,harmonic_26,harmonic_27,harmonic_29,harmonic_30,harmonic_32,harmonic_33,harmonic_35,harmonic_36,harmonic_38,harmonic_39,harmonic_41,harmonic_42,harmonic_44,harmonic_45,harmonic_47,harmonic_48,harmonic_50,harmonic_51,harmonic_52,harmonic_54,harmonic_55,harmonic_57,harmonic_58,harmonic_60,harmonic_61,harmonic_63,harmonic_65,harmonic_66,harmonic_67,harmonic_69,harmonic_71,harmonic_72,harmonic_74,harmonic_75,harmonic_77,harmonic_78,harmonic_80,harmonic_81,all_55_harmonics
10,5.2682,0.33644403620858,-0.14152298619913103,0.31575487725914214,0.1384273546059962,0.05269200738435179,-0.032673161514105986,0.105379025961292,0.2067092275719907,-0.055925020411896606,0.021475503984295395,-0.10467579213446589,0.06060566308045909,-0.059043718030582316,0.02921380825024423,0.03865165938265178,0.01602051188924044,0.007228947378786765,-0.014505686896557185,-0.014387842288683677,-0.07915453516821194,0.027620154717125107,0.0017809701398620748,-0.014549807163500447,0.018893365311211996,0.016534563845816475,-0.039699594715472,0.019933291738433563,0.006776132606647012,-0.03517331893220116,0.029843118097892047,0.02538253791037132,-0.0003185786638880252,-0.012129077390948118,-0.004011924691153645,-0.016333265380385535,0.008310201503377359,0.03911395836031169,-0.01059616993133453,-0.03624204377491328,0.0035483694515288395,-0.020424314646968672,0.007344764458606956,-7.682698747898693e-05,0.034254262158444626,-0.01955157870009158,-0.020696317477220737,-0.009893672289035305,0.016405175879569744,-0.00626154286334262,0.001126290213153626,0.002514274846024541,-0.019880425942185167,0.01583252615705935,-0.01897016181178935,-5.299913928627064e-06,4.905526086726369
11,5.4958,0.3133155707140882,-0.13336749147437077,0.31383407868547775,0.0809668067547499,0.0412347641173923,-0.04220602347753532,0.23963298918175913,0.15856923140623513,-0.08419234635006245,0.021909439243245805,-0.08982316791875193,0.06007210843102825,-0.025381755728610195,0.05712318909672133,0.0445183868902571,0.030552192375221422,0.02242178584102126,-0.046411050756593755,0.009556154901688175,-0.019103831499154247,0.04928340019366391,0.02795151542715663,-0.02783973909674719,-0.010635154239334248,0.011599905706353721,-0.0047051254753414755,-0.010302218552222353,0.010919723461709602,-0.004416125911559932,0.006880223474999886,0.009506300785217739,-0.014008769716465414,-0.009765314210554777,-0.017312575031127063,0.01941454183857381,-0.013314143769463006,-0.02298555799191626,-0.006061757435600227,-0.0006324459331063341,0.029120973089759496,0.029140390120183227,-0.00953417820273125,0.0051100514057513795,-0.03631101103764499,-0.003588549139881419,0.012461527800775295,0.010591244984025174,-0.01219111522136036,0.007181111085293242,-0.005308749108034924,0.0017229382119135642,0.018849878783100536,-0.014300573574197194,0.018955092698086796,0.00019245885309622686,4.991926869717015
12,5.4198,0.28972161267491153,-0.12441971548232869,0.30446692014248156,0.020507878474770563,0.027581614839486936,-0.04775694692713128,0.33871901726189896,0.08234438192525013,-0.09476420439506754,0.016115984166558274,-0.04187249964741064,0.03465238640641752,0.02129726250203057,0.05272985289113492,0.022771929124871016,0.022601277874610047,0.019754752833145685,-0.03547232766435944,0.02405013634906137,0.06243482072515068,0.012065222173956364,0.016718947083350824,-0.0018375895615208148,-0.02356933971475794,-0.01231039787487967,0.03870393141899176,-0.021322161874971914,-0.006986591453475891,0.03559872693671818,-0.03156249684709369,-0.028483370689186896,0.007003447239543517,0.01751646852020427,0.016097962422910547,0.0013876354992547156,0.002878756436350817,-0.016641832051546086,0.016925707544261755,0.03698355487839016,-0.039484267399505064,-0.018961110699811594,0.006073475236468892,-0.007652871720167791,0.0241673592444569,0.025485283712995577,-0.0004339737688698591,-0.00887706500735738,0.006007039007526246,-0.007148399282974276,0.009050579839447834,-0.005852552396696338,-0.01725357599680667,0.012508715641671431,-0.018876669887914616,-0.0003795463016565896,5.087338695675597
13,5.0649,0.26569721560448345,-0.11473281327019014,0.2878756567615691,-0.040710502029129146,0.012459641012344699,-0.04880222851322749,0.3880954937876553,-0.008464822081482623,-0.08541861140097824,0.005741831111529837,0.021507348758200998,-0.005122834544115485,0.057053960776531326,0.01851819692655892,-0.013099153135525924,-0.0019813522945109187,0.0013522494650865476,0.008212464867712755,0.014761103659677121,0.07374692096916226,-0.03956789989606772,-0.01688595664171904,0.026758072739970235,0.00027238687982800115,-0.016082801094311615,0.012895360601978854,0.007427719848426438,-0.010785068954595124,0.0009868796235739993,0.0010072945028428786,-0.00021539242036506309,0.010666782852489889,0.00010171659485841596,0.006074467418718614,-0.020482766201230358,0.010894890587074515,0.039255659070303414,-0.011611648942826184,-0.04272891533563822,0.019603449663756947,-0.0035130252537731656,0.0009864728030460396,0.006466034223952672,-0.0025724094934938607,-0.03855164452291988,-0.01172566360531018,0.005141471563220491,0.0011477408764148244,0.0061677453360726164,-0.01204120905581001,0.009616669990473928,0.015139428622651198,-0.010489518428254397,0.018735155494204188,0.0005664927642599776,4.985495633466299
14,4.8261,0.24127807251895741,-0.10436433072920533,0.26445395044204006,-0.10042128235191018,-0.0033258554801714676,-0.045243250866488165,0.3805160511789843,-0.09777478639089422,-0.05811981528270422,-0.00626434105525333,0.07696216854132437,-0.04277581072532125,0.0635504846832267,-0.026165354691814857,-0.04084529269882513,-0.025105954816510487,-0.018127376029337134,0.04431596903960347,-0.009125082738814672,0.0021086432241617173,-0.043927208441006074,-0.027895042380246947,0.017588281479395246,0.023689100467566466,0.006453762241822328,-0.03597511211044066,0.02232351301383196,0.007194455066791112,-0.035693793630868394,0.03131077235461627,0.028553628920276623,-0.012093547436575095,-0.017572584183154074,-0.02033859342615314,0.014380330859708945,-0.012034619152533125,-0.021736967770148212,-0.004801110096649199,0.013113953070279408,0.015293195062269638,0.023709228117018203,-0.007461820224624575,-0.00212794894403015,-0.0200285504030748,0.03826027958975495,0.02031650270071351,-0.0002351037863633429,-0.008117052299160325,-0.004369192792621948,0.01403241341252485,-0.012780218830638266,-0.01257089016012034,0.008279679773726416,-0.01853102250118662,-0.0007532287979271938,4.989398930496957
15,4.4106,0.2165004629081413,-0.09337586273827998,0.2347575294116306,-0.15641323986691602,-0.018934237680978447,-0.03741578667985526,0.3170930293811151,-0.16976745333205848,-0.018605451243145273,-0.016489979429568456,0.10405796576913681,-0.06270798413927274,0.03745508617680453,-0.05605260269791207,-0.0432565377700452,-0.02975571249074476,-0.023167803492442504,0.039509448552395854,-0.023987537686204687,-0.07190143188118323,0.004195587598132065,-0.001576583477705177,-0.01640502505828883,0.010143035871605793,0.018432972167813567,-0.020508143492222096,-0.004418226270866061,0.010646408234639306,0.0024515244949322636,-0.008831906131118367,-0.009098433273832326,-0.004895842444215576,0.009592839269417537,0.008124056320089237,0.009412553760244854,-0.0007812212554287688,-0.01800423304566093,0.01662484969580826,0.027353463770434353,-0.03847557647635565,-0.028531776829567375,0.009515165639887045,-0.0032472008118082448,0.03479680521974561,-0.024712143695496052,-0.022723853823953515,-0.004724799923779631,0.013774693788120965,0.0019912459229760576,-0.01485892220251346,0.015145632754909249,0.009625052091106385,-0.005919362325076806,0.01826495318353527,0.0009396850378447859,4.795354886699915
16,4.5169,0.19140119883510034,-0.08183268725420195,0.19949100242959228,-0.20661286820396257,-0.033534300634027195,-0.026058320144501004,0.20713423165021505,-0.21169190349341072,0.02481938897844009,-0.02202861794987225,0.09281048013165145,-0.056662021779251504,-0.007849186482755934,-0.05424254189450668,-0.018837278073496666,-0.01250898482438967,-0.009754125847524803,-0.0017699856400596025,-0.015128881883248652,-0.06503693115183883,0.04730569844894235,0.0268515689446459,-0.0272448250619285,-0.019229496493562787,0.00025870040620199104,0.03163533289282615,-0.022919146128482903,-0.007399646233745889,0.035457636835455525,-0.02910366501690162,-0.025585837266215345,0.014429802794404948,0.012280345134810754,0.014667129126764948,-0.021626267740761786,0.012691142915530366,0.03933903769757112,-0.012558147936489263,-0.04518451601106257,0.03218648171508661,0.014853610667820134,-0.005929661513967066,0.007039814192636797,-0.03595683040802179,0.00260151864952285,0.018215020657429956,0.008608810397913943,-0.017206422344274663,0.0006507580951160942,0.014452134886776526,-0.01656518976662005,-0.0063903300751247,0.0034514636016690576,-0.017937836825995885,-0.0011257922231312709,4.656459081286175
17,4.49,0.16601757024452668,-0.06980337752221916,0.1594911404924854,-0.2491611637890119,-0.046348536169087545,-0.012242374462339271,0.06677693474401558,-0.21612272386978337,0.06302771344965377,-0.021305991587699226,0.04736418552986965,-0.02714259403498208,-0.04912799689561234,-0.021758747521427133,0.017266080841753753,0.013942792222587652,0.011429112847313986,-0.04141546805959143,0.008690620980213948,0.014980969765511727,0.033897248218084354,0.019348492985935942,0.0003678145283312999,-0.0185976977762182,-0.018338765069910397,0.027202574915655017,0.0013284337711775406,-0.01050379280863913,-0.0058671794905417445,0.0161049581381893,0.01744420358565443,-0.0019899396198472035,-0.016367738777717602,-0.018363288538515123,0.007235698670903334,-0.00988417839382527,-0.0204560829630265,-0.003511941342549082,0.025623112682303346,-0.001243224082012214,0.008456006681165184,-0.0011698612189686942,-0.007401545814429821,0.02305496681623428,0.02041050432813126,-0.008162302167377308,-0.010532492175253951,0.017857689961508008,-0.0032064657271406415,-0.012845814964814174,0.016950237391884098,0.002963810263447506,-0.0009208363555493603,0.017550766751125935,0.001311481222564712,4.561945966757424
18,4.5361,0.14038728956111504,-0.05735939471066887,0.11570702271866153,-0.2824824688695656,-0.05669453813107625,0.002728581295536054,-0.08338037725178471,-0.182275153513337,0.08798893259504158,-0.014527494756576425,-0.01553486581218361,0.013621239071331025,-0.06521147054408553,0.02302944854396432,0.042659898766736745,0.030134416849967087,0.023508594690771052,-0.04282850614124027,0.023916028632332925,0.07814830813245022,-0.020009995112341677,-0.014045625754676157,0.027461332931346574,0.011052618489777143,-0.006936857049741685,-0.025878928402613105,0.02309823590257428,0.0076020887341981475,-0.034892447986858394,0.02507901045732199,0.0198957629143874,-0.013480220132871645,-0.0032504861056205374,-0.001847580460168702,0.01605610929118927,-0.004384663863461247,-0.01933988517365205,0.01622523047125213,0.015142702845711474,-0.030652316850473375,-0.026282538643709982,0.007576104229040161,0.004156104316518437,-0.0011368363422129138,-0.036350509432949304,-0.0043746774192157,0.01005779999550055,-0.01562325546101757,0.005336967116817196,0.010173287591526975,-0.0162767290976899,0.000551664620769969,-0.0016265266035632607,-0.017105036665077414,-0.0014966830602621327,4.437511507020817
19,4.4902,0.11454843566025924,-0.04457466338964679,0.0691775174912132,-0.30534282161585813,-0.06402134307000462,0.01744210832514933,-0.22130099467068515,-0.1161440757952494,0.09445672093360533,-0.0036198013977047985,-0.07270962925654215,0.0487421799229851,-0.04785118370808362,0.05479467141853589,0.041593286054895304,0.024150877061177686,0.016862517268028353,-0.004704662139036083,0.015491040344801896,0.05341459770171474,-0.05001026384812345,-0.028644694277307887,0.015796839737284577,0.02345721932026982,0.015812672510492277,-0.03267887927730474,0.0017855023086276404,0.010357275652403413,0.00922838951219167,-0.02237224259312142,-0.023933944989630244,0.00842258872344663,0.01816098778472477,0.019653098235449716,-0.0195959525873938,0.013568968072951049,0.039363970366594385,-0.013430044152130184,-0.04337717150215476,0.03906883268418477,0.027066817804246975,-0.009492618581442076,0.0011148313347906398,-0.021225884659503175,0.039695458175431395,0.01558018940027125,-0.0072928269236769774,0.010864190873053549,-0.006759738586267747,-0.006656373539444604,0.014586726017173276,-0.004050581978696458,0.004144328303231096,0.016602136333636726,0.0016813289413012628,4.308327304684388
20,3.8229,0.08853939729431765,-0.03152513237562147,0.021006633165669787,-0.3168956524641903,-0.06793877111335996,0.030510055004381295,-0.3267440343835988,-0.029442239783039153,0.08107168481679483,0.008316759746906488,-0.10309234596994854,0.06367062080292187,-0.005950374882934423,0.05557393579214292,0.01472782495311568,0.00039531028103537407,-0.0032152463372891855,0.03776226288546712,-0.008252931010693429,-0.031399737265752306,-0.020260687540158563,-0.0049130770174669845,-0.018162787464492347,-0.0007391472742612677,0.012695123954601352,0.018963669535014195,-0.02285752747432625,-0.0078017073690232,0.034003471801417044,-0.019488151580954183,-0.012088818570103854,0.009461030737755746,-0.006768684028629239,-0.011872393974166326,-0.0009708264668746337,-0.007018443665088984,-0.019144806579479055,-0.0022019095932262547,0.035714852911327116,-0.017559450660109357,-0.010300298017275987,0.005783645164277427,-0.005842449451535376,0.035287650711814014,-0.029286362178306092,-0.02204374774984768,0.0028671902713542684,-0.004349534230501159,0.007286107820948486,0.002586977991560157,-0.01198577019811934,0.007427926165023857,-0.006586809031248149,-0.016043746602973266,-0.0018653502772750406,4.141901541406857
21,3.5785,0.06239881605849035,-0.01828832355083712,-0.02766267680233586,-0.31671313446546445,-0.06823820450930135,0.04069952242707338,-0.38423494092850585,0.06247423325708266,0.050647078502532764,0.01788942153760461,-0.09548759143542783,0.05222213289564301,0.03900208897647998,0.02492657375097624,-0.02127278653273082,-0.023651155457630215,-0.020731934445057887,0.045369178317328104,-0.02383563575014038,-0.08089571533478074,0.03369537855319598,0.0253929379147136,-0.026488060756940435,-0.023782201324020494,-0.01118967712041092,0.036691828522026765,-0.004866987829758288,-0.010206911191074473,-0.01250396393542675,0.027242362555251556,0.02787716178092113,-0.012937314024255672,-0.01442679679953749,-0.011364891467821575,0.02034331058189902,-0.007670799003217485,-0.0206468040588526,0.01572922384360704,0.0015032995923179998,-0.0174000984355304,-0.01314519160309228,0.0013528150792053656,0.0077227263313018185,-0.03554922876122007,0.008729860050217473,0.02179811746196249,0.002211339766733716,-0.0028679826457726184,-0.006846273518300114,0.0016971376981424749,0.00863629341743213,-0.010582330401725449,0.008909577994170487,0.015431733781739374,0.002048678711769382,3.976779583086489
22,3.4371,0.03616552898105407,-0.004942871337778829,-0.07567563278211856,-0.3048020266659765,-0.06490369730523046,0.047049182578340225,-0.38533649337253956,0.14332563609760474,0.00957751703049945,0.022377315545951782,-0.05269756586978208,0.019139499394456763,0.0639522969253829,-0.019816570960724048,-0.04407863880034411,-0.030293326846863526,-0.021734786985007422,0.011093805175825418,-0.015847444517252677,-0.03940036689788556,0.04739383566136239,0.02171958079006667,0.0025710335837540385,-0.00971720927201277,-0.016769903053186607,-0.011199220503508371,0.022201395591918388,0.007998427988047193,-0.03279895760665677,0.012680242008576903,0.0029956477370241307,-0.0032874519207320534,0.014727751747863806,0.019806309457591192,-0.014689784689545503,0.01346483998596716,0.03933042003493857,-0.014222158013894069,-0.03747739620744884,0.03903154088651207,0.028067011517591292,-0.0076875740200114725,-0.005839301474763954,0.021908321653152527,0.014851443685414172,-0.014918058053699475,-0.006786321393052634,0.009622049679858495,0.0054985616693044885,-0.005840390323521022,-0.00474747318639429,0.013419119175608724,-0.011070420096473197,-0.014768143403298017,-0.002231246145754841,3.966310239778998
23,3.5638,0.00987851082323471,0.00843194443550073,-0.12189302849335754,-0.2816034238049405,-0.05811282452963812,0.048959975081893536,-0.32988703064792374,0.19879204192189678,-0.033505037931520876,0.020504833233333106,0.009510460610282892,-0.021872084793627445,0.05610451269653506,-0.05335359964829031,-0.039544066025702596,-0.014643395923764433,-0.005424990803093492,-0.03342274858615888,0.007812175414209109,0.04641242942882751,0.004468429608257819,-0.011017672724306964,0.028001456668587235,0.019509821177263412,0.005082829736782698,-0.039061723408564904,0.00786001842513797,0.010052755278911406,0.01566350679836051,-0.030411175127038212,-0.028854303458490754,0.014506058780838398,0.0063016963255998985,-0.0024620408632099796,-0.009034875552686058,-0.003644801224391681,-0.017805086781160148,-0.0008787972070580033,0.042437065840552055,-0.030765650206406293,-0.024789481964221073,0.009466545402708151,0.001110069560387672,0.0003004258053748987,-0.0332868836299239,0.0034975699160447165,0.00981597678292734,-0.014821247680051353,-0.003421691006623803,0.009498888365508771,0.0005621694473241078,-0.015853149805890643,0.013030063177550056,0.014055193388926891,0.0024129847628825735,4.040151511611519
