,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_21,harmonic_22,harmonic_23,harmonic_24,harmonic_25,harmonic_26,harmonic_27,harmonic_28,harmonic_56,harmonic_57,harmonic_58,harmonic_59,harmonic_60,harmonic_61,harmonic_62,harmonic_63,harmonic_64,harmonic_65,harmonic_66,harmonic_67,harmonic_68,harmonic_69,harmonic_70,harmonic_71,harmonic_72,harmonic_73,harmonic_74,harmonic_75,harmonic_76,harmonic_77,harmonic_78,harmonic_79,harmonic_80,harmonic_81,all_27_harmonics
10,0.2874,0.0336326343087758,0.05331011197321324,0.030181486146720633,0.033668683736731826,-0.023084064514492915,-0.010677574981268582,0.0015674307926337521,0.054414461846217434,-0.007378521398854859,-0.03419505779274016,-0.0052306943601067805,0.02123852718979877,0.0069208176183266105,-0.021989921821194948,0.01900052407867769,0.0017903217067227496,-0.01671331924553236,0.016951150025573646,0.005963504730973503,0.012247202050973656,-0.01492324378246569,-0.01291758336486994,-0.015671862588695105,-0.00709754785292302,0.010989451537289049,0.006565391286635791,0.007925925925925925,-0.0036195460604109843,0.010989451537289054,-0.007097547852923021,-0.01567186258869509,-0.01291758336486994,-0.014923243782465687,0.012247202050973661,0.0059635047309735175,0.016951150025573642,-0.016713319245532356,0.0017903217067227464,0.01900052407867769,-0.021989921821194948,0.00692081761832661,0.021238527189798764,-0.005230694360106778,-0.03419505779274014,-0.007378521398854863,0.054414461846217434,0.0015674307926337547,-0.01067757498126858,-0.023084064514492922,0.033668683736731826,0.03018148614672064,0.05331011197321326,0.0336326343087758,0.0,0.27486560323111886
11,0.347,0.032962426236662054,0.0631654053889583,0.04454754237940172,0.04089441324041925,-0.018518145782225662,0.004862563206119556,-0.019942943043677948,0.034821196351916474,0.0057413272327067125,-0.006919936569586158,-0.02494372813009403,0.04045762543880407,0.0029196540808147913,-0.017330706388736215,0.023977365967548295,-0.010896438547738245,-0.004590863678719458,-0.0029166180061001284,0.01867625683002222,0.005795731983852827,-0.003778662908342503,0.006708504867348113,0.008768242966750035,0.0003228617412589624,-0.030980967760711953,-0.002764967207602493,-0.008968518518518516,0.009762517558366874,-0.030980967760711964,0.00032286174125895826,0.008768242966750031,0.006708504867348113,-0.0037786629083425105,0.005795731983852834,0.018676256830022213,-0.002916618006100127,-0.004590863678719464,-0.010896438547738242,0.0239773659675483,-0.017330706388736225,0.0029196540808147952,0.04045762543880406,-0.024943728130094014,-0.006919936569586145,0.0057413272327067055,0.034821196351916446,-0.019942943043677944,0.0048625632061195505,-0.01851814578222566,0.040894413240419245,0.04454754237940172,0.06316540538895832,0.03296242623666203,0.0,0.3856332460255479
12,0.4897,0.03209397825465639,0.07150344675154383,0.056512029071707694,0.04421455332395722,-0.01120131831955088,0.019368265374516767,-0.03571640621906264,0.0022432509160524297,0.016174745044340126,0.024314360836175865,-0.027571374154521378,0.027080710071551342,-0.0038072726220506237,0.005836195012519143,-6.62507335415487e-06,-0.008845415717633847,0.014423018669064333,-0.017964080828993333,-0.002347375360592208,-0.012022428127454726,0.01536266319909756,0.011101841998713335,0.01195932061127654,0.006912352270699414,0.011327857423313586,-0.0041798546357851496,0.0010425925925925921,-0.007423948045729734,0.011327857423313586,0.006912352270699419,0.011959320611276539,0.011101841998713332,0.015362663199097558,-0.012022428127454729,-0.002347375360592226,-0.01796408082899333,0.014423018669064328,-0.00884541571763384,-6.6250733541507575e-06,0.005836195012519136,-0.0038072726220506193,0.027080710071551342,-0.027571374154521364,0.024314360836175872,0.016174745044340126,0.002243250916052413,-0.03571640621906264,0.019368265374516767,-0.011201318319550882,0.04421455332395721,0.05651202907170769,0.07150344675154384,0.03209397825465639,0.0,0.4913313747230213
13,0.3924,0.031032513311108026,0.07812395379730333,0.06542993764916438,0.04331201656742247,-0.002220511929412298,0.02975366504410832,-0.04121546650619883,-0.031171193498168957,0.019039819887459255,0.04163742692501818,-0.011313807204727182,-0.008114668061525953,-0.006979763358738611,0.022770548119345865,-0.023982614082556506,0.005169315948909769,0.011786252233881515,-0.0033222417927321365,-0.01913075973507446,-0.006261993768897604,0.0019921440617009243,-0.009713358281961052,-0.013831911932030535,-0.004287831695007837,0.022820883933429483,0.0063712293005043,0.007925925925925925,-0.0013644454425276956,0.02282088393342949,-0.004287831695007836,-0.013831911932030523,-0.009713358281961052,0.0019921440617009256,-0.006261993768897612,-0.01913075973507446,-0.003322241792732132,0.011786252233881515,0.005169315948909769,-0.023982614082556506,0.02277054811934586,-0.006979763358738609,-0.00811466806152595,-0.011313807204727178,0.04163742692501817,0.01903981988745926,-0.031171193498168954,-0.041215466506198825,0.029753665044108327,-0.002220511929412296,0.04331201656742247,0.06542993764916438,0.07812395379730334,0.031032513311108026,0.0,0.3955774210475416
14,0.2981,0.029784415181084104,0.08286789995391795,0.07082050135204652,0.03827299904818371,0.007090156085341927,0.033809427130813106,-0.03485823012354896,-0.05296202892205827,0.012995951401208607,0.03513803346832843,0.01269323416056388,-0.036772197575064176,-0.003636008903521874,0.015387937769672802,-0.018991431276298584,0.012192381777404867,-0.008543066186313644,0.01681027836283963,-0.0013567556537395463,0.011779571330003144,-0.015594328950362803,-0.008472799196240353,-0.006102781978582438,-0.004452824287800773,-0.02776700552966358,-0.0013170644472102002,-0.008968518518518516,0.008967427492769608,-0.02776700552966359,-0.0044528242878007765,-0.0061027819785824345,-0.008472799196240353,-0.015594328950362802,0.011779571330003147,-0.0013567556537395305,0.016810278362839628,-0.008543066186313638,0.01219238177740486,-0.018991431276298584,0.015387937769672812,-0.0036360089035218793,-0.03677219757506417,0.012693234160563865,0.03513803346832842,0.012995951401208615,-0.05296202892205824,-0.03485823012354895,0.03380942713081311,0.007090156085341932,0.038272999048183695,0.07082050135204651,0.08286789995391794,0.029784415181084094,0.0,0.31894850140346825
15,0.4628,0.028357190073595325,0.085621334206558,0.0723931134958363,0.029578748250961757,0.01534756679752972,0.030672750225352742,-0.018473459109784065,-0.05500354305156635,0.0008711328204210459,0.0085347468888424,0.02800595259837028,-0.03580299937395791,0.0031022912286100502,-0.008427650761061964,0.008938370769226362,0.0027248596828488617,-0.01604823664043578,0.009160390200293998,0.018868062342734485,0.006718836920477523,-0.00017868488411587063,0.012006628137459197,0.01641587708450606,0.006842000495879277,-0.0028187701808013964,-0.005234902800242976,0.0010425925925925921,-0.00877963184814731,-0.0028187701808014003,0.006842000495879275,0.016415877084506054,0.012006628137459197,-0.00017868488411587749,0.006718836920477533,0.01886806234273449,0.009160390200293996,-0.016048236640435778,0.0027248596828488604,0.008938370769226364,-0.008427650761061969,0.0031022912286100468,-0.03580299937395791,0.028005952598370267,0.008534746888842377,0.0008711328204210515,-0.055003543051566336,-0.01847345910978406,0.03067275022535273,0.01534756679752972,0.029578748250961746,0.07239311349583628,0.085621334206558,0.02835719007359532,0.0,0.4818410743797623
16,0.4805,0.02675942148837175,0.08631811823556364,0.07006299415280653,0.01805960189768767,0.021325064823515354,0.021010914408911896,0.003225501704303002,-0.036534463720741886,-0.011661298488604395,-0.022951614306588212,0.024135790400557626,-0.005987939794712701,0.006944319773395243,-0.023243241816691,0.02607204688239142,-0.01042812264403597,0.0005368851709066142,-0.01362890823284151,0.005010022741503529,-0.011518996938311621,0.015615108154394411,0.005223054013322656,-0.0008478275110815322,0.0005282085669426528,0.029797521990600404,0.005833592693651388,0.007925925925925925,0.0009642127823358017,0.029797521990600415,0.0005282085669426586,-0.0008478275110815316,0.005223054013322658,0.015615108154394413,-0.011518996938311625,0.0050100227415035125,-0.01362890823284151,0.0005368851709066139,-0.010428122644035967,0.02607204688239142,-0.023243241816691,0.006944319773395239,-0.005987939794712704,0.024135790400557623,-0.02295161430658823,-0.011661298488604394,-0.03653446372074187,0.003225501704302994,0.021010914408911896,0.021325064823515365,0.018059601897687655,0.07006299415280653,0.08631811823556364,0.02675942148837175,0.0,0.46236805330504416
17,0.1732,0.025000718593685398,0.08494151507879381,0.0639557606598689,0.004815687183291663,0.02413468050915233,0.006879327612337587,0.023996594696989452,-0.004441834140347335,-0.01873727863391532,-0.041306426707998,0.0037336432729711535,0.028651499983934486,0.004303192943323508,-0.013237073690033845,0.011714849689452678,-0.009476734186491677,0.0163160791429532,-0.013893660356739503,-0.01789801301503912,-0.007165574303096383,-0.0016371906999958085,-0.013420313514035389,-0.016056900350348898,-0.0071449843449689675,-0.01864603716998416,0.00020184159844061916,-0.008968518518518516,0.007688901089905042,-0.018646037169984166,-0.00714498434496897,-0.016056900350348888,-0.013420313514035383,-0.001637190699995799,-0.007165574303096394,-0.017898013015039124,-0.0138936603567395,0.0163160791429532,-0.009476734186491668,0.011714849689452677,-0.013237073690033853,0.0043031929433235095,0.028651499983934486,0.003733643272971155,-0.041306426707998,-0.01873727863391532,-0.0044418341403473175,0.023996594696989438,0.00687932761233759,0.024134680509152327,0.0048156871832916595,0.0639557606598689,0.08494151507879381,0.025000718593685384,0.0,0.22968528067734661
18,0.4119,0.023091658435681665,0.08152459115849561,0.05440065555542609,-0.008888146024206074,0.023359039652422687,-0.008715731013185903,0.03786467845770877,0.02930713699945328,-0.017045877864761173,-0.036028158203764434,-0.01922588993137228,0.04020691855587015,-0.00235535666823314,0.010905136990560504,-0.016792017034026812,0.00429224161197236,0.007602917725011009,0.008803690628699333,-0.008475467189189066,0.011241096881017619,-0.015424719808104257,-0.0015906770715053405,0.0076464434714228185,0.00357020064867181,-0.016365747501582487,-0.006007735999735616,0.0010425925925925921,-0.009662003425108265,-0.016365747501582498,0.0035702006486718067,0.007646443471422813,-0.001590677071505342,-0.015424719808104257,0.01124109688101762,-0.008475467189189052,0.008803690628699333,0.007602917725011015,0.00429224161197236,-0.016792017034026812,0.010905136990560504,-0.0023553566682331353,0.04020691855587015,-0.019225889931372267,-0.03602815820376443,-0.017045877864761177,0.02930713699945328,0.03786467845770877,-0.008715731013185903,0.023359039652422687,-0.008888146024206074,0.05440065555542608,0.0815245911584956,0.02309165843568167,0.0,0.3711900900927144
19,0.5056,0.02104372232677925,0.0761494220158871,0.041912797028905414,-0.02174312369555021,0.019113365301547933,-0.022456651047661525,0.04084037401670454,0.052127598099118606,-0.007378521398854859,-0.010136720138049069,-0.029016510192239327,0.019368313739129582,-0.0068149661759853725,0.02340161054187219,-0.02501680604577843,0.012255822781112825,-0.012523118151942302,0.016951150025573646,0.016256978298635878,0.007601533981294451,0.0034309260884643057,0.013850850305174484,0.012819336966981882,0.005097094170036356,0.030435192569680882,0.00498146559471454,0.007925925925925925,0.0032408900465263997,0.03043519256968089,0.005097094170036359,0.012819336966981868,0.013850850305174488,0.003430926088464301,0.007601533981294463,0.01625697829863589,0.016951150025573642,-0.012523118151942292,0.012255822781112818,-0.02501680604577843,0.02340161054187219,-0.006814966175985371,0.019368313739129582,-0.029016510192239314,-0.010136720138049062,-0.007378521398854863,0.05212759809911859,0.04084037401670454,-0.022456651047661525,0.01911336530154793,-0.021743123695550225,0.04191279702890541,0.0761494220158871,0.021043722326779254,0.0,0.5712876243888432
20,0.2753,0.018869226795706295,0.06894512083194898,0.0271654087658333,-0.03252154109527249,0.012028361133647782,-0.03142026172390068,0.032067674337367985,0.05550989370329446,0.0057413272327067125,0.02155434636887428,-0.01893206105402649,-0.017075008643637445,-0.004912183680624843,0.010907200896723796,-0.0030252843372909582,0.0036430100322232986,-0.013850479562998527,-0.0029166180061001284,0.011623171637376317,-0.010946289146205462,0.015025738587267768,-0.0021582300773821854,-0.013074250022070208,-0.006493926819470366,-0.0055584093258992835,0.001709866311274754,-0.008968518518518516,0.005995864039085826,-0.005558409325899279,-0.006493926819470366,-0.013074250022070199,-0.0021582300773821854,0.015025738587267768,-0.010946289146205462,0.01162317163737631,-0.002916618006100127,-0.013850479562998536,0.003643010032223295,-0.0030252843372909556,0.010907200896723803,-0.004912183680624846,-0.01707500864363745,-0.018932061054026488,0.021554346368874277,0.0057413272327067055,0.05550989370329444,0.03206767433736799,-0.03142026172390068,0.012028361133647771,-0.03252154109527249,0.02716540876583329,0.06894512083194897,0.018869226795706295,0.0,0.23912908548802575
21,-0.041,0.016581249514447404,0.060084737089948284,0.010953526284691142,-0.040194013776288985,0.0031565191233322103,-0.0336996918403025,0.014070188608436745,0.03819277978566635,0.016174745044340126,0.040913297701447915,0.004120040804086189,-0.03976128996902447,0.0015765699494947874,-0.013235149949848495,0.02262029822074617,-0.009897090783733504,0.005613359216050215,-0.017964080828993333,-0.014006479565542082,-0.008026060230303231,-0.005178264087284743,-0.013266698142110574,-0.007283598254646436,-0.0013721357604096552,-0.02643116212060949,-0.006456690596438007,0.0010425925925925921,-0.01002349389650526,-0.026431162120609513,-0.0013721357604096597,-0.007283598254646433,-0.013266698142110572,-0.0051782640872847395,-0.00802606023030324,-0.014006479565542096,-0.01796408082899333,0.005613359216050206,-0.0098970907837335,0.022620298220746175,-0.013235149949848491,0.001576569949494782,-0.03976128996902447,0.00412004080408618,0.040913297701447915,0.016174745044340126,0.03819277978566633,0.01407018860843675,-0.0336996918403025,0.0031565191233322134,-0.040194013776288985,0.010953526284691132,0.06008473708994828,0.016581249514447404,0.0,-0.007954399833170669
22,0.1177,0.014193550647585592,0.049781099874754306,-0.005848863633673328,-0.044027788148196155,-0.006184230309799273,-0.028810027470769068,-0.007974814823985264,0.006633736424158486,0.019039819887459255,0.03686409316689175,0.024350090790152764,-0.030412583200740095,0.00659345185200996,-0.023243512629560346,0.020944169191309155,-0.01005105846087755,0.016650885052718487,-0.0033222417927321365,-0.014335130601829145,0.010635017152712556,-0.0144235600284509,0.005749029083311133,0.016158181930614267,0.007280992763078323,0.02459824099899044,0.003860786396162321,0.007925925925925925,0.005342850089435636,0.02459824099899044,0.007280992763078327,0.01615818193061425,0.005749029083311131,-0.0144235600284509,0.010635017152712554,-0.01433513060182914,-0.003322241792732132,0.01665088505271848,-0.010051058460877544,0.020944169191309155,-0.023243512629560342,0.006593451852009956,-0.030412583200740084,0.024350090790152747,0.036864093166891744,0.01903981988745926,0.006633736424158484,-0.007974814823985259,-0.02881002747076906,-0.006184230309799271,-0.04402778814819616,-0.00584886363367334,0.04978109987475428,0.014193550647585599,0.0,0.1588066578417902
23,0.1014,0.011720490097053357,0.03828170565414869,-0.02233593979962454,-0.04365672254420608,-0.01460629958185293,-0.017791469992684297,-0.02772573357279569,-0.027398999782760364,0.012995951401208607,0.01172344679726546,0.0279013692381582,0.0034390192606289323,0.005454745560417676,-0.008429826922412934,-0.006029174954389675,0.003389353228936444,0.0026934724182058637,0.01681027836283963,0.011230886615128348,0.008438514522317815,0.006855574947553253,0.011710650985818968,0.0004420988888497693,-0.002804288763184177,0.00871168516618086,0.003125711688685669,-0.008968518518518516,0.003979588405947934,0.008711685166180863,-0.0028042887631841745,0.00044209888884976965,0.01171065098581897,0.0068555749475532465,0.008438514522317826,0.011230886615128362,0.016810278362839628,0.0026934724182058724,0.0033893532289364435,-0.006029174954389684,-0.008429826922412944,0.0054547455604176814,0.003439019260628938,0.02790136923815819,0.011723446797265459,0.012995951401208615,-0.02739899978276035,-0.027725733572795685,-0.017791469992684293,-0.014606299581852934,-0.04365672254420607,-0.02233593979962455,0.03828170565414868,0.011720490097053357,0.0,0.02017835603771747
