,raw_series,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_17,harmonic_94,harmonic_95,harmonic_96,harmonic_97,harmonic_98,harmonic_99,all_13_harmonics
75,0.1163,-0.036773627895582264,0.009068957063000623,0.030112849623923754,0.03881131301312106,0.02022365567344866,0.00473652030415217,0.006393459641727924,0.03881131301312106,0.03011284962392375,0.009068957063000626,-0.03677362789558226,-0.04553763223337409,0.0,0.030834523543691265
76,0.1071,-0.02458386128219574,0.020024475658460834,0.03423700574380952,0.037187759166638024,0.015726738354090802,0.002884846869149415,0.007673406458409167,0.03718775916663804,0.03423700574380951,0.020024475658460845,-0.024583861282195727,-0.041578749308154334,0.0,0.09434226212773078
77,0.1279,-0.011998531138095148,0.030256257530361836,0.03616648087491627,0.0318507188223367,0.008976743484295075,0.0004730892899439887,0.0008543961888331582,0.0318507188223367,0.036166480874916265,0.030256257530361836,-0.011998531138095148,-0.037452443434431125,0.0,0.12956107656575155
78,0.1287,0.0007798598635284425,0.0393944994232055,0.035777590650093206,0.023333136898141964,0.0009407032333702313,-0.002030517119410213,-0.006866393245645328,0.023333136898141964,0.0357775906500932,0.039394499423205484,0.0007798598635284379,-0.033175329789604004,0.0,0.13650829733258826
79,0.1095,0.013545702628016378,0.04710892146552739,0.03309526394278001,0.012485560084103757,-0.007230106051604156,-0.004139904877065561,-0.007339994024698775,0.012485560084103764,0.03309526394277999,0.04710892146552739,0.013545702628016368,-0.028764630800740057,0.0,0.12905725894113437
80,0.1003,0.026093589966542735,0.05312070434498745,0.028291444861473905,0.000391203151310417,-0.014365100454599735,-0.005445542839559199,-6.654048809379143e-05,0.00039120315131042596,0.028291444861473898,0.05312070434498743,0.026093589966542725,-0.024238106795938748,0.0,0.12413387338553496
81,0.1111,0.03822162167467444,0.05721256656477448,0.021674070685800566,-0.011742218453645226,-0.01944209118160584,-0.005693945413363811,0.007277143729042868,-0.01174221845364522,0.021674070685800566,0.05721256656477448,0.038221621674674446,-0.01961398448975893,0.0,0.12880348457249502
82,0.1218,0.0497346531822396,0.05923661756302232,0.013667332287113075,-0.02270308837333657,-0.021733727552955114,-0.004836886003003941,0.0069401094684745195,-0.022703088373336563,0.013667332287113075,0.05923661756302233,0.0497346531822396,-0.014910883590672474,0.0,0.1370111497638615
83,0.1326,0.060447435502511554,0.05911970286304089,0.00478448239192662,-0.03139687864040944,-0.02091170026853698,-0.003040760056194909,-0.0007219178136098026,-0.03139687864040942,0.004784482391926621,0.05911970286304088,0.060447435502511554,-0.01014774182606984,0.0,0.13860427527150385
84,0.1434,0.07018759595775123,0.056866048066705775,-0.004405065250874867,-0.03695544679360464,-0.017093776355351534,-0.0006542798995966616,-0.00762199127193661,-0.03695544679360464,-0.0044050652508748605,0.05686604806670579,0.07018759595775124,-0.005343738686715851,0.0,0.13170218483950605
