,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_5,harmonic_6,harmonic_8,harmonic_9,harmonic_11,harmonic_13,harmonic_14,harmonic_16,harmonic_17,harmonic_18,harmonic_20,harmonic_22,harmonic_23,harmonic_25,harmonic_26,harmonic_28,harmonic_29,harmonic_30,harmonic_32,harmonic_33,harmonic_35,harmonic_36,harmonic_38,harmonic_39,harmonic_41,harmonic_43,harmonic_44,harmonic_46,harmonic_47,harmonic_48,harmonic_50,harmonic_51,harmonic_52,harmonic_54,harmonic_56,harmonic_57,harmonic_59,harmonic_60,harmonic_61,harmonic_63,harmonic_65,harmonic_66,harmonic_68,harmonic_69,harmonic_71,harmonic_72,harmonic_74,harmonic_75,harmonic_77,harmonic_78,harmonic_80,harmonic_81,harmonic_83,harmonic_84,harmonic_86,harmonic_87,harmonic_88,harmonic_90,harmonic_91,harmonic_93,harmonic_94,all_64_harmonics
10,3.199,-0.13502497075200467,-0.6091410160211537,0.1078799820302223,0.13281076424523153,0.060286551737466484,-0.052033187139943454,0.029598069288214075,-0.010892195805003897,0.04195581738090484,-0.06069387534861611,-0.08331050708393292,0.07105833633833585,-0.041863494563200855,-0.025540132428650168,-0.07130474339306483,0.004028672186387961,-0.011025010076669657,-0.049546875096379,0.020798509451832828,-0.04068983342505839,0.0012927991349804776,0.03781250738084259,0.002796833158345549,0.030267172333760823,-0.03217655440598271,-0.03232352030139317,0.012915752846513008,0.04650843852748522,-0.004594155480441576,0.0075218248599653184,0.013265996134638455,-0.031232133832341625,-0.020834871412211176,0.033002412212555426,-0.034504795534785866,-0.0007872156166991685,0.012327923329085493,-0.001396105388659905,0.005568618670914556,0.015923876002941366,0.016403006566176662,-0.0021449292110065667,0.0031498636163412794,0.010224952095018228,-0.011412211262900316,0.008447085196304438,0.004532253913503679,-0.006083116302352928,-0.010544199163250915,-0.0015834651401521393,-7.42717438398082e-05,-0.006013913105263318,0.0035958110407989796,0.009286974715589319,-0.0018789514693342308,0.014187458147543212,-0.00018363032275314246,0.006036713904492889,0.008766554683400204,-0.011410586847656291,0.0008417297061091213,0.009311097631213556,-0.008249767869979241,-0.005666496585056412,3.8508254729953135
11,3.53,-0.12638441032838077,-0.5642223896736914,0.10545517511565052,0.12786118224765622,0.04929888702506051,-0.0553881932657201,0.029671294305469,-0.006034613034192689,0.06464548038537739,-0.07119240617443598,-0.037979742583220184,0.046613697516404845,-0.02769793946621593,-0.03305982105871599,0.007146139917366683,-0.0023056987545622214,-0.033743671536131066,-0.016727324599302193,0.0357271991988555,-0.02449424579916149,0.026110093429439887,0.05527115290935914,-0.004691045170177351,0.038827576840087474,-0.021538974202521058,-0.04919168487912545,0.04431991503045864,0.04628489053717693,0.007332900250598189,-0.016948489210566107,-0.03398430170360002,0.006760385330652332,0.0030730615381132356,0.002646078002876269,-0.018250873493753608,-0.0025643314568523064,2.6651554156343378e-05,-0.007866840212627764,0.012524928884357205,-0.015527038803752499,-0.011110990421393097,0.000729458723683687,-0.013970541278968547,-0.006720709581838465,0.012942330970705651,-0.010249521210454492,-0.011987384925625797,-0.004469488811737674,0.012548405730882315,0.0027091337745816244,0.0017589547308899862,0.006415239665801641,-0.0038436806674966165,0.0017509976467785498,0.004222586007248529,-0.014963904873629865,0.0023315461359297227,-0.002496279848629923,-0.01198149857996113,0.010946589315912032,-0.0034677120031669007,-0.00873063773500396,0.007384972538754325,0.006025963083235227,3.90496952403732
12,3.833,-0.11760565040761993,-0.516836562375548,0.10199330145472565,0.11942388050759091,0.03637673062112335,-0.05488916818853032,0.027135568792715913,-0.0003872739937265405,0.07557051088249614,-0.06670199238094526,0.01773798922380262,0.007820919994495561,-0.004004782402059283,-0.026637555633007334,0.08197852492871123,-0.007369284771308553,-0.03468292370415761,0.02771484737258384,0.02215138231548165,0.012554338558538944,0.02726893588429278,0.016400037560276807,-0.0071251776271358995,0.0009265476002886566,0.016186138468990016,0.0019213870822193798,0.011673193844541036,-0.02676333840629607,0.006768560559363112,-0.011436405107295669,-0.016636134691462606,0.031455685507654235,0.020733251752741603,-0.03343943499164795,0.03872018653439382,0.0015476098881694583,-0.012339292862406082,0.005760674104155084,-0.013309450428122609,-0.0043966878273425875,-0.007476538534903506,0.0015150352534031388,0.010553099992539729,-0.0028731926408936377,-0.0034540920139105274,0.004409429581435815,0.01111333952724202,0.012351456225722514,-0.007636563619541277,-0.002579937663544572,-0.0027018531208396314,-0.004609837089166343,0.002908428888383059,-0.01236688765312145,-0.005677191627417789,0.013414654171266749,-0.004174330009675062,-0.0012636481924661362,0.014362743692307563,-0.009898626212999775,0.005999104156428817,0.007997637346825787,-0.00648788460163175,-0.006378840279254823,4.104768405091876
13,3.861,-0.10869829043480718,-0.4671907402927646,0.09752840578778293,0.10772900662210043,0.022027148824887547,-0.050570835160842806,0.022213855130777966,0.005310748008992009,0.0727426961130083,-0.04816805170698967,0.0686046108964266,-0.03337921096259153,0.021065949074753402,-0.008981727383896377,0.1153005062191181,-0.008371292504675883,-0.013236538613723998,0.052899954155629654,-0.009097642606666257,0.03891487874955065,0.0037192950823050795,-0.03918522514283336,-0.0018832302956878556,-0.03808319697656919,0.033555474343118015,0.050379167401482024,-0.03784355917642554,-0.05770211093624271,-0.0053258372940188274,0.014307031026459787,0.032334537661095696,-0.0057202121971093355,-0.0037586664167269038,0.002876735306273516,0.009307700123115353,0.0021054228823424673,0.005237281668223993,0.004670784706784456,-0.004299236148195593,0.01879111565547609,0.017117573064817804,-0.0020377048528898004,0.0036195647297384633,0.009863684427573838,-0.008974762876439514,0.004718541234793677,-0.002517429351297958,-0.012853102077878457,-0.0014841674029095746,0.0012557201586365725,0.00250532876529726,0.0012187319741651902,-0.0010779350814329935,0.020001708503301324,0.005936513712878608,-0.00978049134381806,0.005470814845177152,0.004912465623167605,-0.015744597795728964,0.008322603022745937,-0.008366856386800733,-0.007124903347827884,0.005562426795907697,0.00672474230708224,4.0791220125345
14,3.885,-0.09967207047729618,-0.415502011973548,0.09210439676906387,0.09309556626452013,0.0068132202054018735,-0.0427336732062947,0.015338911908972717,0.01031374673301908,0.05667666140514358,-0.019492744864188245,0.10070876073602308,-0.06430490384450664,0.03889036614287984,0.012461865787032284,0.09023926377445358,-0.004759465802823316,0.016753196353782005,0.041328666361906526,-0.03308822522665342,0.03214552198285772,-0.023200412694731644,-0.05483474838614814,0.005387554317597232,-0.03152223956357994,0.00872526105563267,0.02921465069681723,-0.032669020631423906,0.002147660494625493,-0.008347816688025105,0.014740889675702291,0.019842670257182272,-0.031644840852691945,-0.020608960586882944,0.032964317154269514,-0.04086997927387332,-0.002171925241193607,0.010105072370539736,-0.00835205263187978,0.015966524493369667,-0.009553733043491082,-0.006275563027696931,0.00024454062462974036,-0.014103339226739054,-0.007916655419031112,0.013763019135354597,-0.010328144599326064,-0.007827662426641877,0.005674679712312547,0.009786900169135334,0.0006501441339011847,-0.0012522597152646025,0.0025915954143438664,-0.0010843573787461982,-0.022815067562752842,-0.004945954244173508,0.00462623975883003,-0.006051328283736471,-0.008129337630145277,0.016030908470033835,-0.006302595547750769,0.010506382585707512,0.006127684025432727,-0.00461264591309538,-0.00706329092792854,4.06677651098614
15,4.096,-0.09053686057408881,-0.3619963990752847,0.08577461516045191,0.07592272154127269,-0.00866805963994866,-0.03192300913434929,0.007115242138784825,0.013966974378124821,0.03029621509108002,0.013286590609585123,0.10527036989272856,-0.07543693673785212,0.043337184151015534,0.02865005361431266,0.01948473428888203,0.001475538526862954,0.03592980092621223,0.0010410442654964632,-0.03067977415492568,-0.0019906894462309683,-0.02909814106443237,-0.014599273727564765,0.006854231444670173,0.012758518161559432,-0.027077888543229744,-0.03232352030139317,0.01971859647731013,0.058618301317175804,0.0028504817888260502,-0.010902338440845389,-0.030366789472908152,0.004673784095512111,0.004440161248798067,-0.008321078775357427,0.00013200931568018275,-0.0014613877647088947,-0.009548098078773921,-3.701731835351665e-05,-0.005568618670914556,-0.011698476810190114,-0.012075843154123415,0.0018265418948748718,0.01021365334883677,-0.0012036842277158447,-0.006834229872536425,0.008236595004393221,0.01273387144258638,0.004894513771401695,-0.012695586915682039,-0.0022548631080500543,-0.000528911026096277,-0.005510459753844059,0.0029128743416025303,0.020128797603586133,0.0029140669395484394,0.001247024276542088,0.005839897910034348,0.0106314096860176,-0.015201753594505589,0.003946364733899437,-0.01235932205577152,-0.00502340265737281,0.003642695103335417,0.007394115943847338,4.100294111207775
16,4.228,-0.0813026499430925,-0.3069078680293415,0.07860130926802379,0.05667890289014326,-0.023809204233429224,-0.018891072512383554,-0.001734059751054029,0.015792329130514142,-0.0015977463950499844,0.04326854948762212,0.08104189738937487,-0.06334876421764361,0.03287677624537791,0.03275597001983309,-0.06113602769392024,0.006897300401822988,0.031915987725228044,-0.03996992503234776,-0.0037938424682002446,-0.03443214199779948,-0.008629936625224032,0.04051509443644215,0.000936723894421224,0.04177231630528042,-0.028827736523154845,-0.04919168487912546,0.043609012670437715,0.02285886355693309,0.009193062343520157,-0.017258994869623477,-0.022854069136058416,0.03179939302886211,0.02046213382520024,-0.03159001867648404,0.04083948917807747,0.0026052666026279985,-0.006031860781524625,0.008372590055451436,-0.012524928884357205,0.018238617860443423,0.015977184915373453,-0.0018217754503113887,0.004085307902245589,0.009233361161651509,-0.005912830929031257,-3.450722827270132e-06,-0.008792223958380313,-0.012539105907582815,0.008607106133536725,0.002815134500210438,0.002087029948382573,0.006533823265393383,-0.0038447809239111216,-0.012590430708651332,-0.0002686480755765297,-0.006926475187755739,-0.0048641938434770505,-0.012198678505822276,0.013314827572481184,-0.001379607968140973,0.013875131438502103,0.003831353094597897,-0.0026568157147269823,-0.0077168556025408565,4.245102004954718
17,4.215,-0.07197953605805685,-0.25047730696539194,0.07065502278007453,0.03588903151904335,-0.038016074027802764,-0.004544653892946913,-0.010430888477437247,0.015550924859150014,-0.03320093891998338,0.06414068996116827,0.03464951640822456,-0.03176124056471088,0.01110733799068517,0.023048072120135495,-0.11080013128751735,0.008517617985329606,0.007302419726848392,-0.05320865219609366,0.02611895978813195,-0.037560042687579835,0.019657885180673264,0.05433838287065253,-0.005989932862985746,0.020800978512416128,0.005676335563360951,0.0019213870822193753,0.004475937448712984,-0.04886672700534476,-0.00012448787544070423,0.006916040926888557,0.02810040835825379,-0.0036222452796262493,-0.005116800829733457,0.013538444906883034,-0.009564676479187403,0.0006888551051739651,0.012121285433567705,-0.004608144352151928,0.013309450428122609,-0.0018417727375445371,-0.000760081004556498,-0.000253422935564152,-0.01422071538012826,-0.008896655533573043,0.013626046432818166,-0.008232266580839405,-0.001258511107845067,0.012691250837169382,0.0002251776687900769,-0.0020714418462962846,-0.002765008727088029,-0.005309666975968171,0.0035932274310370234,0.002017109045699791,-0.0024333323143119886,0.011529409931002262,0.0032519075200398997,0.012693336591982738,-0.010501426829025126,-0.0012607464755656607,-0.015012463405358537,-0.002572362661786411,0.0016593187469917284,0.008031156992930728,4.276247571594082
18,4.2219999999999995,-0.06257771360713467,-0.19295147236891472,0.06201390102673716,0.014120200923826733,-0.05073119048271378,0.010117991649185549,-0.018210545484194863,0.01327435439952182,-0.05876199450101597,0.07150856359877275,-0.02121905818648362,0.0096026945120414,-0.014482828351711463,0.0036203647271439952,-0.10435980770244348,0.00544345390488633,-0.022024399106686656,-0.029476492593777028,0.035193071098779345,-0.008711476176344506,0.030133624809526815,0.012782545803376007,-0.006463529080769433,-0.025061000511795842,0.03304181681326733,0.050379167401482024,-0.04112573653501961,-0.043705373208724134,-0.00922997639653763,0.01885638782104053,0.025640716644564458,-0.031919173035629196,-0.020292932020601704,0.029354026838236777,-0.03863034279621647,-0.0028095309439040315,0.0008609293672855292,-0.005815964760888613,0.004299236148195594,-0.016871295913825204,-0.015366542791581499,0.002040608361135829,0.009863038225152207,0.000498657553423438,-0.009738827121801043,0.010329616675135777,0.010434796817779708,-0.00526003794332156,-0.008933354891191991,0.0003682619313284573,0.0022769308423768687,0.0022590790277199116,-0.002235644416627078,0.009042441790623064,0.004622995657207674,-0.014340438132840068,-0.001214040577309047,-0.012071889432167478,0.006957313919520125,0.003833844122250455,0.01574029450508813,0.001268428265216439,-0.000654566000568871,-0.008336676431061087,4.36835290091612
19,4.239,-0.05310746334513978,-0.13458191007786793,0.05276292248357482,-0.008033791943975237,-0.06145561156066,0.02407660528075831,-0.024388977690861156,0.009260554965435198,-0.07362913510790954,0.06382092840918253,-0.07128449540682022,0.048010829038884484,-0.03509115754112119,-0.017334119190177202,-0.04507616016472485,-0.000630867565693337,-0.03713585900902701,0.014736773463350644,0.01618882331680277,0.027553541762871295,0.013305175993572648,-0.04180066106912128,2.614881684826786e-05,-0.04093475699804436,0.018853727437328337,0.029214650696817227,-0.027292735328288388,0.030222047071467757,-0.00261245206224904,-0.0025607947227473797,-0.025557682350754403,0.002566745591708388,0.005787845264085651,-0.01838651755344078,0.01848709870685086,0.00014424750703104743,-0.012488557265844608,0.007834875436005704,-0.015966524493369667,0.014366929995338807,0.013105420868781211,-0.0015086601471132747,0.004546583850541499,0.008351175872815475,-0.002439471318889415,-0.004724716160638957,-0.01236068854751642,-0.005314186652117211,0.01271791722425639,0.0015054960920581266,-0.0008286280025392546,0.0015685922055414323,0.00018990882298206235,-0.017922289449030963,-0.005839327297963455,0.014922668412608552,-0.0009827091557702,0.010388979903774437,-0.002929095944409774,-0.006202418432212945,-0.016038771402604336,5.766793413080618e-05,-0.000353048996428305,0.008633079835911932,4.378753087602123
