,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_5,harmonic_7,harmonic_8,harmonic_10,harmonic_11,harmonic_12,harmonic_14,harmonic_16,harmonic_17,harmonic_18,harmonic_20,harmonic_21,harmonic_23,harmonic_25,harmonic_26,harmonic_27,harmonic_29,harmonic_30,harmonic_32,harmonic_34,harmonic_35,harmonic_37,harmonic_38,harmonic_39,harmonic_41,harmonic_42,harmonic_44,harmonic_45,harmonic_47,harmonic_48,harmonic_50,harmonic_51,harmonic_53,harmonic_55,harmonic_56,harmonic_57,harmonic_59,harmonic_61,harmonic_62,harmonic_64,harmonic_65,harmonic_67,harmonic_68,harmonic_69,harmonic_71,harmonic_73,harmonic_74,harmonic_76,harmonic_77,harmonic_78,all_52_harmonics
11,3.0460000000000003,-1.0007171641162198,-1.6769603461476061,0.23276420737616305,0.029183170180163226,0.21121046225295523,-0.15982674003444794,0.043073492936423506,0.19896665167350705,0.008575858010809486,0.04464379637046535,-0.0776624774132509,-0.053061836321831174,-0.07364748068913236,-0.10747783446230974,0.0750574320501229,0.033448018617828375,0.10165697667117805,0.013347465095141233,0.016458192476680383,-0.10304041493071352,-0.028540498492705735,-0.00977572381100514,0.015759831267902733,-0.019738318082127008,-0.01979943892329513,0.032320240919979384,0.023010359741882133,-0.011634932206801143,-0.03276451732587924,-0.03658896301310878,-0.03475513936820487,0.038211474710185364,0.006858052099136409,0.04693688041694976,0.030171806557193905,0.030594218734665207,-0.00020166912509551334,-0.030707916668587066,-0.009141787170842509,0.013117292874767848,0.0017878831685135888,0.00264432269073038,-0.003582283895883139,0.016318976402040018,-0.0011028299519525617,-0.024609176480457007,-0.02320914348667547,-0.011243703646581714,0.008166547272109163,-0.019157420078702688,-0.004489096783900302,0.020275335954794284,0.020275335954794305,5.429951542197204
12,3.0869999999999997,-1.0116649678578105,-1.7616574718750921,0.21638920306595633,0.10097320436245195,0.11401861484025931,-0.1584103069502416,0.07548377081268522,0.153779295140051,-0.051375283099968964,0.03494071994974372,-0.15362215174496047,0.05547161379261395,-0.11930372962811374,-0.20033010383887873,0.10346039410880659,0.08134198368133526,0.06469226084834202,-0.03458632011659986,0.02692030382922234,-0.004317627796137007,-0.011944403635949025,-0.002910691576637135,-0.04304833774186401,-0.0014960611484976724,0.024485336897080733,-0.04021170085976079,-0.001245362947677915,0.03598464403832445,-0.00173474592504007,-0.005248745310220307,0.004901731501893134,-0.05299192463584816,0.0009471911770593756,-0.012516236984303172,-0.026024387780289152,-0.0015548858356507916,0.0012665288281617194,-0.0016767583926067082,0.005914180327721419,-0.009230071500356077,0.014159236293935543,0.00311179658314221,0.01504215396865896,-0.015104803887671138,-0.0006400600233006761,0.008250193350881778,0.027121237311640196,0.012690122351343782,-0.0031624566829333554,0.019359922569383,0.004706762310594586,-0.019847408719746402,-0.019847408719746426,5.353759517289941
13,3.522,-1.020950608713625,-1.8347817586896478,0.1968179605425173,0.16862938369429414,0.00770766311807133,-0.1404799485635783,0.09565930874131297,0.0785192870984004,-0.09940762780322081,0.014283040193007877,-0.1671922479081204,0.13868822008038323,-0.10421074424279747,-0.1685637944176596,0.06130922048097721,0.06350408466034735,-0.033217221200264185,-0.04752827220150133,0.00822769695185193,0.09971564386931073,0.020243790242978,0.008202663707068748,-0.03223543146678286,0.01928522765267111,0.023270465846782523,-0.03476493750761631,-0.022985118734661046,0.005079888494816728,0.03322028169229259,0.03880618772570389,0.032297876541401156,-0.0034245505617705196,-0.007551849357482533,-0.035912725282156804,-0.005374915410925453,-0.028896112999724447,-0.0013488306204782253,0.03286640701801013,0.0011678626329487856,0.0003906870701159216,-0.024004632537266386,-0.007679315328330264,-0.02210854777414666,0.010094691931385553,0.0022687334256940674,0.009317254129540584,-0.02784515204298043,-0.013260600183201266,-0.0019465739758212904,-0.019173373274489744,-0.0049070311196909395,0.019411328337284667,0.01941132833728469,5.648187064141084
14,3.512,-1.0285588304001196,-1.8958528319410155,0.17433956240492005,0.22938185624458068,-0.09921974043572836,-0.10790486521087714,0.10032996723135672,-0.012095734473723141,-0.12437792387821923,-0.010852653753813292,-0.11286162987378243,0.1586085245605022,-0.03605384425188673,-0.03193965237640596,-0.022651373050086566,-0.005651002272570304,-0.09983368992436112,-0.012384699024531095,-0.019375514643581254,0.08110323849709897,0.026005953013698985,0.007343755913362442,0.030711088292888718,0.00733669947272525,-0.02118652937747065,0.038098143803552594,0.001711225168037702,-0.03691000795466793,-0.0069931146907507985,-0.011144132099833396,-0.021092820585256588,0.05523999510042104,0.0045843767962937725,0.044147745345818876,0.031145783660582103,0.0331126080023016,0.00038472575631467624,-0.0406321530649937,-0.007488776973364677,0.008658310695724423,0.023505570881990488,0.009313596628424218,0.02271752995146588,-0.0025477155747868157,-0.003492558927606053,-0.02551993729663571,0.025295789431471562,0.012915759677053761,0.0069910113044710735,0.018601521038369564,0.005089162995371011,-0.018967273945537013,-0.018967273945537034,5.579239580931195
15,3.036,-1.034477132629041,-1.9444694980349455,0.14928603222033718,0.28074340864899033,-0.19821164009078535,-0.06408093752367297,0.08873870551240107,-0.10034534783382014,-0.12049319351159724,-0.03258582716908477,-0.012695242718528859,0.10614104416582147,0.05046160529633368,0.12455306662941792,-0.09116501162386585,-0.07023955546103249,-0.07239963677599286,0.035288779621755924,-0.025995022876054635,-0.037262437369561564,-0.0021797820691915218,-0.004233789253628988,0.04398927932544429,-0.01706326746192354,-0.026273855761063225,0.03708113901514935,0.02295043563532533,0.0016437215899422768,-0.031383002560933716,-0.03409857788148801,-0.0217239387570543,-0.032838135361080524,0.004193891503220529,-0.0029720924273519906,-0.024301809882940426,-0.0072664838021297305,0.0008778447463174501,0.019439345947820662,0.008929046686306402,-0.013061909306033192,-0.012877114911097344,-0.007390400573966542,-0.016691230446312693,-0.0056395189479581526,0.004093148956749206,0.03798453419748086,-0.019772834350878263,-0.011679403589533916,-0.011803465309309088,-0.017655857649419304,-0.005252484757941898,0.01851542795828686,0.018515427958286874,5.637343900573934
16,3.0,-1.0386957916453667,-1.980312379990288,0.12202743027559343,0.3206112929173604,-0.2813507544451641,-0.013576713358602967,0.06276428601601965,-0.16897170389437766,-0.08865467378749527,-0.04410270247926077,0.09262698185313657,0.0052315579410489475,0.1112821005117533,0.20356553753060352,-0.097509269775526,-0.0780680358805866,0.02324008549387188,0.04725972953380953,-0.004461893153943957,-0.10979702112340481,-0.02752005253907332,-0.009631873629720775,-0.013875367862780855,-0.012504404810175737,0.01746196307422538,-0.03584377176561824,-0.002176384431590868,0.03661058393199512,0.01523827271180353,0.02554837636673819,0.031983141105434626,-0.033683168624854334,-0.007656312533458167,-0.041529961100029766,-0.007990221293001615,-0.025176811344866563,-0.0014593937982525693,0.015607891482359571,-0.004550007866895442,0.010457468520176597,-0.0033005521483874924,0.00264432269073038,0.0057897963699735195,0.012409504192447745,-0.003963330228860621,-0.04488526689430912,0.011925525983050737,0.009636871904019316,0.016224243919029477,0.01635538690420397,0.005396392751983265,-0.018055975990039073,-0.018055975990039094,5.307004813361172
17,3.9139999999999997,-1.0412078762034112,-2.0031460155190173,0.09296638749654192,0.34735331318346635,-0.3419876933351748,0.03834285324581517,0.026616756337974248,-0.20455442322000497,-0.03624873440766626,-0.041792512623022054,0.16033120498945444,-0.09806557353700407,0.1154379598338832,0.15594677581547395,-0.0373577223612409,-0.022810305568551816,0.09698597442235271,0.011416845424448006,0.02190347169078825,-0.04728629533637845,-0.016935935541579676,-0.0009716802144127115,-0.049299705360716053,0.013276239003078645,0.028749253351970185,-0.03926028450389765,-0.022906324691398448,-0.00831278792112272,0.02737949887345934,0.02330619073008417,0.00569062814172397,0.05494968990609918,0.001414193510034776,0.039551196393090335,0.03191515507706726,0.03476232095749584,0.0009087626032892595,-0.039531377863725764,-0.002794397864831365,-0.002242335632843979,0.01805589280116123,0.00311179658314221,0.006802707548949994,-0.016060897049439228,0.0031262684622365183,0.0452113361119798,-0.0026763378933375185,-0.006929151203460862,-0.020106652060336773,-0.014726242712283321,-0.005520355077524978,0.01758910677977111,0.01758910677977113,5.495895534361118
18,3.3539999999999996,-1.0420092589548406,-2.0128204038463,0.06253215827356219,0.35987464799555985,-0.37527276996606923,0.08626526192171952,-0.013844933702472207,-0.20013504812614213,0.02456672136538217,-0.026379547584730118,0.16292114523801512,-0.15660628564547494,0.060813027526722026,0.011318801816144256,0.04826967825385584,0.05088026640163258,0.07936409445795993,-0.035976742795104946,0.024547352950012164,0.07338440897652238,0.015756173788209503,0.009106736788928128,-0.004992776136559883,0.016525187541887285,-0.013386485867834723,0.03345691715603424,0.002640649654851394,-0.03509630778316393,-0.022431602741668936,-0.035393598222440835,-0.03483588181316633,-0.00238894439761305,0.006620446064474471,0.0066937299427810015,-0.02241958634757301,-0.012787452798724574,0.00034687574587468137,0.03528083404570941,0.008317616642463745,-0.007175866123381924,-0.025030301060431276,-0.007679315328330264,-0.01740829295660939,0.01567607778239964,-0.001731334532693814,-0.038914980178892604,-0.006887461378047393,0.0037431430139717235,0.023321859453062716,0.012801163916209642,0.005623913556008632,-0.017115012113400618,-0.017115012113400635,5.05665717842733
19,2.91,-1.0410986232298995,-2.0092719911090966,0.031174280037609584,0.3576626724352394,-0.378543874416833,0.12519470720402578,-0.05206257629247632,-0.1565778193219217,0.07968282654245112,-0.0026960752303360528,0.09934496679418982,-0.1436730202564643,-0.024777783807914518,-0.14035021578567955,0.10097988907470856,0.08345486597560384,-0.013024475061452049,-0.046971772969469104,0.0006064243538977262,0.1037956497419579,0.027880339384341736,0.005893343655052319,0.047388853796557426,-0.008271494158450023,-0.030646913696748934,0.04129431960948691,0.022852804023282585,0.014706010302394067,-0.021486114105337354,-0.008354891703695634,0.011772775838147332,-0.053381450440829266,-0.006263528512099344,-0.04544695543090428,-0.010553037093788516,-0.02079702110401176,-0.0013334120417904099,-0.005885624456371085,-0.00842001288474546,0.012744037128663862,0.02121825403415963,0.009313596628424218,0.022929305894247663,-0.011351754077481555,2.744973979544193e-05,0.026918471017870708,0.015641619845758046,-0.00029876285073105846,-0.025763175596330633,-0.010618836380572434,-0.005706685423766514,0.01663388674500141,0.01663388674500143,4.743677012271811
20,2.8,-1.0384774652006927,-1.992524087859918,-0.0006440667601493586,0.34080794504184064,-0.35153938675167284,0.15107288023748994,-0.08184168865161846,-0.08240066739935911,0.11631293360078061,0.021832669767405503,-0.004577545176768905,-0.06516842626795918,-0.09775179431599014,-0.20471211333907913,0.0848275283119529,0.048590196684573754,-0.0931430515797783,-0.01044430188095412,-0.023991262474880225,0.006542993026567872,0.0036098028503469153,-0.005921726100416692,0.02312959279408166,-0.019030255495999637,0.00904199744971159,-0.030946402055213863,-0.003103830121597436,0.03241742786265061,0.028076582240138113,0.03892295071748738,0.028934129662074506,0.037431575518832604,-0.00203254552811328,0.033335416812960414,0.032474866582653326,0.0355000790229034,0.0012855032300873267,-0.02770427224323319,0.003034852107321679,-0.011474715071379635,-0.00826249963400697,-0.007390400573966542,-0.02175318213978306,0.0041746577475032754,0.0016813333674659532,-0.010979022434594966,-0.022557061118908227,-0.0031662395401773416,0.02734959008853687,0.00822311557129121,0.0057683647467587406,-0.016145928316800177,-0.016145928316800187,4.737588431866852
21,2.948,-1.0341500914229789,-1.9626867159330448,-0.032452900186808985,0.31000050033519566,-0.29641910114268943,0.16120203852879733,-0.09835554191271483,0.007890529996534534,0.1259590496910739,0.039516443127123574,-0.10664100811487577,0.04307856671445873,-0.12095077535069318,-0.14172953226371665,0.010827592213471607,-0.025539856357383352,-0.08551416913400922,0.036649927027201726,-0.022606386035715718,-0.09875724557725515,-0.02537293240102236,-0.009093693410338544,-0.03853662061804846,0.0025080755682430626,0.03192870192461665,-0.04317572631167712,-0.02278989561681495,-0.02061124189071996,0.014109641544703762,-0.00808730983538272,-0.026277601575149592,0.028809227648822523,0.007752324595743889,0.01608551022257668,-0.020390082046541885,-0.017972955699083432,-0.0002403163936511847,0.04154932206389788,0.004328206354258028,0.004048922823105968,-0.008253862472535184,0.00264432269073038,0.01422344109963838,0.0040515583272990475,-0.0030900881522638217,-0.006568601455013534,0.02682085527704838,0.006412690954990996,-0.02802846080241013,-0.005662145247993432,-0.005808723551339547,0.015651337277986673,0.01565133727798669,5.130923776089306
22,3.5639999999999996,-1.028123611760513,-1.9199558856791887,-0.06378237882941462,0.2665015987213155,-0.21759148751158378,0.15452623965463105,-0.09892749846204213,0.09663867727905216,0.10638332643826981,0.044811033884696094,-0.16539504310797115,0.13166481303346875,-0.08256184948266618,0.009418194967537168,-0.07055614922199786,-0.07903133764532683,0.002675215889970936,0.04666452079859796,0.0032612309865054524,-0.08259059316775551,-0.021234108256250127,0.0010071118499573486,-0.03787845390286823,0.01978984011422479,-0.004515803488069126,0.028321505606515616,0.0035657355612159426,-0.028662837671121665,-0.031783564194162846,-0.035506632689918334,-0.015761034909080533,-0.05634359699910251,-0.003645866265200087,-0.047503346066647044,-0.013046526932929426,-0.01587164171472265,-0.0009913050255709879,-0.025782151975924105,-0.00887045212978202,0.005549217279646637,0.021213338935630054,0.00311179658314221,-0.002539351484107941,-0.011259590374675929,0.0039474270295873455,0.02315407568876482,-0.02793178110971896,-0.009216503760241728,0.027777260713206214,0.0029873899799979673,0.0058276126668732435,-0.015150316802370958,-0.015150316802370976,5.673055037966113
23,6.0089999999999995,-1.0204079277035558,-1.8646123083166417,-0.09416974172106338,0.21209209034317647,-0.12136110614596754,0.1317414209316004,-0.08346485307876905,0.16648843345255163,0.06212722903539231,0.036056483640320304,-0.15697825115023317,0.1601601897863109,-0.0021325854281959936,0.1547071818037931,-0.10382458848211087,-0.06865817106741728,0.08834435498530813,0.0094674679067006,0.025596931315014768,0.035158707890907276,0.010623497727279888,0.009637978996652651,0.02403965522074193,0.00348538744309289,-0.032568859564846425,0.04489755072180232,0.022717625314236135,0.025832528883127426,-0.005759245219676364,0.02308635795224019,0.03417868819710786,0.00817792555471883,-0.0050818056125060684,0.02575488135176274,0.03282124127011214,0.035306527850002795,0.001453883867014316,-0.008359969040367633,0.00763157707817103,-0.012170064216255253,-0.02503122611724661,-0.007679315328330264,-0.009886425824752621,0.015638011159244965,-0.0041003607409566215,-0.03634800819050351,0.025759246104727778,0.01138414363308416,-0.02660432541488962,-0.0002526009282021001,-0.005824962277085518,0.014643072704921253,0.014643072704921265,6.675426812158086
24,7.035,-1.0110157161007531,-1.797019551857863,-0.12316614368326453,0.14899950686662528,-0.015424374746096795,0.09522284948509734,-0.05447385900289727,0.20378017435615375,0.003457940121808236,0.015997516184756148,-0.08480888992006942,0.11555961286400175,0.07938258710791089,0.20375806584494574,-0.06629053209679404,-0.0028028369218506977,0.0907867527155838,-0.03730805577966489,0.02021112728109602,0.1096644077880402,0.028613301384788757,0.004201657215065877,0.047078989140973235,-0.01873427116572495,-0.00010113884325489377,-0.025591929719496077,-0.004026176226864208,0.023957126094826604,0.03329667266190824,0.02575427467859484,-0.0013729145826921279,0.050975139863070555,0.007368180077656172,0.02481874782389286,-0.018226629382271396,-0.0226869559959844,-0.0007885570002869991,0.03654393648505446,-0.0014189905916746313,0.012261368841466475,0.018062259373131283,0.009313596628424218,0.01942459958163149,-0.016086493905958166,0.003521598776495311,0.04421779006275082,-0.020558637971842323,-0.01276598834689261,0.02454857651940879,-0.002487264323759462,0.005800782178112148,-0.014129813357216922,-0.014129813357216936,7.41779430553252
