,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_12,harmonic_13,harmonic_17,harmonic_19,harmonic_22,harmonic_123,harmonic_126,harmonic_128,harmonic_132,harmonic_133,harmonic_137,harmonic_138,harmonic_139,harmonic_140,harmonic_141,harmonic_142,harmonic_143,all_25_harmonics
11,2.6710000000000003,0.18895261873287772,-0.32010734574187466,-0.20614239482250266,0.23898578332368509,-0.033298396164515895,-0.0546714742902675,0.12483116893974865,-0.00959290834124383,-0.06114364292952811,-0.03879241527660888,-0.008313695371113686,0.04677879885548226,0.036012616605222265,-0.012536190786706465,-0.008313695371113672,0.023372433241697695,0.09278587010796943,0.01650819514710223,-0.05467147429026749,-0.03329839616451587,0.23898578332368509,-0.20614239482250266,-0.32010734574187466,0.18895261873287772,0.0,2.7382408577976642
12,2.988,0.19871523161369387,-0.31579948303510635,-0.23029780165017155,0.23790135387314337,0.0010434568553300669,-0.01583748492400019,0.12718945057325712,-3.846957100661708e-05,-0.02726042317568595,-0.044661247300274855,-0.0012734993291814442,0.07243457020723693,-0.017417165602091698,-0.01636855580380858,-0.0012734993291814369,0.015857468451578722,0.08027229414143998,-0.005486008941624585,-0.015837484924000205,0.0010434568553300792,0.2379013538731434,-0.2302978016501716,-0.3157994830351063,0.1987152316136938,0.0,2.9792388600109487
13,2.931,0.20809427068312977,-0.30905448542271563,-0.2504575253249069,0.22948722188183143,0.035335150200156144,0.024090862900014012,0.11761036646246446,0.009520673647376585,0.014027336095249244,-0.036350448867397675,0.006444801907389374,0.050472517179610744,-0.0558007721382759,-0.008353387802412467,0.006444801907389372,0.0017000889864793745,0.049369302973120324,-0.026438025439476924,0.024090862900013995,0.035335150200156144,0.22948722188183143,-0.2504575253249069,-0.30905448542271563,0.20809427068312977,0.0,3.1197441837456465
14,2.642,0.21707163187470946,-0.2999244064070122,-0.2662717932145871,0.2140026254063262,0.06792825903546067,0.06235454997166979,0.09699296153610167,0.017915532619355717,0.05150495772571454,-0.016498639759120144,0.010731414134256217,-0.004669707307138207,-0.04597973738217357,0.005707948168327322,0.010731414134256203,-0.01316942785836918,0.007156399458256664,-0.04236755977708562,0.06235454997166979,0.06792825903546061,0.2140026254063262,-0.26627179321458716,-0.2999244064070121,0.21707163187470946,0.0,3.176695331411478
15,3.179,0.22562998646823146,-0.28847970599649997,-0.2774662266524166,0.19192464237948315,0.0972560106300905,0.09630958390376744,0.06727228231095968,0.024119499101242847,0.07499268300173109,0.008591370898860053,0.009303828085938746,-0.056742108892774624,0.0035618363967369416,0.015637880904555757,0.00930382808593873,-0.022522502962555292,-0.03669594892853086,-0.05024844790847146,0.09630958390376741,0.09725601063009048,0.19192464237948315,-0.27746622665241666,-0.28847970599649997,0.2256299864682315,0.0,3.163364777430745
16,2.9819999999999998,0.23375281453885705,-0.2748087069413837,-0.283846601426207,0.16393349191587364,0.12190860017847524,0.12360969704427817,0.031237763103174904,0.02737388933728605,0.07811072138035498,0.030953682000178184,0.002922196118213902,-0.07151276673310343,0.05002644476339392,0.01424914187910323,0.002922196118213893,-0.02244129764218398,-0.07214169764991685,-0.04858354247149983,0.12360969704427817,0.12190860017847521,0.16393349191587364,-0.283846601426207,-0.2748087069413837,0.23375281453885705,0.0,3.0735508579079616
17,3.1,0.2414244368450055,-0.25901691311605785,-0.28530221758220137,0.1308915768700086,0.140700961068777,0.14236847183030413,-0.007728576326458034,0.02728072358111304,0.060012144028473824,0.04348841777470563,-0.005015429105343435,-0.039271585372371756,0.053274682952018114,0.002546898050822493,-0.005015429105343434,-0.012959827377933506,-0.09106065284141093,-0.037689128730167665,0.14236847183030413,0.140700961068777,0.13089157687000857,-0.2853022175822013,-0.2590169131160578,0.2414244368450055,0.0,2.9045633012132455
18,3.075,0.24863004509350492,-0.2412261953088598,-0.28180782007710364,0.09381691334276626,0.152729731834445,0.15128969084206123,-0.0459695502334328,0.02385139508347833,0.025612928601368372,0.042215888180240704,-0.010282469074756257,0.018786377257459314,0.010500493793247674,-0.010998786280917158,-0.010282469074756245,0.0019502866716260663,-0.08911870986676794,-0.019634839259245526,0.1512896908420612,0.15272973183444497,0.09381691334276626,-0.28180782007710364,-0.2412261953088598,0.24863004509350492,0.0,2.691814197343549
19,2.6430000000000002,0.25535573052357874,-0.22157385070263275,-0.273424036954867,0.053851765768668174,0.15741668134937914,0.14975690446486767,-0.07989605205357797,0.017505276810352747,-0.0157433300365141,0.027540112371761565,-0.01007436230986773,0.06449434719166017,-0.0413447622575915,-0.016583567696820362,-0.010074362309867713,0.016043459930946333,-0.06676074445852877,0.002149518106670045,0.14975690446486767,0.1574166813493791,0.05385176576866819,-0.273424036954867,-0.22157385070263277,0.2553557305235787,0.0,2.5139391046795985
20,2.513,0.2615885107544925,-0.2002115433044131,-0.26029632744584164,0.012227453931931911,0.15453650478827435,0.1378760271001483,-0.10632390999570791,0.009018436275956065,-0.05282334877031545,0.004120545474383565,-0.004501920237960694,0.06780432278077332,-0.05747349759428479,-0.010165190849557504,-0.0045019202379606845,0.023416309955307364,-0.02910869704902891,0.02352552741464969,0.13787602710014824,0.15453650478827435,0.012227453931931899,-0.26029632744584164,-0.20021154330441313,0.2615885107544925,0.0,2.4524796537783353
21,2.591,0.26731635484503824,-0.17730413350131885,-0.24265245823883655,-0.02977358379851166,0.1442276541815781,0.11646801855887859,-0.12277273748159823,-0.0005712698404562265,-0.07555536670918243,-0.020607265496728144,0.003467677002588551,0.026540356326738436,-0.023952573451710674,0.003610733949580664,0.0034676770025885515,0.020980479523770194,0.015211802056575841,0.04043234737182513,0.11646801855887853,0.1442276541815781,-0.02977358379851169,-0.24265245823883655,-0.17730413350131885,0.26731635484503824,0.0,2.532666859710238
22,2.6630000000000003,0.2725282065164849,-0.1530284057753636,-0.220798551712953,-0.07085730218939339,0.1269856829329782,0.08701215634775117,-0.12769872982556954,-0.010091115304111846,-0.0777648602939307,-0.03879241527660888,0.009590826636215658,-0.032170997789252274,0.030260272451473932,0.014773215620234894,0.009590826636215648,0.009756295169136182,0.056047460633106845,0.049658157117529064,0.08701215634775115,0.12698568293297818,-0.07085730218939339,-0.22079855171295304,-0.1530284057753636,0.2725282065164849,0.0,2.694403738946414
23,2.9810000000000003,0.2772140054941685,-0.12757170439586565,-0.19511377469264873,-0.10975791846910905,0.10363942423295477,0.051543818691001914,-0.12063955802157154,-0.0183769171472867,-0.058851681740514715,-0.044661247300274855,0.01060711110401961,-0.06973343201167247,0.058332161464035304,0.015242868800216653,0.010607111104019596,-0.00555462966382799,0.08404332142371522,0.04945031196323603,0.05154381869100192,0.10363942423295477,-0.10975791846910905,-0.1951137746926488,-0.12757170439586565,0.2772140054941685,0.0,2.823741383611694
24,2.62,0.2813647069265262,-0.10113048761829042,-0.16604375987650583,-0.14527691089181352,0.07531114848812882,0.012513841405248792,-0.10225776063153984,-0.024415403734785873,-0.02395307257633349,-0.036350448867397675,0.005975385419853209,-0.06145374541521937,0.03601261660522228,0.004679759311839846,0.005975385419853196,-0.018538817810810043,0.09278587010796943,0.03984829664966238,0.012513841405248798,0.07531114848812881,-0.1452769108918135,-0.16604375987650585,-0.10113048761829042,0.28136470692652626,0.0,2.828169647512995
25,2.082,0.2849722988440911,-0.07390881154727891,-0.13409287407838053,-0.17631994500010342,0.043362615025659065,-0.027380833037057527,-0.07427856122939074,-0.027468127865671578,0.01745172584632743,-0.016498639759120144,-0.0018380772313632712,-0.012774928289449901,-0.01741716560209169,-0.009270552054954768,-0.0018380772313632751,-0.02375742118873948,0.08027229414143996,0.0226762243552,-0.027380833037057538,0.043362615025659065,-0.17631994500010342,-0.1340928740783805,-0.07390881154727891,0.2849722988440911,0.0,2.7017284378481783
26,2.385,0.28802981762474666,-0.04611675536441994,-0.09981546742749717,-0.20193058989406015,0.009329611403653747,-0.06538351223150408,-0.03932794754438022,-0.027161771564152535,0.05411624592342471,0.008591370898860053,-0.008672811672698818,0.04430200992692325,-0.0558007721382759,-0.016510853516952063,-0.008672811672698807,-0.019024458613651873,0.04936930297312031,0.0011963064333703874,-0.06538351223150408,0.009329611403653732,-0.20193058989406015,-0.09981546742749722,-0.04611675536441988,0.28802981762474666,0.0,2.5299651899034306
27,2.72,0.29053136143538966,-0.01796880007383444,-0.06380625535448445,-0.2213197857138138,-0.0251518729328904,-0.09886823924155343,-0.0006862093856496752,-0.023533799176645415,0.07608158547517636,0.030953682000178184,-0.010889499985058943,0.07225521175170461,-0.045979737382173584,-0.011800627116243077,-0.01088949998505893,-0.006322484877372456,0.007156399458256668,-0.020510876105234117,-0.09886823924155341,-0.02515187293289042,-0.2213197857138138,-0.06380625535448449,-0.017968800073834463,0.2905313614353896,0.0,2.429118489519433
28,2.889,0.2924721016240542,0.010317826722642039,-0.026690000236575584,-0.23389015444721853,-0.05842428976845433,-0.12552124427454975,0.03801993295421973,-0.017027875852656454,0.0773814679082544,0.04348841777470563,-0.007307813427735023,0.052708497806379116,0.00356183639673692,0.0014508732413378532,-0.0073078134277350095,0.009027866590827922,-0.03669594892853085,-0.03832156835694736,-0.12552124427454975,-0.05842428976845433,-0.23389015444721858,-0.026690000236575615,0.010317826722642,0.2924721016240542,0.0,2.4645718607146754
29,3.0060000000000002,0.2938482920405081,0.03852482724673126,0.010889328273840418,-0.2392544050505556,-0.08888821157800703,-0.14350082445770748,0.07315771452829654,-0.008439611683969495,0.05766281613426324,0.042215888180240704,0.00016509327650632717,-0.0014883008245373027,0.05002644476339393,0.013652233999650886,0.0001650932765063318,0.020596603502468343,-0.07214169764991685,-0.04885223911590824,-0.14350082445770745,-0.08888821157800701,-0.2392544050505556,0.010889328273840393,0.03852482724673125,0.2938482920405081,0.0,2.610239781251608
30,2.557,0.29465727626732957,0.06643451822390889,0.04827972616825069,-0.23724726582344788,-0.115079217087212,-0.15156460414018316,0.101429278885416,0.0011807335425658332,0.02228165618931158,0.027540112371761565,0.007550092114733486,-0.05470670409694267,0.05327468295201812,0.015972130869164786,0.007550092114733482,0.02353778540573495,-0.09106065284141092,-0.0501023567560557,-0.15156460414018313,-0.11507921708721197,-0.23724726582344782,0.04827972616825067,0.06643451822390886,0.2946572762673295,0.0,2.778986773473409
31,2.431,0.29489749274750704,0.09383151082126147,0.08483246739769729,-0.2279305764034304,-0.13573828699107887,-0.1491553821287778,0.12018119838379346,0.01065668673196951,-0.019151699009424383,0.004120545474383565,0.010914863721045793,-0.07196142013257739,0.010500493793247674,0.006731426417688898,0.010914863721045779,0.01661940292310949,-0.08911870986676794,-0.04183443404294329,-0.14915538212877774,-0.1357382869910789,-0.22793057640343037,0.08483246739769731,0.09383151082126145,0.29489749274750704,0.0,2.8986041842636037
32,2.8,0.2945684777986639,0.12050437287833593,0.11991335931562654,-0.21159138249664025,-0.14987232586137098,-0.1364396338769755,0.12765351163943905,0.0188294325076505,-0.055383025199995974,-0.020607265496728144,0.008467754929454278,-0.041909356323171304,-0.0413447622575915,-0.007381473094917811,0.008467754929454263,0.0027394448142759415,-0.06676074445852874,-0.025619144037005954,-0.13643963387697547,-0.14987232586137098,-0.21159138249664028,0.11991335931562651,0.1205043728783359,0.2945684777986639,0.0,2.9721316347621762
33,2.918,0.2936708665080902,0.1462472606029658,0.15291374596517743,-0.18873309204566777,-0.15680190091384763,-0.11429600815462314,0.1231449046999251,0.024699524873567046,-0.07657108533315389,-0.03879241527660888,0.0015117873791540945,0.015693535268329933,-0.0574734975942848,-0.016151674860369156,0.0015117873791540867,-0.012288018553118209,-0.02910869704902892,-0.004536936334013839,-0.11429600815462311,-0.1568019009138476,-0.18873309204566777,0.1529137459651774,0.14624726060296578,0.2936708665080902,0.0,3.0741022896874854
34,3.4189999999999996,0.2922063915068533,0.17086150713970777,0.1832610683030977,-0.1600599653116189,-0.1561939028005923,-0.08425461306984046,0.10707853286462353,0.027549109576994427,-0.07696072925824153,-0.044661247300274855,-0.006249167540595555,0.06297964021830167,-0.023952573451710677,-0.013231321667529865,-0.006249167540595553,-0.02216824703791435,0.015211802056575822,0.017407161824901696,-0.08425461306984047,-0.15619390280059234,-0.16005996531161892,0.1832610683030977,0.17086150713970774,0.2922063915068533,0.0,3.2858544205126967
35,3.347,0.29017787962535446,0.19415715575135079,0.2104287981396549,-0.12645541672847135,-0.14807755840110454,-0.04839128673400133,0.08096230544454647,0.02702971058547156,-0.05644612098649554,-0.036350448867397675,-0.010682603651074696,0.0688635053425713,0.03026027245147393,-0.0007341602202960716,-0.010682603651074686,-0.022762586675265067,0.05604746063310683,0.036044388223436155,-0.048391286734001324,-0.14807755840110454,-0.12645541672847135,0.21042879813965487,0.19415715575135073,0.2901778796253545,0.0,3.6224115699862254
36,4.425,0.2875892464367859,0.21595442578140076,0.23394557343998107,-0.08895479704611067,-0.13284302586648367,-0.009184158388389955,0.04724736093561217,0.02320484525983089,-0.020599486108357573,-0.016498639759120144,-0.009427831796250159,0.029477131488830167,0.05833216146403529,0.012294385153233885,-0.009427831796250143,-0.01382207904276419,0.08404332142371522,0.047834193386087034,-0.009184158388389943,-0.13284302586648364,-0.08895479704611067,0.23394557343998112,0.2159544257814007,0.2875892464367859,0.0,4.010850178331374
37,4.612,0.28444548869902253,0.23608510008419625,0.25340337648872896,-0.04871349433985156,-0.11122263945387952,0.03065758848774271,0.009098015417794236,0.016542256809029862,0.020842429075523642,0.008591370898860053,-0.003152985278861649,-0.02928723917537309,0.03601261660522226,0.016424275337453765,-0.0031529852788616396,0.0009082544344322826,0.09278587010796945,0.05053684552056457,0.03065758848774271,-0.11122263945387947,-0.04871349433985156,0.25340337648872896,0.23608510008419628,0.2844454886990226,0.0,4.3390297839452145
38,4.644,0.2807526747095357,0.2543938232153727,0.2684646130263011,-0.006971336689223359,-0.08425570572467074,0.06838091874553699,-0.029905224327099907,0.007856713920752554,0.056623075220134336,0.030953682000178184,0.004800743706089138,-0.06879844650030517,-0.017417165602091687,0.008666302798921176,0.004800743706089137,0.015258136101031687,0.08027229414143996,0.043638916641793535,0.06838091874553699,-0.08425570572467068,-0.006971336689223359,0.26846461302630104,0.2543938232153726,0.2807526747095357,0.0,4.536553370334631
39,4.757,0.276517932591948,0.270739300364085,0.27886796953314014,0.03498560672622573,-0.053238543376875086,0.10137917825271739,-0.0661017092755155,-0.001789627392640019,0.07702363003803485,0.04348841777470563,0.010198201815483242,-0.06308218393547387,-0.05580077213827589,-0.005364325054421301,0.010198201815483232,0.023216652874816158,0.049369302973120324,0.02845081946631993,0.10137917825271739,-0.05323854337687508,0.034985606726225735,0.27886796953314014,0.270739300364085,0.27651793259194807,0.0,4.622842250293308
40,4.859,0.2717494365368392,0.2849953877744117,0.2844329470377819,0.07586464921199643,-0.019662168330754654,0.12737221176014546,-0.09609421837224831,-0.011217114971795183,0.07650284740306465,0.042215888180240704,0.010165383309422243,-0.01589627024255344,-0.045979737382173584,-0.015512263502176382,0.010165383309422226,0.021450122032677363,0.007156399458256686,0.007857865807103891,0.12737221176014543,-0.01966216833075462,0.07586464921199643,0.2844329470377819,0.2849953877744117,0.2717494365368392,0.0,4.682849150469737
41,5.101,0.2664563910233602,0.29705206624077507,0.285062992786781,0.11440631402828014,0.014859380412408082,0.1445639199377915,-0.11706780470886144,-0.019272860305026084,0.05520218350523227,0.027540112371761565,0.004719763186856116,0.04173970621088934,0.0035618363967369264,-0.01443245185172685,0.0047197631868561045,0.010698512279295911,-0.03669594892853084,-0.014227861619355664,0.14456391993779147,0.014859380412408106,0.11440631402828014,0.285062992786781,0.297052066240775,0.2664563910233602,0.0,4.789605555354589
42,4.908,0.2606490130521152,0.30681629016457634,0.2807471754418143,0.14942313866622506,0.04866662871403785,0.15176636850583733,-0.12705399236269474,-0.024971725393499154,0.018907374191532593,0.004120545474383565,-0.003239007795811533,0.07193638131539548,0.050026444763393914,-0.0029064559501636882,-0.0032390077958115346,-0.00453451613062892,-0.07214169764991686,-0.03361069501444301,0.15176636850583727,0.04866662871403789,0.14942313866622509,0.2807471754418144,0.30681629016457634,0.26064901305211513,0.0,4.937514996037078
43,4.487,0.25433851242360317,0.31421270561957615,0.27156037473917516,0.17983626037730183,0.08013443933969763,0.14848187361203288,-0.12511552770243103,-0.027616795387421237,-0.02252310005529757,-0.020607265496728144,-0.009473091563114568,0.05484273686441348,0.05327468295201813,0.010723227854541348,-0.009473091563114556,-0.017868115474558917,-0.09106065284141093,-0.04660844051823244,0.14848187361203283,0.08013443933969763,0.17983626037730185,0.27156037473917516,0.3142127056195761,0.25433851242360317,0.0,5.043923274038302
44,4.582,0.24753707010029083,0.3191842318844619,0.25766198232104953,0.2047086557614784,0.10775013340237169,0.1349373914166341,-0.111434345326637,-0.026884604381056935,-0.057835797504163754,-0.03879241527660888,-0.010663001021850195,0.0016959784787080384,0.010500493793247674,0.016591457466568107,-0.01066300102185018,-0.023717075463545862,-0.08911870986676795,-0.050751891605992625,0.13493739141663408,0.10775013340237169,0.2047086557614784,0.2576619823210496,0.3191842318844618,0.24753707010029083,0.0,5.022083326881899
45,4.4430000000000005,0.2402578146940799,0.321692501954709,0.23929313627924753,0.2232740103078266,0.13018620585711643,0.11206883559011739,-0.08729449259221411,-0.02286469209456079,-0.07743900118023578,-0.044661247300274855,-0.006175140404334077,-0.05256570065712095,-0.0413447622575915,0.010450818213423646,-0.006175140404334064,-0.019631369614305026,-0.0667607444585288,-0.04525390896515435,0.11206883559011739,0.13018620585711646,0.22327401030782665,0.23929313627924764,0.3216925019547089,0.2402578146940799,0.0,4.868393228194786
46,4.603,0.23251479712455753,0.3217181586341557,0.2167725373922488,0.23496032842164627,0.14636413956419253,0.08145640637294405,-0.05496161535112235,-0.01604865405157342,-0.07600804332815166,-0.036350448867397675,0.0016008215021658344,-0.07227116864807023,-0.0574734975942848,-0.003254105594687486,0.0016008215021658396,-0.007322428258450823,-0.029108697049028933,-0.03115895485308827,0.08145640637294406,0.14636413956419253,0.23496032842164621,0.21677253739224883,0.3217181586341557,0.23251479712455764,0.0,4.68957894487416
47,4.627,0.224322963496945,0.3192610039212461,0.19049091964414688,0.2394075565169589,0.15550625033561016,0.045215399911361615,-0.01747031576142517,-0.00727002430758972,-0.05393160404633704,-0.016498639759120144,0.008524387689693899,-0.04446623095109302,-0.023952573451710674,-0.014603713274678787,0.00852438768969389,0.008053749527287768,0.015211802056575827,-0.01114467460829988,0.04521539991136161,0.1555062503356101,0.2394075565169589,0.1904909196441469,0.3192610039212461,0.224322963496945,0.0,4.637921034541304
48,4.867,0.21569812625209642,0.31434000053707695,0.1609042709623795,0.23647867620972063,0.15717307073872222,0.005850042863126226,0.021660660294933437,0.002397657523021669,-0.01720613709508056,0.008591370898860053,0.01090893965001384,0.012570400537733187,0.030260272451473946,-0.015383177975154417,0.010908939650013825,0.020056353264178324,0.056047460633106845,0.010986780745879504,0.0058500428631262005,0.15717307073872216,0.23647867620972063,0.16090427096237955,0.31434000053707695,0.2156981262520965,0.0,4.794437495945808
49,5.109,0.2066569336442382,0.30699312558345665,0.128525921794925,0.22626392583224886,0.15128447559220523,-0.03391954780655637,0.05875867510302597,0.011772129546667816,0.024192900814189428,0.030953682000178184,0.007484765625823136,0.06134336561048602,0.05833216146403529,-0.005028324463654947,0.007484765625823123,0.023657703317016596,0.0840433214237152,0.03103105638911524,-0.033919547806556365,0.1512844755922052,0.22626392583224886,0.12852592179492503,0.3069931255834566,0.2066569336442382,0.0,5.086004246816039
50,5.907,0.19721683760536282,0.2972770774603465,0.09391763879071016,0.20907802020468286,0.13812353363758312,-0.07134532288915647,0.0903418945236553,0.01970698652988141,0.05902060676146869,0.04348841777470563,7.51490221021902e-05,0.06978976282864788,0.036012616605222265,0.00896602179386999,7.514902210218438e-05,0.017349257479727282,0.09278587010796943,0.04518030301497481,-0.07134532288915647,0.13812353363758312,0.20907802020468283,0.09391763879071018,0.2972770774603465,0.19721683760536288,0.0,5.304987323047473
51,6.234,0.18739606005830955,0.28526683830450617,0.05767987810850427,0.18545045432187243,0.1183229002338456,-0.1038411890942357,0.11344607553267677,0.02523187392368884,0.07781699829108,0.042215888180240704,-0.007374482476869828,0.0323570078637383,-0.017417165602091694,0.016470776634739018,-0.007374482476869822,0.00377351277722216,0.08027229414143999,0.05074656123246847,-0.10384118909423569,0.11832290023384555,0.18545045432187243,0.0576798781085043,0.28526683830450617,0.18739606005830955,0.0,5.228778138512431
52,4.604,0.17721355774355477,0.2710550953261559,0.020441367460080656,0.1561091896975456,0.09283440518751084,-0.12916170617708395,0.12590277524678406,0.027671152630058544,0.07547655583853269,0.027540112371761565,-0.01089739429821875,-0.026346948317518087,-0.055800772138275896,0.012054011192494525,-0.010897394298218734,-0.011382890069058172,0.04936930297312034,0.046672398342597184,-0.12916170617708395,0.09283440518751078,0.1561091896975456,0.02044136746008068,0.27105509532615596,0.1772135577435548,0.0,4.7629467480439445
53,3.531,0.16668898562760803,0.2547515255094043,-0.01715180236006716,0.12195822598687464,0.06288329765165954,-0.14555724519364144,0.12654287012794768,0.026726522982853166,0.05263499582376942,0.004120545474383565,-0.00861772773391851,-0.06773066149426975,-0.04597973738217356,-0.001087427172647506,-0.008617727733918496,-0.02177120043769761,0.0071563994582566764,0.03373179084671309,-0.14555724519364138,0.06288329765165952,0.12195822598687464,-0.01715180236006716,0.2547515255094043,0.166688985627608,0.0,4.010471246458844
54,2.838,0.15584265896364263,0.23648194919665558,-0.05444738719572318,0.08404974890214997,0.029909347572513397,-0.15189488656240963,0.11530628407179681,0.022513503847403263,0.015496595879289208,-0.020607265496728144,-0.0017493458020906003,-0.0645888568843334,0.0035618363967369294,-0.013441787588606265,-0.001749345802090592,-0.023039937797512657,-0.03669594892853085,0.014383090653115101,-0.15189488656240957,0.029909347572513387,0.08404974890214997,-0.05444738719572315,0.23648194919665552,0.15584265896364258,0.0,3.2177942750776243
