,raw_series,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_89,harmonic_90,harmonic_91,harmonic_92,all_8_harmonics
44,1.25,0.30504043751188986,0.15561109630557635,0.10349669856908017,0.0897963041301126,0.15561109630557637,0.30504043751188986,-0.03540196279098713,0.07006545933573556,1.0574925391911185
43,1.4,0.3892564478650713,0.16590318749560368,0.0551659417117123,0.060272158172889646,0.16590318749560368,0.38925644786507135,0.031156489579163765,0.0755845242633202,1.2829641333031019
42,1.55,0.457536253506966,0.1641525799521123,0.0005996878481948607,0.020978837022261533,0.16415257995211233,0.4575362535069659,0.09714695092883356,0.08075871434276848,1.4388709444722134
41,1.65,0.5070844711720586,0.15048634802228708,-0.054034349717839325,-0.021714825852259763,0.15048634802228708,0.5070844711720586,0.16136639774702047,0.08556442093150084,1.5298057344470537
40,1.6,0.5358725910074715,0.12589650588281553,-0.10256079597952182,-0.06088885471207562,0.1258965058828155,0.5358725910074714,0.22264409258461917,0.08997971669259046,1.5637047869907685
39,1.85,0.5427220240046824,0.09216799850829782,-0.1394946270073227,-0.0901937515042826,0.09216799850829782,0.5427220240046824,0.27986292690682163,0.09398445564417233,1.5505166448249583
38,1.7,0.5273523535720115,0.051749134814156994,-0.16066115121339591,-0.10487965029631323,0.051749134814156994,0.5273523535720115,0.33197978627627045,0.09756036508093789,1.5008402468980864
37,1.7,0.49039281582283184,0.007573868065351235,-0.16366788159901888,-0.10256619633530754,0.007573868065351216,0.4903928158228318,0.3780445666043035,0.10069112894829828,1.4246867377869352
36,1.3,0.4333565385751562,-0.03715117601284347,-0.14817496248990933,-0.08362836436469705,-0.03715117601284348,0.4333565385751562,0.41721749479901715,0.10336246228879913,1.3304957897428413
35,0.85,0.3585785937209824,-0.0791794640668029,-0.11593358398132952,-0.05113568107661501,-0.07917946406680293,0.3585785937209824,0.44878443805016627,0.1055621764211052,1.2244999674460324
34,1.2,0.26912039910867575,-0.11546021678987399,-0.07058804204514912,-0.01035470279105531,-0.11546021678987399,0.2691203991086757,0.4721699226585994,0.10728023455415743,1.110484125864504
33,1.15,0.16864438373655563,-0.14335986106351242,-0.01726381777009662,0.03210461104292287,-0.14335986106351245,0.16864438373655566,0.4869476250735379,0.10850879758274885,0.9899366599529691
32,1.1,0.06126404747938717,-0.16085319763849545,0.038011764184712374,0.06936026900490147,-0.16085319763849545,0.06126404747938717,0.492848143883321,0.10924225985556335,0.8625415158178501
31,1.2,-0.04862444607980728,-0.16667040774041192,0.08899081399635822,0.09537371099334668,-0.1666704077404119,-0.048624446079807315,0.48976391107417666,0.10947727475247708,0.7269197425006313
30,0.95,-0.15652224910336457,-0.1603892275792498,0.12991108592746092,0.10592856447619092,-0.16038922757924984,-0.15652224910336449,0.4777511530234767,0.10921276995441846,0.5815015245366463
29,0.9,-0.2580120128580468,-0.14246559993413052,0.15614729442682607,0.09931405260487915,-0.14246559993413052,-0.2580120128580468,0.45702886547805227,0.10844995233611422,0.4253970942254019
28,0.95,-0.3489387344911962,-0.11420057785412613,0.16473391775269797,0.07660228441364147,-0.11420057785412611,-0.3489387344911963,0.4279748212039818,0.10719230245939666,0.2591388532227148
27,0.6,-0.4255798633357157,-0.07764588289289732,0.15470039576633735,0.0414744826948618,-0.07764588289289734,-0.42557986333571557,0.39111868308945436,0.10544555869219858,0.0851866652543573
26,0.25,-0.48479770257176025,-0.03545497328327904,0.1271808339387253,-0.00037568470293881034,-0.03545497328327903,-0.48479770257176025,0.3471323482506542,0.10321769102569624,-0.09187898733131948
25,0.1,-0.5241678669032055,0.009309567178771192,0.08528581354632,-0.042164959479805496,0.009309567178771202,-0.5241678669032055,0.29681769917016443,0.1005188647090678,-0.26550957401589964
24,-0.45,-0.5420785371765242,0.053398338147987744,0.03375079755999914,-0.07711995307829671,0.05339833814798776,-0.5420785371765242,0.2410919851678661,0.097361393867793,-0.4276748326013423
23,-0.6,-0.5377964484463124,0.09361099251634745,-0.021599126512914825,-0.09957500714636733,0.09361099251634747,-0.5377964484463124,0.18097110070397385,0.09375968531712248,-0.5696269634778117
22,-1.2,-0.5114969099283089,0.1270285454882984,-0.07450766583777994,-0.10589050824029238,0.1270285454882984,-0.5114969099283088,0.11755106535515078,0.08973017282708462,-0.6828499298452789
21,-1.55,-0.4642566278195053,0.151225259928059,-0.11899448130819612,-0.09504281230133883,0.15122525992805902,-0.46425662781950516,0.051988043088624376,0.08529124213896193,-0.7600756122220356
20,-0.95,-0.39800962481993357,0.16444472749448916,-0.15003115509838702,-0.06879016136504898,0.16444472749448916,-0.39800962481993357,-0.01452273491179788,0.0804631470753705,-0.7962375746712588
19,-0.45,-0.3154680610160885,0.1657273640607061,-0.1641095609896266,-0.031387699996717054,0.16572736406070607,-0.31546806101608843,-0.08076875962537228,0.07526791712671292,-0.7892380351407623
18,-0.2,-0.22001119772832156,0.15498006469012163,-0.15963839363911952,0.011102217163498154,0.15498006469012165,-0.22001119772832164,-0.14554234855358505,0.06972925693566633,-0.7404237504618089
17,-0.05,-0.1155470501553389,0.1329829620038906,-0.13712303643674378,0.051792638374118675,0.1329829620038906,-0.1155470501553389,-0.20766266209054682,0.06387243813833449,-0.6546995733574776
16,-0.15,-0.006352392772794835,0.10133279735858028,-0.0991084371903603,0.08408828207313802,0.10133279735858026,-0.006352392772794759,-0.26599723054037583,0.05772418405556885,-0.5402505262899011
15,-0.1,0.10310233231624187,0.06232701544734838,-0.04989144849480972,0.10275452897955249,0.06232701544734838,0.1031023323162418,-0.3194825993383671,0.051312547760584734,-0.4078894001391731
14,0.05,0.20833603580624208,0.018796995748270064,0.004964852574806653,0.10476587209709623,0.018796995748270054,0.20833603580624208,-0.36714371610812285,0.04466678407922225,-0.2700916639576082
13,0.45,0.30504043751188986,-0.02609747366578221,0.05925996820272488,0.0897963041301126,-0.02609747366578223,0.30504043751188986,-0.40811170612347936,0.03781721610688616,-0.13981754814929356
12,-0.2,0.3892564478650713,-0.06909756107423695,0.10685683228544825,0.060272158172889646,-0.06909756107423695,0.3892564478650712,-0.44163971212387254,0.030795096851216435,-0.02924798609517972
11,0.0,0.4575362535069661,-0.1070819455067618,0.14237549309404754,0.020978837022261537,-0.10708194550676182,0.4575362535069661,-0.4671165097191327,0.02363246663178236,0.05142658275023822
10,0.25,0.5070844711720586,-0.13729338941292596,0.1618012180550836,-0.02171482585225976,-0.13729338941292596,0.5070844711720586,-0.48407765017128657,0.01636200688745333,0.09502929928585926
9,-0.1,0.5358725910074714,-0.15753888298527058,0.16293828556790244,-0.06088885471207562,-0.1575388829852706,0.5358725910074713,-0.4922139274175179,0.009016891058489102,0.09811613234517046
8,-0.35,0.5427220240046824,-0.16634883191711852,0.1456581710238056,-0.0901937515042826,-0.16634883191711858,0.5427220240046824,-0.49137701497822595,0.0016306332237403642,0.061308696266287
7,-0.7,0.5273523535720116,-0.16308373336078197,0.11191407415368376,-0.10487965029631321,-0.16308373336078194,0.5273523535720116,-0.4815821699878588,-0.005763064816406036,-0.010798951245890824
6,-0.6,0.49039281582283184,-0.14798059661573704,0.06552014565414671,-0.10256619633530754,-0.14798059661573704,0.49039281582283184,-0.4630079550533301,-0.013130467313612518,-0.11015118038417723
5,-0.1,0.43335653857515627,-0.122135738928791,0.011720367469238003,-0.08362836436469706,-0.122135738928791,0.43335653857515627,-0.43599298301061085,-0.020437958500072823,-0.22610363179001525
4,0.05,0.3585785937209824,-0.08742520523695144,-0.043404183102360334,-0.05113568107661504,-0.08742520523695142,0.35857859372098233,-0.40102974392344276,-0.027652195969550365,-0.34656107708354433
3,-0.45,0.2691203991086758,-0.04636858848138203,-0.09362268756305411,-0.010354702791055315,-0.04636858848138204,0.2691203991086758,-0.3587556268596147,-0.03474026281113041,-0.45925300759075016
2,-0.55,0.16864438373655563,-0.0019461356004845194,-0.13325886586573796,0.03210461104292286,-0.0019461356004845099,0.16864438373655563,-0.30994130012018883,-0.041669817801534864,-0.5530038356997113
1,-0.65,0.06126404747938723,0.0426175847574579,-0.15783257567126435,0.06936026900490147,0.042617584757457916,0.061264047479387115,-0.255476661753158,-0.048409242970706236,-0.6188552103751545
0,-0.45,-0.04862444607980724,0.08408774951992472,-0.16456621019602938,0.09537371099334668,0.08408774951992475,-0.04862444607980716,-0.19635461647738106,-0.05492778786735308,-0.650915046466586
