,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_21,harmonic_22,harmonic_23,harmonic_24,harmonic_25,harmonic_26,harmonic_27,harmonic_28,harmonic_29,harmonic_30,harmonic_31,harmonic_32,harmonic_33,harmonic_34,harmonic_62,harmonic_63,harmonic_64,harmonic_65,harmonic_66,harmonic_67,harmonic_68,harmonic_69,harmonic_70,harmonic_71,harmonic_72,harmonic_73,harmonic_74,harmonic_75,harmonic_76,harmonic_77,harmonic_78,harmonic_79,harmonic_80,harmonic_81,harmonic_82,harmonic_83,harmonic_84,harmonic_85,harmonic_86,harmonic_87,harmonic_88,harmonic_89,harmonic_90,harmonic_91,harmonic_92,harmonic_93,all_33_harmonics
72,2.922909958,-0.07486174556063739,-0.08328577202806696,0.28590750485238153,-0.06861627106760011,-0.1691626543090776,0.186746517971511,0.04297658054132405,-0.005401354115124758,-0.026517302130392318,-0.03396791131708513,0.020990882611740286,0.0746458959123077,-0.02177208524385389,-0.0722677999371313,0.041122550200165746,0.04354507695627788,0.05216791632631428,0.029646549046331315,-0.02406637982369151,0.0527087483812504,0.044810785082658976,-0.05165025278068416,-0.048669296834130876,-0.032947269245623974,0.006859096680280383,0.021232261294335277,-0.020080976874592135,-0.08078141914846995,0.016911506782742367,0.026295862021368323,-0.046583788247311825,0.031524936471179765,0.023209817274716705,-0.021940070819023605,-0.046583788247311825,0.026295862021368313,0.016911506782742357,-0.08078141914846997,-0.020080976874592132,0.021232261294335274,0.006859096680280364,-0.03294726924562397,-0.048669296834130876,-0.051650252780684136,0.044810785082658976,0.05270874838125039,-0.024066379823691503,0.029646549046331322,0.052167916326314304,0.04354507695627788,0.04112255020016574,-0.07226779993713132,-0.02177208524385389,0.0746458959123077,0.020990882611740265,-0.03396791131708511,-0.026517302130392325,-0.005401354115124778,0.04297658054132405,0.186746517971511,-0.1691626543090776,-0.06861627106760008,0.28590750485238153,-0.08328577202806696,-0.07486174556063739,0.0,0.20466559492190411
71,2.51470668,-0.06295078673613451,-0.08503366171516262,0.26369241076422295,-0.04647337531830255,-0.18730048622397963,0.1534170260245556,0.05010832112480665,0.030340359285723352,-0.07634471049359863,-0.038225489318368715,0.046558083644810885,0.04681009498947776,-0.011800941563420542,-0.05842793827371267,0.0055589004750317824,0.023590068140896942,0.03418371343034998,-0.01618090084660511,-0.020723371826133187,0.016798723007579522,0.035527065996434896,-0.03293864016999341,-0.06498124128217742,-0.02818623869269192,-0.009792024481021396,0.010950683546272148,0.01258163284427224,0.02239374342494239,0.00031301333593694195,-0.039557585735788665,-0.0014987587311827942,0.009774261263479203,-0.01688942005664474,-0.008807656680326605,-0.0014987587311827975,-0.039557585735788665,0.0003130133359369336,0.02239374342494241,0.01258163284427224,0.010950683546272143,-0.009792024481021394,-0.02818623869269192,-0.06498124128217742,-0.03293864016999343,0.035527065996434896,0.0167987230075795,-0.020723371826133187,-0.01618090084660511,0.034183713430349996,0.023590068140896935,0.0055589004750317824,-0.05842793827371267,-0.011800941563420543,0.04681009498947776,0.04655808364481087,-0.0382254893183687,-0.07634471049359863,0.03034035928572335,0.050108321124806655,0.1534170260245556,-0.18730048622397963,-0.046473375318302534,0.26369241076422295,-0.08503366171516262,-0.0629507867361345,0.0,-0.07110743821941155
70,2.931170206,-0.050752597910156,-0.08523136532721545,0.2306817183968343,-0.020957037102127186,-0.18426743652494515,0.09522103103010808,0.046240127800186506,0.05743246927974746,-0.09880459247500624,-0.025688682605709834,0.04757294423039607,-0.010144682059226251,0.006703119731845271,0.0039013863830832103,-0.03524163362360321,-0.02134845146556021,-0.02414955524475529,-0.04088597276590563,0.012328433787319841,-0.04539076909981619,-0.03405121579246186,0.046093433955989756,0.04647429808229934,0.03580248837057279,-0.00454902655619638,-0.025278014458725642,0.013773740609859489,0.06665386307407262,-0.017148632467877255,0.008545996794193732,0.04808254697849462,-0.04241980629335372,-0.00253358715785124,0.03363830534788704,0.04808254697849462,0.008545996794193737,-0.017148632467877234,0.06665386307407262,0.013773740609859484,-0.025278014458725642,-0.004549026556196362,0.03580248837057279,0.04647429808229934,0.046093433955989735,-0.03405121579246186,-0.045390769099816194,0.012328433787319838,-0.04088597276590563,-0.024149555244755296,-0.021348451465560213,-0.03524163362360321,0.0039013863830832246,0.006703119731845271,-0.010144682059226246,0.04757294423039606,-0.025688682605709837,-0.09880459247500623,0.05743246927974747,0.046240127800186506,0.09522103103010808,-0.18426743652494518,-0.020957037102127166,0.23068171839683432,-0.08523136532721545,-0.05075259791015596,0.0,0.07192077794811277
69,2.209342755,-0.03832283662053648,-0.08387527867524652,0.18822688937432824,0.0060805454492408395,-0.16040633580148297,0.021591194566744847,0.0322211583512298,0.06815140197332435,-0.0858456841601387,-0.0018655424499016155,0.023500279054724887,-0.060788795676172756,0.020360350108848763,0.06299294266682508,-0.04284201217906113,-0.043677487098635705,-0.053977670578547465,-0.012218925371933462,0.02770633250080749,-0.036572172911536256,-0.04583966585399739,0.040714700753538245,0.06655109473942236,0.024559506136037544,0.010865200958623285,-0.0016116677164603984,-0.019486478769344347,-0.06444371114518233,0.012678066455918834,0.032030371721002246,-0.046583788247311825,0.03750893027292302,0.019991067769898088,-0.035870377375209664,-0.046583788247311825,0.03203037172100223,0.012678066455918832,-0.06444371114518234,-0.019486478769344347,-0.0016116677164603936,0.010865200958623278,0.02455950613603754,0.06655109473942236,0.040714700753538266,-0.04583966585399739,-0.03657217291153624,0.02770633250080749,-0.012218925371933465,-0.05397767057854749,-0.04367748709863572,-0.04284201217906112,0.06299294266682509,0.02036035010884876,-0.060788795676172756,0.023500279054724894,-0.0018655424499016313,-0.08584568416013871,0.06815140197332437,0.0322211583512298,0.021591194566744847,-0.16040633580148297,0.006080545449240859,0.18822688937432824,-0.08387527867524651,-0.038322836620536496,0.0,-0.2986264162221336
68,2.497028402,-0.025718217017148697,-0.08099012357649894,0.13806602938511675,0.03267674903685257,-0.11841424346213375,-0.05553823721146317,0.011128900387512287,0.05944134263892354,-0.04211340581313061,0.022777224561246368,-0.01296522549045982,-0.0736182564834421,0.019295603501704336,0.06980652966851207,-0.010082131521822283,-0.0197490484532004,-0.02009273773177177,0.03239857883432295,0.003364738081079305,0.029458938833736074,0.020168418348815352,-0.03922477713162073,-0.044226271313285916,-0.03829032551633192,0.001985779683669526,0.02587344850046956,-0.004005070113175572,-0.025998215397419377,0.00754426470013773,-0.03675797355048658,-0.0014987587311827942,0.0006105174400462708,-0.02193971720108953,0.014004342680314603,-0.0014987587311827975,-0.03675797355048658,0.007544264700137719,-0.025998215397419366,-0.004005070113175572,0.02587344850046955,0.0019857796836695095,-0.03829032551633192,-0.044226271313285916,-0.03922477713162072,0.020168418348815352,0.02945893883373608,0.003364738081079305,0.03239857883432295,-0.02009273773177178,-0.0197490484532004,-0.010082131521822283,0.06980652966851209,0.019295603501704336,-0.0736182564834421,-0.012965225490459803,0.022777224561246354,-0.04211340581313061,0.05944134263892356,0.011128900387512292,-0.05553823721146317,-0.11841424346213378,0.03267674903685258,0.13806602938511675,-0.08099012357649894,-0.025718217017148673,0.0,-0.35791780178568067
67,2.724058438,-0.012996251088245547,-0.07662849716919073,0.08225272993080888,0.056900989492339175,-0.06303759467938687,-0.12366578842492776,-0.012406408270870995,0.0337854048805399,0.016715396407851527,0.037412808438348474,-0.04259353646366071,-0.0406522910380688,0.004278767213946977,0.018687537889128168,0.03217584273420714,0.02509499595467165,0.037508845971972765,0.034723318599668214,-0.025800507794596878,0.04940528552021784,0.05194778338668465,-0.047332004286244365,-0.06804501219029523,-0.020680759812105612,-0.011333673063564285,-0.007947332477650807,0.0214942407008267,0.08084522289297745,-0.01839328280765759,0.0003456214284867634,0.04808254697849462,-0.038189442881924364,0.006867796538483441,0.01726996059661003,0.04808254697849462,0.00034562142848676815,-0.018393282807657573,0.08084522289297745,0.021494240700826697,-0.007947332477650814,-0.011333673063564276,-0.020680759812105605,-0.06804501219029524,-0.04733200428624437,0.05194778338668465,0.04940528552021783,-0.02580050779459687,0.034723318599668214,0.03750884597197277,0.02509499595467165,0.03217584273420714,0.018687537889128157,0.004278767213946978,-0.0406522910380688,-0.042593536463660694,0.037412808438348454,0.016715396407851527,0.03378540488053992,-0.012406408270870995,-0.12366578842492774,-0.06303759467938688,0.05690098949233918,0.0822527299308089,-0.07662849716919072,-0.012996251088245503,0.0,0.10623711196257866
66,2.631429795,-0.00021498624644871513,-0.07086991305281613,0.023071994048848344,0.0769948603965264,-0.0005357030257341081,-0.17174904739506094,-0.033218223745824525,-0.0015022696151590087,0.06955217836683453,0.03561105928592348,-0.049760205413613555,0.017602089063709275,-0.013831921198527893,-0.04794027901201947,0.04412185713849402,0.043361707118278005,0.050836512609729864,-0.008279396942584907,-0.01797842984633839,-0.007936656713412558,-0.004435743579745701,0.03123976709262337,0.04192778156641454,0.04038525210720433,0.0006879860520085028,-0.022937289731562054,-0.006770101608105765,-0.025004665098905154,0.006389709629071682,0.036453554238969454,-0.046583788247311825,0.04195730406218062,0.013532078504837843,-0.03694211792473782,-0.046583788247311825,0.03645355423896945,0.006389709629071688,-0.025004665098905164,-0.006770101608105766,-0.022937289731562054,0.0006879860520085171,0.04038525210720432,0.04192778156641454,0.031239767092623334,-0.004435743579745696,-0.007936656713412576,-0.01797842984633839,-0.008279396942584904,0.05083651260972989,0.043361707118278005,0.044121857138494,-0.047940279012019485,-0.01383192119852789,0.01760208906370927,-0.04976020541361355,0.03561105928592347,0.06955217836683454,-0.0015022696151589896,-0.033218223745824525,-0.17174904739506097,-0.0005357030257341176,0.07699486039652641,0.023071994048848365,-0.0708699130528161,-0.0002149862464487187,0.0,-0.004077358874789184
65,2.515285709,0.012567259528281378,-0.0638193517342604,-0.03705331198031626,0.091499773536962,0.06202674002085246,-0.1919944690591212,-0.04673787182130504,-0.03636166848436058,0.09745637411179926,0.018163576347393105,-0.030685899469231052,0.06490680518110803,-0.021941149692944927,-0.07478236234585144,0.014501906255895078,0.015705376803641535,0.004158826246517868,-0.04047427469676238,0.015617327126627827,-0.052862708406850555,-0.05329117297040683,0.052602219600642784,0.0694612890478841,0.016589800906962073,0.0111713679112833,0.016421562613320877,-0.018100354477385606,-0.06507051289461024,0.013552708622307707,-0.032453485609149076,-0.0014987587311827942,-0.008578221039114908,-0.023433928956715186,0.0317961616606085,-0.0014987587311827975,-0.032453485609149076,0.01355270862230769,-0.06507051289461024,-0.018100354477385606,0.016421562613320877,0.011171367911283286,0.016589800906962073,0.0694612890478841,0.05260221960064279,-0.05329117297040683,-0.05286270840685054,0.015617327126627827,-0.04047427469676238,0.004158826246517872,0.015705376803641535,0.014501906255895078,-0.07478236234585144,-0.021941149692944927,0.06490680518110803,-0.030685899469231063,0.01816357634739311,0.09745637411179926,-0.03636166848436058,-0.046737871821305045,-0.1919944690591212,0.062026740020852476,0.09149977353696201,-0.03705331198031626,-0.06381935173426038,0.012567259528281405,0.0,-0.3816648653597395
64,1.97178168,0.025292163780212356,-0.05560534680547764,-0.09566165106342742,0.09936283594791705,0.117578198758997,-0.18112058686445523,-0.0499974774627313,-0.060854874631904934,0.09042507960033362,-0.007264081453479722,0.004570572744141422,0.07183519412163834,-0.014185371001415112,-0.03956241339404417,-0.028779884157486165,-0.028584031826332842,-0.04742776956348882,-0.019834459471954634,0.026824255930178245,-0.01509177257298534,-0.01170378418729565,-0.022365660493534226,-0.039581451460182285,-0.04206577136147902,-0.0033234618218070666,0.01687030874116587,0.01584390097718011,0.06605574361954628,-0.0166566693669968,-0.007868903719111248,0.04808254697849462,-0.03239559919184001,0.015156017713166714,-0.0052892007703116105,0.04808254697849462,-0.007868903719111243,-0.01665666936699679,0.06605574361954629,0.01584390097718011,0.01687030874116586,-0.003323461821807078,-0.04206577136147902,-0.03958145146018229,-0.022365660493534213,-0.011703784187295651,-0.015091772572985315,0.026824255930178245,-0.019834459471954634,-0.04742776956348884,-0.028584031826332842,-0.028779884157486165,-0.03956241339404416,-0.014185371001415112,0.07183519412163834,0.004570572744141415,-0.007264081453479703,0.09042507960033362,-0.06085487463190494,-0.04999747746273129,-0.18112058686445523,0.11757819875899704,0.09936283594791705,-0.09566165106342739,-0.05560534680547764,0.025292163780212394,0.0,-0.43211802520855425
63,2.629037206,0.03790166568982848,-0.04637764174221734,-0.1503535909122351,0.10001327805487394,0.15983960055980978,-0.14088988722954215,-0.04228148194018972,-0.06799922455856545,0.05097882489662416,-0.029500262030684156,0.037416759798222024,0.03407733956927005,0.003827436880573984,0.028490461669453186,-0.04494895213727367,-0.04260097734512182,-0.043032554100291255,0.026697050772867287,-0.000423773142463972,0.04628832302295006,0.04974661691465605,-0.05637535421141563,-0.07079830931460236,-0.012328608194925598,-0.010387318619130236,-0.022654333808416645,0.010157726675812386,0.02339788119955657,-0.0009343193006779754,0.0393843239632825,-0.046583788247311825,0.044687940893358646,0.004879750729059802,-0.02477110229157597,-0.046583788247311825,0.039384323963282494,-0.0009343193006779623,0.02339788119955657,0.010157726675812384,-0.022654333808416645,-0.010387318619130219,-0.012328608194925598,-0.07079830931460236,-0.05637535421141564,0.04974661691465605,0.04628832302295006,-0.00042377314246396934,0.026697050772867284,-0.04303255410029128,-0.04260097734512182,-0.044948952137273665,0.028490461669453196,0.0038274368805739814,0.03407733956927006,0.037416759798222,-0.029500262030684135,0.05097882489662417,-0.06799922455856545,-0.04228148194018972,-0.14088988722954218,0.15983960055980978,0.10001327805487394,-0.15035359091223507,-0.046377641742217306,0.03790166568982849,0.0,-0.3357095850037264
62,2.629037206,0.050338230992033314,-0.03630446004097648,-0.1988900370832991,0.09340388510291492,0.18403406976000983,-0.07782313803130705,-0.02528372449790029,-0.05575796606628018,-0.0067419680986207965,-0.03877549015077137,0.050531270780404786,-0.024878874814966402,0.01907273647499193,0.07289904553250734,-0.018772871807567773,-0.011500546735306835,0.012156538967072646,0.03837851140971799,-0.027064285705237962,0.03525622130527564,0.026769823462811544,0.012855018040959891,0.0371899581998041,0.043314638877501276,0.005773969830431989,-0.008500617268914507,-0.020936020803748772,-0.08081678077158613,0.017364470214027317,-0.026820348153850353,-0.0014987587311827942,-0.01741576614103655,-0.021129866942364364,0.03818991144317319,-0.0014987587311827975,-0.026820348153850353,0.0173644702140273,-0.08081678077158615,-0.020936020803748772,-0.008500617268914504,0.005773969830431997,0.043314638877501276,0.0371899581998041,0.01285501804095987,0.026769823462811544,0.03525622130527562,-0.027064285705237962,0.03837851140971799,0.012156538967072649,-0.011500546735306831,-0.018772871807567773,0.07289904553250735,0.01907273647499193,-0.024878874814966402,0.05053127078040477,-0.038775490150771356,-0.0067419680986207965,-0.05575796606628021,-0.025283724497900294,-0.07782313803130705,0.18403406976000986,0.09340388510291492,-0.1988900370832991,-0.03630446004097647,0.05033823099203335,0.0,0.07758927873766766
61,3.087181918,0.06254511449180529,-0.02556943846030071,-0.23928390176758568,0.08001442441497941,0.18742686576454634,-0.0021424740077959797,-0.002735605515162127,-0.027620907240759808,-0.062045946770891515,-0.03101469046124698,0.036998186622944206,-0.06835878303194425,0.020527095053738592,0.05680856550524112,0.025088605023903622,0.03177975685108065,0.05299654759606743,-3.893355494743175e-05,-0.014905736349829137,-0.030929756961871724,-0.0416392271723292,0.058544023162930725,0.07205454742607138,0.007940907279536733,0.009025161566878666,0.025794904812013027,0.000337606583949381,0.02758705599639133,-0.012220270053096643,-0.015761275023891914,0.04808254697849462,-0.025275475864520447,0.020987685202654836,-0.0259523258475643,0.04808254697849462,-0.01576127502389191,-0.012220270053096637,0.027587055996391358,0.0003376065839493822,0.02579490481201302,0.009025161566878648,0.00794090727953673,0.0720545474260714,0.058544023162930725,-0.04163922717232919,-0.030929756961871738,-0.014905736349829142,-3.8933554947434145e-05,0.05299654759606744,0.03177975685108065,0.025088605023903622,0.05680856550524111,0.020527095053738592,-0.06835878303194425,0.0369981866229442,-0.031014690461246976,-0.06204594677089153,-0.02762090724075982,-0.002735605515162122,-0.0021424740077959892,0.18742686576454637,0.08001442441497938,-0.23928390176758568,-0.02556943846030071,0.06254511449180533,0.0,0.42832982100840894
60,2.800075604,0.07446661897950746,-0.01436827927425408,-0.2698814553988426,0.06081681969972655,0.16963449526808766,0.07388545157999223,0.02041304206621887,0.00839047802629565,-0.09510812147066004,-0.009627573550461394,0.003954160373532384,-0.06931500545959748,0.007138908228454213,-0.006427456811552836,0.045314810061474246,0.041403103896071575,0.03128158573076368,-0.03840555506600832,0.01862151247438557,-0.048730062175480336,-0.03938049471823951,-0.002978516512476058,-0.034756030522473134,-0.04411903958456892,-0.007903126690801976,-0.00102936479360946,0.020766776913400516,0.06341291607951932,-0.008106909668882837,0.04070269483707718,-0.046583788247311825,0.045589048173752464,-0.004563508402379801,-0.0037203123939248636,-0.046583788247311825,0.040702694837077176,-0.008106909668882818,0.06341291607951935,0.020766776913400512,-0.0010293647936094647,-0.00790312669080198,-0.04411903958456891,-0.034756030522473134,-0.0029785165124760244,-0.03938049471823951,-0.04873006217548033,0.018621512474385562,-0.038405555066008325,0.03128158573076369,0.04140310389607158,0.04531481006147424,-0.006427456811552846,0.007138908228454216,-0.06931500545959748,0.0039541603735324,-0.009627573550461406,-0.09510812147066006,0.00839047802629563,0.020413042066218873,0.07388545157999223,0.16963449526808766,0.06081681969972653,-0.2698814553988426,-0.014368279274254051,0.07446661897950749,0.0,-0.07572958408397956
59,1.969068915,0.08604834936448043,-0.0029051825683592933,-0.2894300305363464,0.037204600361147415,0.13266805913324103,0.1379376997968403,0.039080555405794914,0.04200985775914905,-0.09407659135914563,0.015989421824967626,-0.031175086831612294,-0.0271527084824823,-0.011411215502108154,-0.06432931984746827,0.022851202290740395,0.0071777054947416265,-0.02735688834739969,-0.02663796847074394,0.025453166100827557,0.009701620440883376,0.02971262558790174,-0.05904650524903905,-0.07322856999181718,-0.0034717219096953734,-0.007160707807530206,-0.02541460381496018,-0.010748097024340932,-0.0675924052921519,0.018361722473346727,-0.0200891824938759,-0.0014987587311827942,-0.025540307730878523,-0.015400983613648424,0.030893604610391433,-0.0014987587311827975,-0.0200891824938759,0.018361722473346713,-0.06759240529215191,-0.010748097024340932,-0.025414603814960173,-0.007160707807530187,-0.0034717219096953734,-0.07322856999181718,-0.05904650524903905,0.02971262558790174,0.00970162044088339,0.025453166100827557,-0.02663796847074394,-0.027356888347399695,0.0071777054947416265,0.022851202290740395,-0.06432931984746827,-0.011411215502108153,-0.0271527084824823,-0.03117508683161228,0.01598942182496761,-0.09407659135914563,0.04200985775914905,0.03908055540579492,0.1379376997968403,0.1326680591332411,0.0372046003611474,-0.2894300305363464,-0.002905182568359286,0.08604834936448046,0.0,-0.48710560318652985
58,3.147364861,0.09723746086736483,0.008610876381805443,-0.2971293062171076,0.010891746993688457,0.08070593435665838,0.1796324019104732,0.04916898413615077,0.06365282662053626,-0.059321132251306134,0.03458145803648675,-0.049864195494779544,0.0319003696441253,-0.021710221197613948,-0.06884415150260428,-0.02113988285246883,-0.03464937856565427,-0.053704403466674315,0.019902542316000173,-0.004204558869878137,0.05295635112319916,0.04837912843144267,-0.0069827548152693215,0.03228244558382204,0.04447071924289935,0.009592433861707366,0.010418843849563472,-0.015378701441173566,-0.020770849594794326,-0.005803155883807052,-0.023008377877323266,0.04808254697849462,-0.017120571585565104,0.023417576816445247,-0.03731223976964722,0.04808254697849462,-0.023008377877323266,-0.005803155883807055,-0.0207708495947943,-0.015378701441173565,0.010418843849563476,0.009592433861707364,0.04447071924289935,0.032282445583822046,-0.006982754815269343,0.04837912843144267,0.05295635112319915,-0.004204558869878134,0.019902542316000176,-0.053704403466674336,-0.03464937856565427,-0.02113988285246883,-0.06884415150260428,-0.021710221197613948,0.03190036964412529,-0.04986419549477954,0.034581458036486726,-0.05932113225130612,0.06365282662053627,0.049168984136150756,0.1796324019104732,0.08070593435665839,0.010891746993688434,-0.2971293062171076,0.008610876381805447,0.09723746086736487,0.0,0.24889676606916017
57,3.263295587,0.10798290013870922,0.019969956784983655,-0.2926640731901292,-0.016211724261869703,0.019621485253785795,0.19221149811462804,0.04846368512457963,0.06714928308218272,-0.003300641926642305,0.03798011620131248,-0.04225749023940618,0.07110930726465942,-0.016311197385605297,-0.01622508394401628,-0.045215676713708595,-0.03978037857369633,-0.01666142379603922,0.040462483453370286,-0.02783467455106639,0.013367602152112131,-0.015060737795938063,0.057868499623868704,0.07431903743079474,-0.0010330880249298257,0.004897723791902982,0.021565339949782554,0.01845751794250291,0.08069612523727245,-0.013965496635960944,0.04035469260187835,-0.046583788247311825,0.044623734465427146,-0.013267094118582758,0.018664109485968267,-0.046583788247311825,0.04035469260187834,-0.013965496635960924,0.08069612523727247,0.01845751794250291,0.02156533994978255,0.004897723791902962,-0.0010330880249298216,0.07431903743079474,0.0578684996238687,-0.015060737795938058,0.013367602152112114,-0.027834674551066384,0.04046248345337029,-0.016661423796039226,-0.03978037857369633,-0.04521567671370859,-0.016225083944016273,-0.016311197385605297,0.07110930726465942,-0.04225749023940618,0.03798011620131248,-0.003300641926642305,0.06714928308218275,0.04846368512457963,0.19221149811462804,0.019621485253785802,-0.01621172426186972,-0.2926640731901292,0.019969956784983676,0.10798290013870925,0.0,0.6967643075568247
56,2.795153221,0.11823563820369393,0.030964979610223074,-0.2762171386201785,-0.04213840733039109,-0.043680812557182244,0.17363611344085617,0.03711948779538828,0.0515024373092133,0.05390303979949824,0.0246921944337639,-0.012366356468259282,0.0660835510433522,0.0008819788457377966,0.049859213275461216,-0.026695048515792665,-0.002781211282812946,0.04004802324334156,0.008203123777004084,-0.011561307349265446,-0.04713306112981845,-0.05294035653547882,0.016745294082439053,-0.029772025789138026,-0.044366069143299505,-0.010747872701716303,-0.01838620424075,0.006125854218175319,-0.030137969562540882,0.01638282638934212,-0.01253556334222344,-0.0014987587311827942,-0.03261922612135959,-0.007175841454430415,0.012522771019470512,-0.0014987587311827975,-0.01253556334222344,0.01638282638934211,-0.030137969562540896,0.006125854218175319,-0.018386204240749996,-0.0107478727017163,-0.044366069143299505,-0.029772025789138026,0.016745294082439074,-0.05294035653547882,-0.04713306112981845,-0.011561307349265446,0.008203123777004084,0.040048023243341564,-0.002781211282812943,-0.026695048515792665,0.04985921327546122,0.0008819788457377942,0.0660835510433522,-0.012366356468259298,0.0246921944337639,0.05390303979949824,0.05150243730921332,0.03711948779538828,0.17363611344085617,-0.04368081255718225,-0.0421384073303911,-0.2762171386201785,0.03096497961022308,0.118235638203694,0.0,0.0355788877786003
55,2.625425219,0.12794889417009792,0.04139550269221323,-0.24846184194098184,-0.06500631767579258,-0.10204579637558114,0.1269170275370745,0.017626705494952325,0.02117298171563011,0.0917839308013802,0.0005557467180379449,0.02404615813161734,0.01994945386317903,0.017437421826029666,0.07456524953913318,0.016974236876135564,0.037163450768043525,0.04948641158213426,-0.03476450749839077,0.02128622273954926,-0.03390004171093797,-0.0009725432649968276,-0.055043532809752646,-0.07532470549987451,0.005527297078427783,-0.0023621562314036803,-0.014772517960742021,-0.021528439686569728,-0.06168296397683564,0.0015545591901478507,-0.02931351503708739,0.04808254697849462,-0.008264749094314964,0.022051845086723514,-0.035296718777408996,0.04808254697849462,-0.02931351503708739,0.0015545591901478405,-0.06168296397683562,-0.02152843968656972,-0.01477251796074201,-0.002362156231403663,0.0055272970784277856,-0.07532470549987454,-0.055043532809752646,-0.0009725432649968324,-0.03390004171093794,0.021286222739549256,-0.03476450749839077,0.04948641158213428,0.037163450768043525,0.01697423687613556,0.0745652495391332,0.017437421826029663,0.019949453863179034,0.024046158131617333,0.0005557467180379616,0.0917839308013802,0.02117298171563013,0.017626705494952318,0.12691702753707454,-0.10204579637558117,-0.0650063176757926,-0.24846184194098186,0.04139550269221323,0.12794889417009794,0.0,-0.024919786718337195
54,3.225652817,0.13707834867878016,0.05107137484481238,-0.2105344882596946,-0.0831555031349364,-0.14887637621125988,0.059626674324772956,-0.005735545810025456,-0.015192588778751624,0.09676274998464443,-0.023824868550613353,0.047777964792447586,-0.03859452351263816,0.021384372250286474,0.037389435870296965,0.04465256933627362,0.037749452735701836,0.0005130512918741961,-0.03235091591051259,0.023618058341878304,0.032365283676230636,0.05264581640518779,-0.02603125542499496,0.027227635572947276,0.043806163137405485,0.01130513709062389,0.023843942201411925,0.004666461627860358,0.06905194280415482,-0.017560494784661887,0.03835456451008356,-0.046583788247311825,0.04183151982502105,-0.01982029115316508,0.03435794985147023,-0.046583788247311825,0.03835456451008355,-0.017560494784661866,0.06905194280415483,0.004666461627860358,0.023843942201411925,0.01130513709062388,0.04380616313740548,0.027227635572947276,-0.026031255424994987,0.05264581640518779,0.03236528367623065,0.023618058341878304,-0.0323509159105126,0.0005130512918741961,0.037749452735701836,0.044652569336273616,0.03738943587029696,0.021384372250286474,-0.03859452351263815,0.047777964792447565,-0.02382486855061333,0.09676274998464444,-0.01519258877875161,-0.0057355458100254615,0.05962667432477297,-0.14887637621125988,-0.0831555031349364,-0.21053448825969462,0.0510713748448124,0.1370783486787802,0.0,0.4812704802278742
53,2.33844084,0.1455823461227506,0.05981620236731061,-0.16398782789230346,-0.09526853770749917,-0.17887921470241597,-0.01732823123370343,-0.027838712327867107,-0.04722696904490818,0.06705472451477199,-0.03773801786047481,0.04631412838468928,-0.07313015377857196,0.00986890506354426,-0.03081594551121175,0.030264967418900533,-0.0016438219204575884,-0.04906589388798789,0.012293221438266572,-0.00790869438042153,0.04799923694580979,0.016916621211299974,0.05065200451867843,0.07624442671354631,-0.00996478858427307,-0.00030487748489683926,0.0059633231552047306,0.01918911883914703,0.018120118073849483,0.011748530100461273,-0.004468736754474208,-0.0014987587311827942,-0.03836270956183586,0.0022123924946542105,-0.010337139339608692,-0.0014987587311827975,-0.004468736754474208,0.011748530100461268,0.018120118073849473,0.01918911883914703,0.005963323155204726,-0.00030487748489685417,-0.00996478858427307,0.07624442671354631,0.050652004518678406,0.016916621211299974,0.04799923694580978,-0.00790869438042153,0.012293221438266572,-0.0490658938879879,-0.0016438219204575907,0.030264967418900533,-0.030815945511211754,0.009868905063544263,-0.07313015377857196,0.04631412838468928,-0.03773801786047479,0.06705472451477199,-0.04722696904490819,-0.027838712327867113,-0.01732823123370343,-0.17887921470241602,-0.09526853770749917,-0.16398782789230346,0.059816202367310604,0.14558234612275064,0.0,-0.3045700702756282
52,1.102074519,0.1534220847121504,0.06747056474810584,-0.11072748658324973,-0.1004661518127808,-0.18866304173233042,-0.09147450123231982,-0.0438306384604941,-0.06579761447200412,0.013309382899255894,-0.03507095324522927,0.020426600995479337,-0.06217398996806964,-0.008782480338135492,-0.07344711199450098,-0.012634412259640656,-0.03929617567536868,-0.04072945243109437,0.040889916670301674,-0.02809762994028384,-0.011455514443438279,-0.04752252369935992,0.03457635658173026,-0.02465217813064312,-0.04279674661851163,-0.011233212396120611,-0.026047104535845838,-0.014286064085551803,-0.08048339396018983,0.008660304506631826,-0.03441855344704138,0.04808254697849462,0.0009294331959231981,0.0171118537897223,-0.020628272964496163,0.04808254697849462,-0.03441855344704138,0.008660304506631808,-0.08048339396018983,-0.0142860640855518,-0.026047104535845828,-0.0112332123961206,-0.04279674661851163,-0.024652178130643125,0.03457635658173028,-0.04752252369935992,-0.011455514443438296,-0.02809762994028384,0.040889916670301674,-0.040729452431094396,-0.03929617567536868,-0.012634412259640654,-0.07344711199450098,-0.00878248033813549,-0.06217398996806964,0.020426600995479334,-0.03507095324522926,0.013309382899255888,-0.06579761447200413,-0.043830638460494085,-0.0914745012323198,-0.18866304173233048,-0.10046615181278079,-0.11072748658324974,0.06747056474810582,0.15342208471215046,0.0,-1.6170853327189594
