,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_84,harmonic_85,harmonic_86,harmonic_87,harmonic_88,harmonic_89,harmonic_90,harmonic_91,harmonic_92,harmonic_93,all_11_harmonics
60,11.40581427,1.2716081582945304,0.06153601806011535,0.04453573422206475,0.11330679082203736,-0.1355448674554944,0.020796709346124383,0.11917953095388563,-0.02716227402866467,0.13803180864397055,0.03800436144962451,-0.10125345358004269,0.08477252711043115,0.13803180864397055,-0.027162274028664647,0.11917953095388562,0.02079670934612438,-0.1355448674554942,0.11330679082203746,0.04453573422206474,0.06153601806011512,1.2716081582945304,0.0,3.234098652697152
59,10.54774107,1.2043280756314487,-0.03361494349758484,0.08124275906365631,0.08132204929109464,-0.20536649165838547,0.03186624250770959,0.07342674381891302,-0.0069083809150063714,0.11764251333284106,-0.04460711655060181,-0.038741729339653454,0.06870227559820309,0.11764251333284106,-0.00690838091500637,0.07342674381891298,0.03186624250770959,-0.20536649165838528,0.08132204929109474,0.08124275906365631,-0.03361494349758488,1.2043280756314487,0.0,2.673230564857322
58,10.04797622,1.1315529201841186,-0.12815309577161726,0.1146236958035629,0.043434244927010375,-0.2519752039782292,0.03777075561276438,0.011555090376616036,0.015314992999302661,0.05508153950670051,-0.10762043924427243,0.044200391811574306,0.009894663194334248,0.055081539506700486,0.015314992999302635,0.01155509037661596,0.03777075561276438,-0.2519752039782291,0.04343424492701046,0.11462369580356292,-0.12815309577161732,1.1315529201841181,0.0,2.004884495082094
57,8.961698922,1.0536147482951257,-0.2203549833178734,0.14331192496955925,0.0023936046574212213,-0.27010274510297316,0.03755321933458739,-0.05285317230725472,0.033172280989092424,-0.027224685507812974,-0.12335067696031653,0.10383349801388089,-0.05506808436561896,-0.027224685507812964,0.03317228098909239,-0.05285317230725482,0.03755321933458739,-0.27010274510297305,0.0023936046574212977,0.14331192496955925,-0.2203549833178735,1.0536147482951257,0.0,1.3244351207076888
56,8.612474307,0.9708691739668897,-0.30853974141426654,0.16613294708886564,-0.038820784291814216,-0.2577001292833504,0.031248892905249563,-0.10565894284685066,0.04157262511235421,-0.0997715926330574,-0.0848867431814436,0.10871015391769583,-0.08577484004389524,-0.0997715926330574,0.04157262511235416,-0.10565894284685075,0.031248892905249563,-0.25770012928335034,-0.03882078429181415,0.16613294708886564,-0.30853974141426654,0.9708691739668897,0.0,0.7367134679003966
55,8.863629903,0.8836937462765345,-0.3910997386678319,0.1821524668345614,-0.07721722250193186,-0.21616924455774192,0.01987960914493878,-0.13527013488080228,0.038121207151452424,-0.1365530659006645,-0.009127783295011205,0.05625866183655192,-0.06312397019288568,-0.1365530659006645,0.03812120715145237,-0.1352701348808023,0.01987960914493878,-0.21616924455774192,-0.07721722250193183,0.1821524668345614,-0.3910997386678319,0.8836937462765342,0.0,0.3190821541456841
54,8.185160267,0.7924862267060416,-0.4665298845589259,0.1907146431860441,-0.11000856196941991,-0.1502043950444856,0.00528815132614736,-0.13518640778699367,0.02380197710750115,-0.12438393591900929,0.07064147199837234,-0.025860757066252047,-0.0012058144833406081,-0.12438393591900929,0.02380197710750113,-0.1351864077869937,0.005288151326147365,-0.15020439504448568,-0.11000856196941991,0.19071464318604414,-0.4665298845589259,0.7924862267060419,0.0,0.09553052654257954
53,7.671038745,0.6976627742478423,-0.5334550676382677,0.19146893963747114,-0.13481452159036073,-0.06726169603660995,-0.010160433204552772,-0.10542614159647637,0.002697143098238095,-0.06762650865091838,0.11937436703436713,-0.09434254181374425,0.061462437613757644,-0.06762650865091838,0.0026971430982380973,-0.10542614159647637,-0.010160433204552772,-0.0672616960366101,-0.13481452159036075,0.19146893963747114,-0.5334550676382676,0.6976627742478425,0.0,0.03266323936711202
52,8.112480402,0.5996560465667831,-0.5906552241712525,0.18438447520349485,-0.14983446870048592,0.02328370295700308,-0.023962170251686052,-0.052522402152104436,-0.01917660791400158,0.013373204004686489,0.11566008400388923,-0.11307291877213295,0.08589698704660499,0.01337320400468649,-0.01917660791400155,-0.05252240215210437,-0.023962170251686052,0.023283702957002928,-0.14983446870048597,0.18438447520349485,-0.5906552241712524,0.5996560465667826,0.0,0.057577263363234876
51,8.412937063,0.49891322588243464,-0.6370875802215453,0.16975128869043157,-0.15397812468145722,0.11119730676004033,-0.033880013867768836,0.011911217747231018,-0.035583381703518435,0.08957898252862519,0.06113049470930539,-0.07217444978695166,0.05689792743300955,0.08957898252862519,-0.03558338170351839,0.011911217747231114,-0.033880013867768836,0.11119730676004012,-0.15397812468145727,0.1697512886904316,-0.6370875802215453,0.4989132258824348,0.0,0.08749981462430922
