,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_11,harmonic_12,harmonic_13,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_20,harmonic_21,harmonic_22,harmonic_24,harmonic_25,harmonic_26,harmonic_27,harmonic_29,harmonic_30,harmonic_31,harmonic_32,harmonic_34,harmonic_35,harmonic_36,harmonic_37,harmonic_39,harmonic_40,harmonic_41,harmonic_43,harmonic_44,harmonic_45,harmonic_46,harmonic_47,harmonic_49,harmonic_50,harmonic_51,harmonic_53,harmonic_54,harmonic_55,harmonic_56,harmonic_58,harmonic_59,harmonic_60,harmonic_61,harmonic_62,harmonic_64,all_51_harmonics
10,16.028,-0.7273889635482721,0.4643788531262835,-0.05193498645267584,0.1407810678771896,0.6628863726811465,0.014322746036948436,-0.16962466381338473,-0.067186798455488,0.29863854231862924,0.05417090641753485,0.21244897715463654,0.10165516193383242,-0.14507496683156357,0.231805809467506,0.13060714493747622,-0.10015048162468278,0.17373102809526902,0.061695747796304976,-0.11731044332700095,0.1440611041120676,-0.07744331255898239,0.03304551351736326,0.136717092645476,-0.07756311125874771,0.10134633509344873,-0.001987177858091146,-0.06699796869473533,0.04304339163362654,-0.018097102497429556,0.02157612043775672,0.09503257929994095,-0.06516598781364487,-0.016952499964554883,0.04058914728682167,0.03401162366714928,0.16083104329265618,-0.13701390636934288,0.015769667781365352,-0.025334470688837332,-0.028506129014883422,0.07556541107780186,-0.012859677600442206,-0.0078017851655186,0.014745329827151167,-0.009731514732256539,0.0055672613250937674,-0.01926357717522342,0.08288893903791907,-0.17148298384128755,-0.016256711091923816,-0.0022990243303351843,14.840597494523703
11,16.199,-0.7290281604890344,0.500209314603722,-0.017753313494835058,0.3772068169002775,0.6322074566087319,0.321267486472965,0.10392413544961979,-0.2643610751505845,0.13158813099282768,0.17786008292057087,0.22279923648179883,0.0641684722818579,-0.27704929302071035,0.2119229403422096,0.05255359630020029,0.04593916780072586,0.07993919967841111,0.15515310406235786,0.10191064035994542,-0.09137344603639586,0.09307626564529344,-0.017237582328782888,0.008299262590182033,-0.03708258288051388,-0.1443892513039173,0.08970665366381586,-0.05214750020105749,0.0792031648129147,-0.13001605456512272,-0.06663501133690991,0.009226242552966172,0.054125065361954154,-0.026552913284426702,-0.05993410852713165,0.07570958110064484,-0.17476466766466983,0.11473221224037997,0.07880732915989047,-0.08187771905532373,0.0008838694979300818,-0.03797752493206921,0.07024229097367855,-0.025016217924341066,0.01095320921728119,0.006399425689833766,-0.02433654522295226,0.02981508680814106,-0.08118419247836775,0.16397875609268486,0.02311687722114577,0.0001246279908763576,15.11231393429877
12,17.227999999999998,-0.728938183177348,0.5312968252675123,0.01680674051772901,0.5913711731267189,0.547918106749032,0.5912266820198263,0.361892671298367,-0.41154374065829186,-0.07234038214851533,0.2424989356734028,0.14676777735956867,-0.006073375604446068,-0.24911008474142554,0.05485726340120149,-0.06337290945920566,0.15177525895561064,-0.09044392029766078,0.08686742346445334,0.1970259083528995,-0.20726072473657278,0.13324027823569537,-0.04176543352271151,-0.13410055045388067,0.06945157745991874,-0.11891734364766944,0.004171788709110653,0.07587700202042755,-0.06419756189718799,0.06532851595338847,0.008982583960660373,-0.10099052515998348,0.025267438900777373,0.0389064549524119,0.019344961240309988,-0.11601596158882778,0.04254571671776547,-0.005429805207883621,-0.11951174374642604,0.14459779187809751,0.027161231009236158,-0.015447255831867401,-0.106156980822068,0.05143254123535487,-0.03434815231221278,-0.0019860346495010344,0.04068683173619689,-0.0382397163885107,0.07559492479606515,-0.1517206072305229,-0.029634707156529393,0.002049842260497318,16.203666578141185
13,17.935,-0.7271192450294555,0.5573466154488534,0.05100858803518394,0.7706349247411604,0.4171659588383702,0.7931215949728413,0.5656064075077072,-0.4809020341101897,-0.25599521286789634,0.2266270834639008,0.013832834089388582,-0.07321503469295018,-0.07738392184336845,-0.13771883733022253,-0.13362947725769653,0.12462038569217639,-0.17417097294826436,-0.07197526506827878,0.0522048852714143,-0.05198110325458618,-0.013201947741256246,-0.003890162407125738,-0.05057768725333583,0.052274588781595605,0.12991796868690084,-0.08960505880423904,0.03922809990391093,-0.06205680256733432,0.10628392273125596,0.0625156134035935,0.05598948073050661,-0.07275107791535791,-0.005614952878240168,0.04058914728682167,0.04995234939916179,0.1252534584826001,-0.10799093538491564,0.07851809387663652,-0.12874384069236505,-0.042212465518941054,0.06243042242565195,0.1096272569942181,-0.06468721636290534,0.050519252333425635,-0.0027629338845801504,-0.05299293947811528,0.04393648907799892,-0.06638857263981947,0.1350639142199498,0.035713678817223586,-0.004223096831785121,16.66704111493554
14,18.188,-0.7235756603656839,0.5781116828030691,0.08412327605724024,0.9044185683780924,0.25103863814094535,0.9037093088206184,0.6845246649802164,-0.45932005772558865,-0.36790635779126846,0.1355140504938782,-0.12446525134651583,-0.10298366679141435,0.13900843138521896,-0.24114622785798653,-0.10758543351432609,-0.01173137113073579,-0.0910214516039051,-0.1557856297452609,-0.15619075422830517,0.17130732527712236,-0.14115452597519826,0.03979752965133696,0.11815471777132112,-0.05801690757491957,0.13472731370104682,-0.006353925437826245,-0.08255627916712661,0.08077215422089717,-0.10393867002268264,-0.03765213937841332,0.06483471275756535,0.028361363600588198,-0.034264010583788855,-0.05993410852713165,0.061910400832056824,-0.18830539976290298,0.139504005927513,0.01615041750410024,0.04293085695074562,0.03706936052359701,-0.08337966441024955,-0.07959251024118326,0.06138835625212917,-0.05606552608331365,0.007045053349027517,0.06003166925713104,-0.04649902161583772,0.05400564380212924,-0.11449157256811442,-0.041263769143415195,0.006393846851957885,17.201517122212802
15,18.766,-0.7183158341773551,0.5933951343690971,0.11544502250078079,0.9848266734478938,0.06362354212954673,0.9102585419149283,0.7008192677279952,-0.3508790393155797,-0.37671026941902547,-0.0005902386532744922,-0.21450678766526957,-0.08018370591344981,0.27516477555796987,-0.18847387487375908,-0.00400952140596786,-0.13780367680092698,0.0793374809677764,-0.07719356614317043,-0.17437876782263018,0.17046802081486298,-0.07141676989150358,0.024022409978217463,0.08782880454542329,-0.06496534735722842,-0.11352274009370399,0.08945032274073515,-0.02517143465353708,0.040483574944681404,-0.0685257372954343,-0.04524840545767692,-0.09785719732731292,0.05184436407979178,0.03394444493819957,0.019344961240309988,-0.11701019540612263,0.09388089291689894,-0.06520775046080714,-0.09977852558316565,0.06621063091905188,-0.014192364781864855,0.06955900074859239,0.025232162780611644,-0.042380143110275575,0.049820523301353475,-0.01013678001404172,-0.061103387301463606,0.045744513952716295,-0.03903863969445277,0.09059999666224852,0.04620278724143153,-0.0085608049353363,17.025646806713336
16,19.07,-0.7113522421910734,0.6030520534951997,0.14430625871961844,1.0071138421189385,-0.12918675391784185,0.8120153214300161,0.6120473356448708,-0.17608555771757148,-0.27993961618460605,-0.1364985659916086,-0.22138167929447264,-0.016453520555876656,0.2524953333844684,-0.013797857192644371,0.10245586816880507,-0.1431274230270156,0.17368164030152136,0.0818707631593669,0.01979003573092998,-0.05340092345641959,0.09834190311424411,-0.027645390833356546,-0.09046457419129464,0.043806230488622734,-0.14854211652931615,0.008532293905553736,0.08684216068172525,-0.09158480847884669,0.12883226828945626,0.058402982203211634,-0.0016423697918812098,-0.06657868273472994,0.006198735475234455,0.04058914728682167,0.06482842752851359,0.07905453067442476,-0.0585464978496734,0.11519817013460956,-0.13937345247672608,-0.015474223305660915,-0.02673174525206793,0.03683980873766104,0.01252680118060219,-0.03309764564250913,0.011515709154276504,0.056101567268834994,-0.04172678942004111,0.022203705194576054,-0.06408182907289882,-0.0504575915428506,0.01072268594508831,16.70905586211564
17,18.910999999999998,-0.702701401277681,0.606990873928832,0.17009185757119025,0.969964765669639,-0.3110421682334367,0.6202897836052852,0.43151752008179056,0.03200632354883407,-0.10471476202820369,-0.22708877371092367,-0.14242445501231318,0.05567545707700993,0.08408496273555324,0.16980984475290467,0.13508603094192578,-0.023037751057991433,0.10161806470257714,0.15558697168925323,0.18985872060870132,-0.20740345720083073,0.1303703576252373,-0.03800729440025914,-0.11634993791650748,0.07454762808326912,0.09544636130076366,-0.08924253724112198,0.01038502234623111,-0.016022423213011183,0.02172436226216483,0.018464895808217596,0.0989177753736869,-0.002765571991844426,-0.03906956089618165,-0.05993410852713165,0.04679170785548956,-0.18587805989322637,0.13789510034022032,-0.05186850324703028,0.13680114102291568,0.03773798108773485,-0.027242835755398098,-0.08765254901949165,0.02053216399931699,0.009413921995275912,-0.01094884504377464,-0.04552337872322367,0.034732455204977794,-0.0043063623711250484,0.03570586009827109,0.05396517295279593,-0.012878207755392695,16.512938351180335
18,16.331,-0.6923838302760655,0.6051742480416407,0.19225224378364825,0.875571849289452,-0.4665215798764588,0.3571541074945931,0.1862947763393797,0.23404569620942575,0.09985682444007239,-0.2422845174927886,-0.008247700504398863,0.0993845839408815,-0.13285945555550302,0.2434955568452684,0.07036591099723405,0.11723843057218569,-0.06780774184975123,0.06710784774694986,0.12871924798163956,-0.09005234858152228,-0.020188033067525066,0.008418763776928687,0.05378245716704397,-0.02749950215827972,0.16015716969802427,-0.01070560220841496,-0.08861039423356816,0.0958641964235518,-0.13672415779112854,-0.0668709524403284,-0.06223485291161287,0.06861733725922357,0.026103986720343624,0.019344961240309988,-0.11551056005561249,0.13725508203655304,-0.11265468024337788,-0.04691840147083298,-0.059891483199476576,-0.041947981692823336,0.06985696292257296,0.11167632508867342,-0.04833692410763414,0.016249666379001815,0.00853196991752683,0.03042026960809752,-0.025260457026470534,-0.013797032333636638,-0.00629473970376664,-0.05667358794715,0.01502609201181699,14.87416413482576
19,13.32,-0.6804240013247406,0.5976194009571455,0.21031510719863314,0.7295058241916362,-0.5824405212863919,0.052901481081496185,-0.08685720323944326,0.3918262027025279,0.276443135101989,-0.17704074408405163,0.12912677834977507,0.09236228994845594,-0.2731170687882127,0.15956074836187523,-0.04506368113723638,0.1547860643746489,-0.17226564095643127,-0.09132944530573954,-0.0891733096015769,0.14511759064359311,-0.14247259421949202,0.042266067195569405,0.1333061514133206,-0.08056293564495116,-0.07595652411848987,0.08898182553473231,0.00470246296695026,-0.009581699275193317,0.027943928685827502,0.012202010784363585,-0.058728946375700974,-0.04781602395819532,0.01748677849775623,0.04058914728682167,0.07832280027698386,0.02615187351601315,0.0019692888061494805,0.11363195115770602,-0.04956303424939874,0.026090171203666527,-0.08334024593570011,-0.10156882819812257,0.063772208119792,-0.03849574807474839,-0.004673459781345942,-0.012293454706176465,0.013986486493712882,0.031240263256568805,-0.023298871988361624,0.058542727800515684,-0.017165064889458872,13.048149812168987
20,11.985999999999999,-0.666850281816637,0.5843979672232853,0.22389546924229886,0.5403869830465833,-0.6489692053131683,-0.25744136667557466,-0.3469875868238283,0.47551099307184685,0.3755551476978111,-0.05301867099461021,0.21643738271397245,0.03819314463536966,-0.25573083706689115,-0.02766156378729511,-0.12801795314847883,0.05670455729242375,-0.1116725014586785,-0.15455818982101774,-0.1984714526354533,0.19042479892080558,-0.0652208345360844,0.01296223489541018,-0.01175448591273244,0.009876970914365244,-0.16940046670927933,0.012872561443514714,0.08780971682361748,-0.09330504492549661,0.12657286337015325,0.06127513076723862,0.10015970486678662,-0.0333695281719401,-0.04056205932089424,-0.05993410852713165,0.030675730863416427,-0.16768848356422533,0.11020974519647316,-0.10266685455457485,0.1320851415109193,0.002249112910746327,0.06207006108330113,0.06041917983385792,-0.06288810858614255,0.05264569579013772,2.5281690000080497e-05,-0.007055301704273224,-0.001714780173025636,-0.04718870241283054,0.05221702423618861,-0.05954491255348361,0.019293857848401035,12.604964360983546
21,11.472000000000001,-0.6516948671147812,0.56563531157849,0.2327038880752333,0.31937644124073594,-0.6604660793735508,-0.5381465771851359,-0.5550977348700167,0.4692749784685113,0.3694163229296957,0.0886058322501991,0.2198328294198575,-0.035471906556589494,-0.09073613617369519,-0.19697788150855244,-0.1187155806713077,-0.0910635312071246,0.055916219090385536,-0.05666407994725244,-0.06607293441495149,-0.013407826249910243,0.10337428445398307,-0.035708903364666277,-0.13701203588160607,0.08272344813298564,0.05534185216224729,-0.08866834223933143,-0.019653618803576266,0.034502304549811895,-0.07392452132983766,-0.040302682946374666,-0.005950265722652343,0.07241453008588182,0.01604994174860467,0.019344961240309988,-0.11154901766120129,0.16899020488046237,-0.1387982128826339,0.021518836692053747,-0.1428325629667574,-0.02951242694981685,-0.014916224832344206,-0.0008038135363145668,0.04591086762386621,-0.0557235997624501,0.004627168213103991,0.025702777131167268,-0.010679251189610413,0.06087924498008932,-0.07962134859607048,0.05966530092318622,-0.021411208386031895,12.299671443187837
22,12.946,-0.6349937041884509,0.5415093402517296,0.23655262754275072,0.07951744789607455,-0.6159562223413622,-0.7568982902961953,-0.6799878600359092,0.37429741123604887,0.2597470910759534,0.20081281249257543,0.1379966663736563,-0.0910301231798389,0.12663168605592598,-0.23878568684649185,-0.023860355239788557,-0.1590384642088117,0.1699305298821648,0.10030084534563041,0.1467885795428053,-0.19969849460758188,0.12719121293002383,-0.031026182314455593,-0.031441854574758656,0.008218156052612863,0.17613512423376834,-0.01503188647333787,-0.08446334095412056,0.08408991284515628,-0.09971802884112542,-0.04279238798815558,-0.09631725645673131,-0.020011186499026105,0.02729196368459911,0.04058914728682167,0.09014785851769719,-0.028968431139098857,0.06211267600695948,0.07433942848158245,0.07596518072484666,0.04265706864611378,-0.03845778193245778,-0.0590572196847678,-0.017184981291379915,0.04708213855529912,-0.0084977719825084,-0.04179545482124169,0.022311470705865054,-0.07165682252493537,0.10471736412863701,-0.058902110086802247,0.02351586078578583,12.928231036908535
23,10.422,-0.6167864063509352,0.5122488140677097,0.23535965844509077,-0.16503437988977712,-0.5192140166892569,-0.8885129700285892,-0.702934486398365,0.20853888413534455,0.07728269450091987,0.24634906259607522,0.002657675535593494,-0.1001215005155784,0.2709073871250498,-0.12602178354869284,0.08818992960789954,-0.08765814998325429,0.12113111710183316,0.1527047731369474,0.18089234716142327,-0.12471620918875344,-0.02712623460976481,0.020013788893673872,0.12709923481248633,-0.08092578881676121,-0.03390762664572296,0.08830227326941963,0.03403499501987537,-0.05696166381880443,0.11014945881899496,0.05992720028037384,0.06814817522510154,-0.05766318894667769,-0.038614943782235706,-0.05993410852713165,0.013905953925666495,-0.1352791250244398,0.06168333874521046,-0.11937936208923552,0.032181462123731304,-0.035394673796694864,0.07579462353698092,0.10086878643474993,-0.015938562095645686,-0.02853871879715989,0.010932519119173577,0.05373375912038886,-0.03235208586783167,0.07900574687770191,-0.12677751025866937,0.05726664208325329,-0.025606566861858797,11.605870269030662
24,9.44,-0.5971161593011326,0.47813117935223975,0.22915040684739668,-0.39984647076984386,-0.3784430853836088,-0.917838629797071,-0.620497465221493,0.0033449189422216676,-0.12684048736790016,0.21009634879611186,-0.1337117253858729,-0.05810529377730112,0.2588146769398777,0.06831904617923755,0.13668579272649065,0.06053140170048571,-0.043726359108740176,0.045917984764024825,-0.005292877792051838,0.11343692247298076,-0.1434527332109038,0.04115049295315557,0.07151294604736413,-0.025920058676256567,-0.18026140920626452,0.017182296687913455,0.0786682816731176,-0.06887616806911097,0.05970362716718269,0.01530987448585345,0.052309835654498864,0.0625178800110887,0.0046348809735739715,0.019344961240309988,-0.10521000162119318,0.1863951611077974,-0.1386945142001809,0.08281172716023591,-0.12284079106041602,0.011199554205097812,-0.08152457481021758,-0.11185215320422784,0.044983408575722215,0.003993251993177999,-0.011520013808712001,-0.06033104966483498,0.04008484237644623,-0.08257438490629336,0.14516223954139673,-0.054783116442111805,0.027682086699457747,11.60862633254767
25,9.51,-0.5760296186918438,0.4394799372049773,0.21805721216727966,-0.6110610577200875,-0.20558063449980696,-0.8414991872047608,-0.44503572063264385,-0.20248158221376047,-0.29541611360086056,0.10409073028910076,-0.21823961734144778,0.013571087564599911,0.09733349761081506,0.21843531689045642,0.08667849846715363,0.15568115266087676,-0.1666887659066424,-0.10873709697814503,-0.18503248614032128,0.2031763174159091,-0.05887020256685082,0.0008028778457794515,-0.1045530581437822,0.07525597253946605,0.01197126549310286,-0.08788383572597361,-0.047429659998205226,0.07535762299388615,-0.13183821648038976,-0.06694828303257135,-0.10192781704440637,0.01157783686681564,0.03478282309634484,0.04058914728682167,0.10005157166433024,-0.081632247590426,0.11051033722681912,0.010365891115934814,0.14674878762445853,0.018353404525780534,0.05325820582896957,0.08865050923740127,-0.06251694755385358,0.021392045305624295,0.010160987896081476,0.06093157074125467,-0.044958118642436956,0.08219198354440044,-0.1593385588331534,0.051488311518306705,-0.029741189390144997,12.214394161087275
