,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_13,harmonic_162,harmonic_163,harmonic_164,harmonic_165,harmonic_166,harmonic_167,harmonic_169,harmonic_170,harmonic_171,harmonic_172,harmonic_173,all_22_harmonics
40,7.5649,-0.263149527571362,0.07747935225213207,-0.007178742695152229,0.3133340902310435,-0.18104955721804805,-0.03331019271483992,0.0554916905630925,-0.057350925592306354,0.0028897556982909467,0.016597012554660322,-0.0481273506168467,0.01659701255466031,0.0028897556982908634,-0.05735092559230638,0.055491690563092416,-0.134384758782297,-0.03331019271483975,0.31333409023104375,-0.007178742695152424,0.07747935225213212,-0.263149527571362,0.0,8.175235021301226
41,7.7112,-0.26586772502061173,0.08605082300598647,-0.03333665297749702,0.3479460801181813,-0.18559489733335402,-0.028582201208297537,0.02471297461567306,-0.07794653136356572,0.040019678619833576,0.036965993217178895,-0.052745109578699136,0.03696599321717903,0.04001967861983332,-0.07794653136356582,0.024712974615673088,-0.1385920780282145,-0.028582201208297436,0.34794608011818123,-0.03333665297749716,0.08605082300598657,-0.26586772502061173,0.0,8.134176495787802
42,8.0523,-0.2682352631301973,0.09416846544662538,-0.05909919450651015,0.3752275377724036,-0.18403672583600014,-0.022502303907052323,-0.008137385197654855,-0.09028785974393194,0.07192850169593965,0.05151298736714624,-0.04582159982684699,0.05151298736714647,0.07192850169593924,-0.09028785974393214,-0.00813738519765482,-0.13388972849032565,-0.02250230390705233,0.37522753777240353,-0.05909919450651033,0.09416846544662541,-0.26823526313019747,0.0,8.068524490757913
43,8.2732,-0.27024901929713985,0.10178946747943489,-0.08416082659297361,0.3946036971132097,-0.17642628507135905,-0.01535807307794447,-0.04030560276014407,-0.09306800526831767,0.09445329416413765,0.05794690537410946,-0.028871769137990902,0.057946905374109695,0.09445329416413713,-0.09306800526831799,-0.0403056027601439,-0.12058001010874494,-0.015358073077944547,0.3946036971132093,-0.08416082659297358,0.10178946747943488,-0.2702490192971401,-0.0,7.989544628301186
44,8.0565,-0.2719063375299774,0.10887363626980007,-0.10822432125058709,0.40566634098077475,-0.16301385354520787,-0.007487422760070443,-0.06909507470344563,-0.08599255980920421,0.1046553969814259,0.055254432550719726,-0.005604445727569445,0.05525443255072002,0.1046553969814253,-0.08599255980920457,-0.06909507470344547,-0.0995185647359705,-0.007487422760070582,0.4056663409807748,-0.10822432125058731,0.10887363626980008,-0.27190633752997745,0.0,7.912935985582605
45,8.0574,-0.27320503195181495,0.11538361021837346,-0.1310042882846606,0.4081824014600221,-0.14424051521378747,0.000737374187132829,-0.09209243177996354,-0.06981078941425241,0.10120381001788144,0.043859621900803954,0.018889198277309036,0.04385962190080421,0.10120381001788084,-0.06981078941425281,-0.09209243177996344,-0.07205936948995459,0.0007373741871326209,0.40818240146002205,-0.13100428828466062,0.11538361021837357,-0.2732050319518151,0.0,7.85580604456835
46,8.0584,-0.2741433896833314,0.12128505600453202,-0.15223055998599763,0.40209887015828083,-0.12072365390693655,0.008927294169151227,-0.10736984723227219,-0.046236289533818836,0.08454883874279752,0.025557107577085344,0.039249656952852076,0.025557107577085514,0.08454883874279712,-0.04623628953381918,-0.10736984723227197,-0.039967693628454294,0.008927294169150949,0.4020988701582806,-0.15223055998599766,0.12128505600453204,-0.2741433896833315,0.0,7.833252464180984
47,8.0593,-0.27472017310193636,0.1265468496588223,-0.1716513952879081,0.3875439149867465,-0.093236649917659,0.01669496323248286,-0.11364664301570412,-0.017765520984832542,0.0568633458814386,0.0032294576445535753,0.0510218153777776,0.0032294576445536342,0.056863345881438265,-0.01776552098483282,-0.11364664301570397,-0.005306614685995109,0.01669496323248258,0.38754391498674623,-0.17165139528790824,0.12654684965882226,-0.2747201731019365,-0.0,7.855205868575032
48,8.0603,-0.274934621474101,0.1311412407094278,-0.18903646538542349,0.36482417991737415,-0.0626834464602149,0.02367297941457346,-0.11039664671740634,0.012586556913489214,0.021759272545886353,-0.019606818114396102,0.0516297827290768,-0.01960681811439613,0.02175927254588625,0.012586556913488964,-0.11039664671740618,0.029695610589560203,0.023672979414573116,0.36482417991737365,-0.18903646538542343,0.13114124070942776,-0.27493462147410125,0.0,7.924138451776184
49,8.0612,-0.2747864519587074,0.1350439985369551,-0.20417958540762418,0.33441832460396015,-0.030068822409378623,0.029531290441164995,-0.09789229963593961,0.04160576046393759,-0.01618358756767469,-0.039355103515683436,0.040940528387862885,-0.03935510351568362,-0.016183587567674473,0.041605760463937436,-0.09789229963593941,0.06278879417636889,0.029531290441164627,0.3344183246039598,-0.20417958540762426,0.1350439985369551,-0.2747864519587075,0.0,8.034080598926685
50,8.0622,-0.2742758599800944,0.13823454016567105,-0.2169011597457742,0.2969669399747559,0.0035346510623823837,0.0339928048256255,-0.07718181852106261,0.06621905291198474,-0.052015083235986956,-0.0529051277063972,0.021292990649770915,-0.052905127706397416,-0.05201508323598664,0.06621905291198477,-0.07718181852106255,0.09184547461375418,0.033992804825625146,0.2969669399747558,-0.2169011597457743,0.13823454016567105,-0.27427585998009457,0.0,8.171143735645021
51,8.3431,-0.2734035189703083,0.14069603881722506,-0.22705031203595405,0.2532590522550276,0.03702188327904449,0.03684649798291532,-0.05000132546365645,0.08381996877654686,-0.08106051883561105,-0.058122819579084516,-0.0030137112984310833,-0.05812281957908476,-0.08106051883561055,0.08381996877654703,-0.05000132546365638,0.11499768511503353,0.03684649798291496,0.25325905225502743,-0.22705031203595397,0.14069603881722517,-0.2734035189703084,0.0,8.315468864141057
52,8.4548,-0.27217057948089635,0.1424155126543495,-0.23450667453485574,0.20421549975297892,0.06929160629818633,0.03795739345382019,-0.018629311927837733,0.0925446298408727,-0.09953053061976572,-0.054186414883263506,-0.02666097671880062,-0.05418641488326377,-0.09953053061976512,0.09254462984087294,-0.0186293119278377,0.1307570395464961,0.03795739345381989,0.2042154997529785,-0.23450667453485574,0.14241551265434949,-0.27217057948089673,0.0,8.444259211374465
53,8.4548,-0.2705786676654176,0.1433838932465067,-0.2391818156669529,0.15086953262711356,0.09928259143294973,0.037272947138832904,0.014304363058356334,0.09146912363180071,-0.10501545966571113,-0.04171588059540278,-0.04447449757139392,-0.04171588059540301,-0.10501545966571053,0.09146912363180107,0.014304363058356195,0.13811041630531581,0.03727294713883267,0.1508695326271134,-0.2391818156669527,0.1433838932465067,-0.27057866766541766,0.0,8.535360516491982
54,8.4548,-0.26862988313466873,0.14359607339639954,-0.24102028881250542,0.09434504435937376,0.12600854903488398,0.0348255325746398,0.04603892921825879,0.0807073426655214,-0.09679972396025671,-0.02267527276024814,-0.05255645977374691,-0.022675272760248288,-0.09679972396025621,0.08070734266552176,0.046038929218258653,0.13658508886703516,0.03482553257463962,0.09434504435937355,-0.24102028881250542,0.14359607339639946,-0.26862988313466896,-0.0,8.570759040618602
55,8.4548,-0.2663267961874581,0.14305093407510794,-0.24000028989789882,0.03583289355364157,0.14859056381630284,0.0307309097024456,0.07391413539453894,0.06139892361042427,-0.07595517559970201,-6.340602767979922e-05,-0.04913843212424874,-6.340602767986991e-05,-0.07595517559970158,0.06139892361042466,0.0739141353945388,0.1262791159551777,0.0307309097024455,0.035832893553641526,-0.24000028989789884,0.1430509340751079,-0.26632679618745814,0.0,8.539391168323647
56,8.4227,-0.26367244442057525,0.14175135032379976,-0.23613391598937228,-0.02343418508776071,0.16628599903753266,0.025182749553662474,0.09559325358160063,0.035588563569411896,-0.04520126341464168,0.022558446884234445,-0.034968320464575015,0.022558446884234497,-0.04520126341464148,0.035588563569412236,0.09559325358160048,0.10785503764018567,0.025182749553662426,-0.023434185087761072,-0.23613391598937233,0.1417513503237997,-0.26367244442057547,0.0,8.438793042560297
57,8.1522,-0.26067032872243334,0.1397041760908873,-0.22946702182324752,-0.08220755203372046,0.17851291901006267,0.018443473829139054,0.10925896259860764,0.006009493484392753,-0.008550244666842434,0.041627440476705795,-0.01314671682446605,0.04162744047670597,-0.0085502446668424,0.006009493484392996,0.10925896259860751,0.08249728262656304,0.018443473829139075,-0.08220755203372024,-0.2294670218232474,0.13970417609088734,-0.2606703287224335,-0.0,8.27533691560063
58,8.1257,-0.25732440865566103,0.13692020808460112,-0.22007867597419,-0.13924896927710625,0.1848692267521777,0.010831842649472293,0.1137656908298946,-0.024205961893611128,0.02921626732448256,0.05414028946395704,0.011551547662232943,0.05414028946395731,0.02921626732448241,-0.024205961893610958,0.1137656908298944,0.05183602488591514,0.010831842649472397,-0.139248969277106,-0.22007867597418998,0.13692020808460106,-0.2573244086556614,0.0,8.06306044514024
59,8.1373,-0.25363909723474226,0.13341412883161782,-0.20808022311128507,-0.19335668754811297,0.18514588743223637,0.002707877561776076,0.10873564741698083,-0.05185808673608015,0.06317112829628914,0.058126273416284895,0.03372219363237401,0.05812627341628519,0.06317112829628874,-0.05185808673608005,0.1087356474169807,0.017842384664440117,0.0027078775617762688,-0.1933566875481131,-0.20808022311128507,0.13341412883161782,-0.2536390972347424,0.0,7.8213466499695254
60,8.2367,-0.24961925510558333,0.12920442924205072,-0.19361396346345833,-0.24339076478244034,0.1793338027307385,-0.005544167072363451,0.09459049178143245,-0.07401861335868672,0.08888447460434844,0.05295761683545348,0.04851401526343395,0.052957616835453775,0.08888447460434788,-0.07401861335868681,0.09459049178143228,-0.01729828892239839,-0.005544167072363208,-0.2433907647824404,-0.19361396346345827,0.12920442924205078,-0.24961925510558347,-0.0,7.571908746807553
